245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Nusinersen treatment and healthcare costs in spinal muscular atrophy /"		"David A. Fox."	"Fox, David A.,1990-author."	"M.S."	"University of Washington"	"2020."	"200904t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (34 pages) :"	"Veenstra, David L.,1967-degree supervisor.;Marcum, Zachary A.,degree supervisor."	"http://hdl.handle.net/1773/45758"	"1193026304"
"Next generation sequencing panels for the evaluation of colorectal cancer and polyposis syndromes :"	"a cost-effectiveness analysis /"	"Carlos J. Gallego."	"Gallego, Carlos J.,author."	"M.S."	"University of Washington"	"2014"	"150410t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (26 pages) :"	"Veenstra, David L.,1967-degree supervisor."	"http://hdl.handle.net/1773/26002"	"907088773"
"Biosimilar uptake in the United States :"	"examining state-level longitudinal trends in biosimilar filgrastim use and their association with biosimilar substitution policies /  Simrun Kaur Grewal."		"Grewal, Simrun Kaur,author."	"Ph. D."	"University of Washington"	"2020."	"200615t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 30 pages)  :"	"Carlson, Josh,degree supervisor."	"http://hdl.handle.net/1773/45416"	"1158390460"
"Healthcare utilization and costs associated with Sickle-cell disease in the United States :"	"a retrospective claims analysis /"	"Shalak Suryakant Gunjal."	"Gunjal, Shalak Suryakant,author."	"M.S."	"University of Washington"	"2019."	"190923t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (31 pages) :"	"Basu, Anirban(Professor of health economics),degree supervisor."	"http://hdl.handle.net/1773/43991"	"1120724188"
"Should we be studying family communication tools to improve cascade testing in genomics? :"	"a value-of-information analysis in Lynch syndrome /"	"He Guo."	"Guo, He,author."	"M.S."	"University of Washington"	"2020."	"210308t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (18 unnumbered pages) :"	"Veenstra, David L.,1967-degree supervisor."	"http://hdl.handle.net/1773/46334"	"1240734182"
"Using health economics tools to enhance the clinical utility of artificial intelligence-based diagnostics :"	"a case study in breast cancer screening /"	"Nathaniel Hendrix."	"Hendrix, Nathaniel David,author."	"Ph. D."	"University of Washington"	"2020."	"210308t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource v, 46 pages :"	"Veenstra, David L.,1967-degree supervisor."	"http://hdl.handle.net/1773/46332"	"1240733653"
"Adherence to oral migraine prophylaxis medications in patients with chronic migraine /"		"Zsolt Hepp."	"Hepp, Zsolt,author."	"M.S."	"University of Washington"	"2013."	"140509t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 37 pages) :"	"Devine, Emily Elizabeth,degree supervisor."	"http://hdl.handle.net/1773/23540"	"879503315"
"Psoriasis treatment patterns :"	"a retrospective claims study /"	"Sara Higa."	"Higa, Sara,author."	"M.S."	"University of Washington"	"2018."	"190508t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (55 pages) :"	"Bansal, Aasthaa,1982-degree supervisor."	"http://hdl.handle.net/1773/42940"	"1100482473"
"The impact of cost sharing on adherence to ibrutinib for patients with diffuse large B-cell lymphoma /"		"Samuel Hong."	"Hong, Samuel,1990-author."	"M.S."	"University of Washington"	"2020."	"200908t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (28 pgaes) :"	"Marcum, Zachary A.,degree supervisor."	"http://hdl.handle.net/1773/45762"	"1193568188"
"Surgical costs associated with the treatment of uterine fibroids /"		"Thomas Hopkins."	"Hopkins, Thomas,1991-author."	"M.S."	"University of Washington"	"2019."	"200212t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (22 unnumbered pages) :"	"Hansen, Ryan N.,degree supervisor.;Barthold, Douglas,degree supervisor."	"http://hdl.handle.net/1773/45077"	"1140400275"
"Treatment patterns, discontinuation, and switching of acute medications for migraine :"	"a cross-sectional survey /"	"Chiemeka Ike."	"Ike, Chiemeka,author."	"M.S."	"University of Washington"	"2018."	"190125t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (68 pages) :"	"Devine, Emily Elizabeth,degree supervisor."	"http://hdl.handle.net/1773/42905"	"1083348372"
"Assessing the availability, service quality, and price of essential medicines in private pharmacies in Afghanistan /"		"Norio Kasahara."	"Kasahara, Norio,1967-author."	"Ph. D."	"University of Washington"	"2015"	"151214t20152015wauab\\\obm\\s000\0\eng\d"	"1 online resource (ix, 143 pages) :"	"Garrison, Louis P.,degree supervisor."	"http://hdl.handle.net/1773/33523"	"932139431"
"Characterizing the healthcare resource utilization and costs By disease severity among patients with geographic atrophy secondary to age-related macular degeneration /"		"Ashley Kim."	"Kim, Ashley,1990-author."	"M.S."	"University of Washington"	"2019."	"191119t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (31 pages) :"	"Bansal, Aasthaa,1982-degree supervisor."	"http://hdl.handle.net/1773/44687"	"1128044725"
"Geographic variation in the use of triptans and opioids for the acute treatment of migraine attacks /"		"Jae Hyun Lee."	"Lee, Jae Hyun,1991-author."	"M.S."	"University of Washington"	"2020."	"200908t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (32 pages) :"	"Devine, Emily Elizabeth,degree supervisor."	"http://hdl.handle.net/1773/45803"	"1193568560"
"The impact of depression on patient outcomes among older adults with lung cancer /"		"Cara Lyn McDermott."	"McDermott, Cara Lyn,author."	"Ph. D."	"University of Washington"	"2016"	"160804t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (i, 42 pages)"	"Sullivan, Sean D.,1960-degree supervisor."	"http://hdl.handle.net/1773/36441"	"954753391"
"Evaluating methods to estimate United States Multiple Sclerosis prevalence from administrative health claims data /"		"Edward Neuberger."	"Neuberger, Edward,author."	"M.S."	"University of Washington"	"2019."	"190829t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (33 pages) :"	"Veenstra, David L.,1967-degree supervisor."	"http://hdl.handle.net/1773/43945"	"1114485655"
"Antiepileptic drug switching and epilepsy-related events in subjects with epilepsy :"	"a case-control analysis of health insurance claims data /"	"Hiep Nguyen."	"Nguyen, Hiep,1976-author."	"M.S."	"University of Washington"	"2013."	"140418s2013\\\\wau\\\\\obm\\s000\0\eng\d"	"1 online resource (20 pages)"	"Sullivan, Sean D.,degree supervisor."	"http://hdl.handle.net/1773/22618"	"877170833"
"Comparative effectiveness approaches to evaluate pharmacogenomic technology /"		"Joshua A. Roth."	"Roth, Joshua A.,author."	"Ph. D."	"University of Washington"	"2012"	"140922t20122012waua\\\\obm\\s000\0\eng\d"	"1 online resource (136 pages) :"	"Veenstra, David L.,1967-degree supervisor."	"http://hdl.handle.net/1773/22617"	"891111151"
"Assessing the societal burden of glaucoma patients with vs. without physical or mental comorbidities /"		"Michael Serbin."	"Serbin, Michael,author."	"M.S."	"University of Washington"	"2017"	"171130t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (24 pages) :"	"Devine, Emily Elizabeth,degree supervisor."	"http://hdl.handle.net/1773/40454"	"1013657651"
"Predicting hospitalizations and returns to the emergency department 30-days post emergency department discharge among patients with acute bacterial skin and skin structure infections /"		"Sheila Shapouri."	"Shapouri, Sheila,author."	"M.S."	"University of Washington"	"2017"	"171130t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 33 pages) :"	"Devine, Emily B.,degree supervisor."	"http://hdl.handle.net/1773/40450"	"1013648147"
"The comparative effectiveness, safety, value, and adherence of newer P2Y12 inhibitors versus clopidogrel in the context of heterogeneity /"		"Kangho Suh."	"Suh, Kangho,author."	"Ph. D."	"University of Washington"	"2019."	"191119t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (iv, 88 pages) :"	"Basu, Anirban(Professor of health economics),degree supervisor."	"http://hdl.handle.net/1773/44669"	"1128028476"
"Healthcare resource utilization and costs associated with non-adherence to pharmacotherapy for major depressive disorder /"		"Jamie Ta."	"Ta, Jamie,author."	"M.S."	"University of Washington"	"2019."	"191119t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (40 pages) :"	"Devine, Emily Elizabeth,degree supervisor.;Sullivan, Sean D.,1960-degree supervisor."	"http://hdl.handle.net/1773/44670"	"1128044595"
"Characterizing healthcare utilization, direct costs, and comorbidities associated with interstitial cystitis :"	"a retrospective claims analysis /"	"Amy Tung."	"Tung, Amy,author."	"M.S."	"University of Washington"	"2016"	"160810t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (39 pages) :"	"Devine, Emily Elizabeth,degree supervisor."	"http://hdl.handle.net/1773/36463"	"956452654"
"The economic burden of diabetic macular edemia in a working age and commercially insured population /"		"Christopher John Wallick."	"Wallick, Christopher John,author."	"M.S."	"University of Washington"	"2013."	"140509t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (unpaged) :"	"Sullivan, Sean D.,1960-degree supervisor."	"http://hdl.handle.net/1773/23543"	"879505279"
"Mimicking clinical trials using real-world data - a novel method and applications /"		"Wei-Jhih Wang."	"Wang, Wei-Jhih,author."	"Ph. D."	"University of Washington"	"2020."	"200908t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 61 pages) :"	"Basu, Anirban(Professor of health economics),degree supervisor."	"http://hdl.handle.net/1773/45784"	"1193568516"
"Implications and investigations of pharmacy benefit in the United States /"		"Jonathan Hirohiko Watanabe."	"Watanabe, Jonathan H.,author."	"Ph. D."	"University of Washington"	"2012"	"140922t20122012waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 135 pages) :"	"Sullivan, Sean D.,1960-degree supervisor."	"http://hdl.handle.net/1773/22616"	"891111820"
"Second breast cancer events in relation to frequent antibiotic use :"	"an assessment of risk and the development of a framework to evaluate detection bias in breast cancer pharmacoepidemiology studies /"	"Heidi S. Wirtz."	"Wirtz, Heidi S.,author."	"Ph. D."	"University of Washington"	"2012"	"140922t20122012waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 125 pages) :"	"Boudreau, Denise M.(Denise Marie),degree supervisor."	"http://hdl.handle.net/1773/22615"	"891110486"
"Indirect costs associated with human epidermal growth factor receptor positive (HER2+) metastatic breast cancer /"		"Phoebe Wright."	"Wright, Phoebe,author."	"M.S."	"University of Washington"	"2020"	"200904t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 29 pages) :"	"Carlson, Josh,degree supervisor.;Hansen, Ryan N.,degree supervisor."	"http://hdl.handle.net/1773/45755"	"1193025311"
"Total and disease specific resource use and healthcare cost of patients with glaucoma /"		"Tracy D. Yep."	"Yep, Tracy D.,author."	"M.S."	"University of Washington"	"2014"	"150410t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (ii, pages 40) :"	"Devine, Emily Elizabeth,degree supervisor."	"http://hdl.handle.net/1773/27383"	"907086937"
"Indirect costs and workplace productivity loss associated with non-Hodgkin's lymphoma /"		"Justin Yu."	"Yu, Justin,author."	"M.S."	"University of Washington"	"2015"	"151214t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (ii, 39 pages) :"	"Carlson, Joshua J.,degree supervisor."	"http://hdl.handle.net/1773/33527"	"932140612"
