245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"The evolution from natural rights to governmental absolutism in America ..."			"Cave, Roy Clinton."				"961024s1924\\\\xx\\\\\\\bm\\\000\0\eng\d"	"63 leaves"			"35789830"
"An analytical study of the foreign treaties of China ..."			"Chang, Chin Te."	"M.A."	"University of Washington"		"890613s1929\\\\xx\\\\\\\bm\\\000\0\eng\d"	"111, [2] leaves"			"19861937"
"Foreign policies of Nationalist China ..."			"Chang, Chin Te,1905-"	"Ph. D."	"University of Washington"		"890804s1931\\\\xx\\\\\\\bm\\\000\0\eng\d"	"312 leaves 1 leaf"			"20124333"
"National and international regulation of the munitions industry with special reference to the United States ..."			"Christopherson, Helen Eloise."	"M.A."	"University of Washington"		"890615s1942\\\\xx\\\\\\\bm\\\000\0\eng\d"	"76 leaves"			"19872449"
"The theory and practice of representation in the United States ..."			"Clague, Ewan,1896-1987."	"M.A."	"University of Washington"		"890613s1921\\\\xx\\\\\\\bm\\\000\0\eng\d"	"266 leaves"			"19861998"
"The organization and functions of the Institute of Pacific Relations ..."			"Clyde, Winona."	"M.A."	"University of Washington"		"890719s1931\\\\xx\\\\\\\bm\\\000\0\eng\d"	"155 leaves"			"20030520"
"Considerations underlying the control of atomic energy, national and international,"		"by George Arthur Codding, Jr. ..."	"Codding, George A.(George Arthur)"	"M.A."	"University of Washington"		"890622s1948\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 195 leaves"			"19909082"
"Recent Sino-Russian relation ..."			"Cruz, Ponciano Edades Dudang."	"M.A."	"University of Washington"		"890711s1932\\\\xx\\\\\\\bm\\\000\0\eng\d"	"106 leaves"			"19990646"
"Health as an international problem ..."			"Culverwell, Albert Henry."	"M.A."	"University of Washington"		"890801s1941\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 177 leaves"			"20106383"
"County government and administrative problems in the state of Washington /"		"by Simon Warren Cunningham II."	"Cunningham, Simon Warren,1907-"	"Ph. D."	"University of Washington"	"1947"	"890711s1948\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 372 leaves :"			"19990484"
"The League of Nations and the refugee problem, 1921-1936 ..."			"Dietz, Bernice."	"M.A."	"University of Washington"		"890727s1937\\\\xx\\\\\\\bm\\\000\0\eng\d"	"119 leaves"			"20076753"
"The administration of Western Samoa as a class ""C"" mandate ..."			"Dilley, Marjorie Ruth,1903-1989."	"M.A."	"University of Washington"		"890530s1928\\\\xx\\\\\\\bm\\\000\0\eng\d"	"121 leaves"			"19783049"
"British policy in Kenya colony ..."			"Dilley, Marjorie Ruth,1903-1989."	"D. Phil."	"University of Washington"		"890612s1934\\\\xx\\\\\\\bm\\\000\0\eng\d"	"2 volumes"			"19854121"
"An analysis of the open door policy of the United States in the Washington treaties, 1922-1928 ..."			"Dull, Paul Shirley,1911-"	"D. Phil."	"University of Washington"		"890530s1940\\\\xx\\\\\\\bm\\\100\0\eng\d"	"354 leaves"			"19783481"
"The Kuomintang and its government of China ..."			"Ellis, Leon Hubbard,1892-"	"Ph. D."	"University of Washington"		"890801s1939\\\\xx\\\\\\\bm\\\000\0\eng\d"	"2 volumes"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:DP16249"	"20106494"
"Socialized medicine ..."			"Everest, Harold Philip."	"M.A."	"University of Washington"		"890620s1941\\\\waua\\\\\bm\\\000\0\eng\d"	"99 pages"			"19897521"
"Workmen's compensation for industrial accidents."			"Flett, Clara Baker."				"960806s1913\\\\xx\a\\\\\m\\\\000\0\eng\d"	"104 leaves"			"35198134"
"The political philosophy of John Stuart Mill viewed as a conflict between eighteenth and nineteenth century thought ..."			"Foley, Clyde Cowie."				"960708s1924\\\\xx\\\\\\\bm\\\000\0\eng\d"	"105 leaves"			"35039442"
"Some problems of British administration in Africa ..."			"George, William Henry."	"M.A."	"University of Washington"		"890803s1928\\\\xx\\\\\\\bm\\\000\0\eng\d"	"132 leaves"			"20120972"
"International control of narcotics ..."			"Hagon, Emile Alfred."	"M.A."	"University of Washington"		"890622s1938\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 146 leaves"			"19909574"
"The government of a displaced persons' camp ..."			"Hearst, Joseph Albert."	"M.A."	"University of Washington"		"890622s1948\\\\xx\a\\\\\bm\\\000\0\eng\d"	"103 leaves"			"19909397"
"Slavery as an international problem, with special reference to the League of Nations ..."			"Hemrich, Gerald Irving."	"M.A."	"University of Washington"		"890727s1938\\\\xx\\\\\\\bm\\\000\0\eng\d"	"132 leaves"			"20076732"
"Seattle municipal water system ..."			"Heyes, Margaret Louise."				"960724s1907\\\\xx\\\\\\\m\\\\000\0\eng\d"	"90 leaves"			"35133956"
"Child labor in Washington."			"Higgins, Nellie Linda."				"960814s1914\\\\xx\a\\\\\bm\\\000\0\eng\d"	"207 leaves"			"35242736"
"Delegation of legislative power to administrative officials in state governments ..."			"Holloway, William Vernon,1903-1986."	"Ph. D."	"University of Washington"		"890626s1932\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 299 leaves"			"19924331"
"A history of the socialist party in the United States ..."			"Howe, Charles Homer."	"M.A."	"University of Washington"		"890626s1933\\\\xx\abd\\\bm\\\000\0\eng\d"	"iv, 161 leaves"			"19924245"
"The measurement and apportionment of benefits under special assessments in Washington ..."			"Ittner, Ruth."	"M.A."	"University of Washington"		"890613s1941\\\\xx\\\\\\\bm\\\000\0\eng\d"	"104 leaves"			"19861182"
"Judicial unenforcibility of the United States Constitution ..."			"Johnstone, Harry William,1913-"	"Ph. D."	"University of Washington"		"890726s1941\\\\xx\\\\\\\bmv\\000\0\eng\d"	"2 volumes"			"20073040"
"The nature of the political party in the modern state ..."			"Jonas, Frank Herman,1906-"	"Ph. D."	"University of Washington"		"890804s1938\\\\xx\d\\\\\bm\\\000\0\eng\d"	"x, 470 pages"			"20124451"
"Municipal home rule in Washington."			"Jones, Leo."				"960826s1916\\\\xx\\\\\\\bm\\\000\0\eng\d"	"204 leaves"			"35304532"
"The jury system ..."			"Kenin, Harry Marvin."				"960930s1923\\\\xx\\\\\\\bm\\\000\0\eng\d"	"95 leaves"			"35656125"
"The evolution in the position of the laborer in modern states ..."			"Kitamura, Morimitsu."				"960930s1923\\\\xx\\\\\\\bm\\\000\0\eng\d"	"95 leaves"			"35656132"
"Economic adjustments with reference to prices."			"Laube, Frank Joseph."				"960808s1913\\\\xx\a\\\\\bm\\\000\0\eng\d"	"85 leaves"			"35211879"
"Notes on civic training in Oregon ..."			"Laviolette, Kenneth Gladstone."	"M.A."	"University of Washington"		"890622s1935\\\\xx\\\\\\\bm\\\000\0\eng\d"	"78 leaves"			"19909037"
"Street railways in Seattle."			"Lawson, Norman P."	"M.A."	"University of Washington"		"950111s1905\\\\xx\\\\\\\bm\\\000\0\eng\d"	"xiv, 164 leaves"			"31803083"
"Arab nationalism in relation to the status of Syria ..."			"Lay, Elizabeth Stanton."	"M.A."	"University of Washington"		"890612s1937\\\\xx\\\\\\\bm\\\000\0\eng\d"	"118 leaves"			"19853447"
"A study of the office of county auditor in the state of Washington ..."			"Leblanc, Haney John."	"M.A."	"University of Washington"		"890613s1938\\\\xx\a\\\\\bm\\\000\0\eng\d"	"86 leaves"			"19860821"
"The British policy in the Far East since the Manchurian incident ..."			"Leung, Shau-yan."	"M.A."	"University of Washington"		"890711s1938\\\\xx\\\\\\\bm\\\000\0\eng\d"	"118 leaves"			"19989544"
"The Pan American peace machinery /"		"by Morris Sptiz Lichtenstein."	"Lichtenstein, Morris Spitz,author."	"M.A."	"University of Washington"	"1940."	"191205s1940\\\\wau\\\\\obm\\\000\0\eng\d"	"1 online resource (112 pages)"	"Mander, Linden A.,1897-1967,degree supervisor."	"http://hdl.handle.net/1773/44513"	"1129589484"
"The Pan American peace machinery ..."			"Lichtenstein, Morris Spitz."	"M.A."	"University of Washington"		"890622s1940\\\\xx\\\\\\\bm\\\000\0\eng\d"	"112 leaves"			"19909007"
"The legislative policy of Congress, as expressed in the United States Housing Act of 1937 ..."			"Lingreen, Minnie Mary."	"M.A."	"University of Washington"		"890711s1938\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 156 leaves"			"19989553"
"The law of reprisals with special treatment of the Corfu incident ..."			"Little, Herbert."	"M.A."	"University of Washington"		"890728s1927\\\\xx\\\\\\\bm\\\000\0\eng\d"	"72 leaves"			"20082281"
"Exemptions from capital punishment in international extradition, with special reference to treaties concluded by the United States ..."			"Ludwig, William John."	"M.A."	"University of Washington"		"890710s1942\\\\xx\\\\\\\bm\\\000\0\eng\d"	"60 leaves"			"19986373"
"The administration of New Guinea as a class C mandate ..."			"Malinao, Gerardo Delfin."	"M.A."	"University of Washington"		"890711s1932\\\\xx\a\\\\\bm\\\000\0\eng\d"	"167 leaves"			"19989530"
"A study of the problem of sovereignty in Japan ..."			"Masui, Leonard Goroku."				"960930s1922\\\\xx\\\\\\\bm\\\000\0\eng\d"	"106 leaves"			"35654662"
"The dominion status of South Africa,"		"by Justice Mitchell Mathews, Jr. ..."	"Mathews, Justice Mitchell."	"M.A."	"University of Washington"		"890727s1937\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 108 leaves"			"20076741"
"International cartels and their relation to the formation of American foreign policy ..."			"Mayall, Kenneth Loomis."				"910107s1945\\\\xx\\\\\\\bm\\\000\0\eng\d"	"161 leaves"			"22930433"
"American foreign relations, 1920, as revealed in our diplomatic correspondence ..."			"Meisnest, Ella Brewer Porter."	"M.A."	"University of Washington"		"890727s1937\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 143 leaves"			"20076724"
"The doctrine of delegated powers."			"Millican, Alfred Clay."				"960808s1913\\\\xx\\\\\\\bm\\\000\0\eng\d"	"58 leaves"			"35211883"
"The political controversy between the Arabs and the Jews concerning Palestine ..."			"Moore, Thomas Preston."				"910107s1941\\\\xx\\\\\\\bm\\\000\0\eng\d"	"106 leaves"			"22930437"
"The dominion and international status of Canada ..."			"Mori, Prudencio Padilla."	"M.A."	"University of Washington"		"890626s1941\\\\xx\\\\\\\bm\\\000\0\eng\d"	"viii, 183 leaves"			"19924315"
"County home rule ..."			"Myers, Theodore,1880-"	"M.A."	"University of Washington"		"890626s1932\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 112 leaves"			"19924906"
"Federal appropriations for the improvement of rivers and harbors ..."			"Myers, Theodore,1880-"	"Ph. D."	"University of Washington"		"890607s1935\\\\xx\a\\\\\bm\\\000\0\eng\d"	"2 volumes including tables"			"19826942"
"Railroad taxation in Washington ..."			"Odegard, Peter H.,1901-1966."	"M.A."	"University of Washington"		"890727s1923\\\\xx\a\\\\\bm\\\000\0\eng\d"	"121 leaves"			"20079251"
"Study of political parties and political tendencies of constitutional governments."			"Ogino, Mannosuke."				"960726s1904\\\\xx\\\\\\\bm\\\000\0\eng\d"	"153 leaves"			"35149716"
"Unemployment and employment offices in Washington."			"Rice, Stuart A.(Stuart Arthur),1889-"				"960812s1913\\\\xx\\\\\\\m\\\\000\0\eng\d"	"2 volumes"			"35227770"
"The political philosophy of Edward Douglass White ..."			"Rogers, Ellis Howard."	"M.A."	"University of Washington"		"890605s1929\\\\xx\\\\\\\bm\\\000\0\eng\d"	"64 leaves"			"19816569"
"Opportunities for international research and organization in the North Pacific region ..."			"Russell, Patricia Elizabeth."	"M.A."	"University of Washington"		"890524s1944\\\\xx\\\\\\\bm\\\000\0\eng\d"	"140 leaves"			"19758364"
"State-commission and municipal regulation of urban utilities in Washington."			"Schumaher, Herman Joseph."				"960822s1915\\\\xx\\\\\\\bm\\\000\0\eng\d"	"77 leaves"			"35290451"
"The political philosophy of Walter Lippmann ..."			"Setzer, Gene Willis."				"901109s1947\\\\xx\\\\\\\bm\\\000\0\eng\d"	"2 preliminary leaves, 178 leaves"			"22659159"
"A study of federal field coordination in the Columbia river basin ..."			"Smith, George D.(George Duncan),1921-"	"M.A."	"University of Washington"		"890524s1948\\\\xx\b\\\\\bm\\\000\0\eng\d"	"iii, 196 leaves"			"19758465"
"Northern prison camps of the Civil War."			"Stewart, Edgar I."		"University of Washington"		"890615s1928\\\\xx\\\\\\\bm\\\000\0\eng\d"	"132 leaves"			"19873253"
"The international halibut and sockeye salmon fisheries commissions:"	"a study in international administration ..."		"Swygard, Kline Ruthven,1910-"				"901211s1948\\\\xx\abf\\\bm\\\000\0\eng\d"	"xxiv, 622 pages"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:DP16250"	"22837561"
"The influence of corporations upon American theory of government and its organization ..."			"Thomas, John Harold."	"M.A."	"University of Washington"		"890714s1930\\\\xx\\\\\\\bm\\\000\0\eng\d"	"99 leaves"			"20008223"
"Woodrow Wilson's policy in Mexico, 1913-1914 ..."			"Timbers, John Evans."	"M.A."	"University of Washington"		"890714s1935\\\\xx\\\\\\\bm\\\000\0\eng\d"	"100 leaves"			"20008353"
"The Philippine constitution - a brief study of its genesis, formulation, and political philosophy ..."			"Toledo, Melecio,1908-"	"Ph. D."	"University of Washington"		"890628s1937\\\\xx\\\\\\\bm\\\000\0\eng\d"	"x, 280 leaves, 1 leaf"			"19937606"
"The political policy of Franklin D. Roosevelt in the Philippines ..."			"Ventura, Mamerto Simeon."	"M.A."	"University of Washington"		"890627s1938\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 133 leaves"			"19929893"
"The new Poland, the Polish corridor, and the free city of Danzig ..."			"Von Brevern, Maxim Carlovitch."	"Ph. D."	"University of Washington"		"890801s1936\\\\xx\b\\\\\bm\\\000\0\eng\d"	"iii, 340 leaves, 1 leaf including maps (some color)"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:DP16248"	"20106328"
"An introduction to some problems of Australian federalism"	"a study of the relationship between the Australian states and the commonwealth with special reference to finance ..."		"Warner, Kenneth O.(Kenneth Oren),1904-"	"Ph. D."	"University of Washington"		"890731s1931\\\\xx\\\\\\\bm\\\000\0\eng\d"	"2 volumes (paged continuously)"			"20101457"
"The political theory of James Wilson."			"Warner, Kenneth O.(Kenneth Oren),1904-"	"M.A."	"University of Washington"	"1927"	"961101s1927\\\\xx\\\\\\\bm\\\000\0\eng\d"	"102 leaves"			"35834749"
"The role of the Diet in the Japanese government (under the constitution of 1889) ..."			"Watson, Edward G."	"M.A."	"University of Washington"		"890713s1948\\\\xx\a\\\\\bm\\\000\0\eng\d"	"169 leaves, 10 leaves"			"20002413"
"Centralized control of waters and watercourses ..."			"Webster, Donald H.(Donald Hopkins),1902-"	"Ph. D."	"University of Washington"		"890714s1933\\\\xx\\\\\\\bm\\\000\0\eng\d"	"240 leaves, 1 leaf"			"20007019"
"Political policies of Theodore Roosevelt ..."			"Weisman, Frances."	"M.A."	"University of Washington"		"890714s1929\\\\xx\\\\\\\bm\\\000\0\eng\d"	"96 leaves"			"20008308"
"The political policies of Woodrow Wilson ..."			"Weisman, Sara Eve."				"930819s1929\\\\xx\\\\\\\bm\\\000\0\eng\d"	"91 leaves"	"Wilson, Woodrow,1856-1924."		"28657751"
"The development of government publicity in new deal administrative agencies ..."			"Widmayer, Ruth Caroline."	"M.A."	"University of Washington"		"890627s1946\\\\xx\\\\\\\bm\\\000\0\eng\d"	"95 leaves"			"19933451"
"American relations with and concerning Korea ..."			"Williams, Thelma Ford."	"M.A."	"University of Washington"		"890628s1937\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 110 leaves"			"19936855"
"The Sino-Japanese crisis and the world peace machinery ..."			"Wu, Cheng Hwa,1909-"	"Ph. D."	"University of Washington"		"890621s1935\\\\xx\\\\\\\bm\\\000\0\eng\d"	"2 volumes"			"19905100"
"Methods of recruitment to the civil service of the cities in the states of Washington and Oregon ..."			"Wu, Kanshing."	"M.A."	"University of Washington"		"890711s1935\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 140 leaves"			"19989570"
"The political philosophy of Thomas Vernor Smith ..."			"Zurbach, Robert Louis."	"M.A."	"University of Washington"		"890606s1942\\\\xx\\\\\\\bm\\\000\0\eng\d"	"114 numb L"			"19822859"
"Pacific settlement of disputes and the Security Council of the United Nations, a study of the procedure for the Pacific settlement of international disputes in theory and practice ..."			"Wong, Wah Yung."	"M.A."	"University of Washington"		"890628s1949\\\\xx\\\\\\\bm\\\000\0\eng\d"	"222 leaves"			"19935723"
"Some contemporary aspects of judicial review of state criminal procedure under the Fourteenth Amendment ..."			"Yee, Robert."	"M.A."	"University of Washington"		"890710s1949\\\\xx\\\\\\\bm\\\000\0\eng\d"	"103, iv l"			"19986404"
"Harold J. Laski, from pluralism to Marxism."			"Yee, Robert,1925-"	"Ph. D."	"University of Washington"		"890711s1957\\\\xx\\\\\\\bm\\\000\0\eng\d"	"143, [1] leaf"			"19989371"
"A study of the speakers of the National House of Representatives since 1931 ..."			"Youmans, William Freeman."	"M.A."	"University of Washington"		"890711s1952\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 220 leaves"			"19989422"
"Napoleon and the governace of non-French subject peoples ..."			"Beatty, John Louis,1922-1975."	"Ph. D."	"University of Washington"		"890601s1953\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 340 leaves"			"19793479"
"Patterns of relative frequency of dissention among democrats in the seventy-ninth Congress ..."			"Berry, Jesse Emert Owen."	"M.A."	"University of Washington"		"890615s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"109 leaves"			"19872262"
"The United States and the International Court of Justice: A study in international negotiation ..."			"Bishop, Warren Allison."	"M.A."	"University of Washington"		"890615s1950\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 122 leaves"			"19872151"
"The United States and Italy, international politics, 1937-1941."			"Braddick, Henderson B.,1920-"	"Ph. D."	"University of Washington"		"890711s1957\\\\xx\\\\\\\bm\\\000\0\eng\d"	"423 leaves"			"19990214"
"Certain aspects of policy coordination arising from United States participation in the specialized agencies of the United Nations ..."			"Bragg, Kenneth Norton."	"M.A."	"University of Washington"		"890615s1949\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 188 leaves"			"19872404"
"Communism and the Social Democrats:"	"a study of the change in the Communist attitude toward the Social Democrats between the sixth and the seventh congresses of the Communist International,"	"by William Paul Carr, Jr. ..."	"Carr, William Paul."	"M.A."	"University of Washington"		"890804s1954\\\\xx\\\\\\\bm\\\000\0\eng\d"	"105 leaves"			"20124306"
"The International Labor Organization--a study in expansion of functions ..."			"Carter, Theodore Frank."	"M.A."	"University of Washington"		"890803s1954\\\\xx\\\\\\\bm\\\000\0\eng\d"	"264 leaves"			"20121205"
"American security problems in the Far East, 1950-1952 ..."			"Chang, Yu Nan,1920-"	"Ph. D."	"University of Washington"		"890804s1954\\\\xx\\\\\\\bm\\\000\0\eng\d"	"342 leaves"			"20124302"
"A study of the United States policy toward the recognition of the Central People's Government of the People's Republic of China ..."			"Chang, Yu Nan,1920-"	"M.A."	"University of Washington"		"890804s1952\\\\xx\\\\\\\bm\\\000\0\eng\d"	"168 leaves"			"20124322"
"British post-war policy toward Malaya ..."			"Chen, Hsiu-chin."	"M.A."	"University of Washington"		"890804s1951\\\\xx\\\\\\\bm\\\000\0\eng\d"	"250 leaves"			"20124318"
"The problem of administrative union in the trusteeship council and that of the international responsibility for colonial administration in the United Nations ..."			"Chiang, Chieh Yue Jesse,1921-"	"M.A."	"University of Washington"		"890606s1951\\\\xx\\\\\\\bm\\\000\0\eng\d"	"156 leaves"			"19822947"
"The main features of the functioning of the trusteeship system with particular reference to the handling of petitions and the sending of visiting missions ..."			"Chin, Tieh-cheng."	"M.A."	"University of Washington"		"890804s1954\\\\xx\\\\\\\bm\\\000\0\eng\d"	"237 leaves"			"20124313"
"The Japanese policy toward China from 1927 to 1941 as revealed by the judgment of the International Military Tribunal for the Far East ..."			"Chow, Liang-yen."	"M.A."	"University of Washington"		"890615s1950\\\\xx\\\\\\\bm\\\000\0\eng\d"	"123 leaves"			"19872244"
"The Indonesian settlement ..."			"Coleman, Sidney."	"M.A."	"University of Washington"		"890622s1950\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 192 leaves"			"19909098"
"The democratic philosophies of Jefferson and Mencius ..."			"Dai, Shen-Yu."	"M.A."	"University of Washington"		"890711s1949\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 146 leaves"			"19990459"
"Some reflections on the political philosophy of Edmund Burke ..."			"Dufour, Peter Roland."	"M.A."	"University of Washington"		"890526s1954\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 58 leaves"			"19769160"
"Administration of financial assistance to schools of the Columbia Basin Project, state of Washington pursuant to Public Law 835-80th Congress."			"Dyer, Harold E."	"M.P.A."	"University of Washington"		"890711s1957\\\\xx\\\\\\\m\\\\000\0\eng\d"	"49 leaves"			"19990118"
"A study of administrative communications in a naval shipyard ..."			"Dysart, Benjamin Berry."	"M.P.A."	"University of Washington"		"890711s1954\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 96 leaves"			"19990418"
"Sovereignty and the modern constitutions of Japan ..."			"Eaton, William Davis."	"M.A."	"University of Washington"		"890711s1955\\\\xx\\\\\\\bm\\\000\0\eng\d"	"74 leaves"			"19990322"
"Sino-Soviet relations in respect to Manchuria, 1945-1950 ..."			"Feng, Shumin."	"M.A."	"University of Washington"		"890622s1950\\\\xx\\\\\\\bm\\\000\0\eng\d"	"144 leaves"			"19909473"
"Organizational problems in the Department of State during the postwar period,"		"by James J. france, Jr. ..."	"France, Jess J."	"M.P.S."	"University of Washington"		"890622s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"i, 107 leaves"			"19910275"
"The political adolescence of Washington State ..."			"Frost, Vernon R."	"M.A."	"University of Washington"		"890803s1949\\\\xx\a\\\\\bm\\\000\0\eng\d"	"109 leaves"			"20121038"
"A design for an economic report for the government of British Columbia ..."			"Gibson, John William."	"M.P.A."	"University of Washington"		"890803s1953\\\\xx\\\\\\\bm\\\000\0\eng\d"	"87 leaves"			"20120913"
"A diplomatic history of the Turkish Straits ..."			"Gozum, Mehmet Fehreddin."	"M.A."	"University of Washington"		"890803s1949\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 201 leaves"			"20121130"
"Resource management in the state of Washington ..."			"Gunter, Raymond Walter."	"M.P.A."	"University of Washington"		"890622s1953\\\\xx\\\\\\\m\\\\000\0\eng\d"	"ii, 88 leaves"			"19910304"
"The Soviet law of public property ..."			"Hammer, Darrell Patrick."	"M.A."	"University of Washington"		"890622s1954\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 121 leaves"			"19909513"
"The Communist Party's control over the Soviet Army ..."			"Hanson, Jack Oliver."	"M.A."	"University of Washington"		"890622s1953\\\\xx\\\\\\\bm\\\000\0\eng\d"	"89 leaves"			"19909199"
"The federal powers under the new constitution of India ..."			"Hayes, Cletus Ralph."	"M.A."	"University of Washington"	"1954"	"960628s1954\\\\xx\a\\\\\bm\\\000\0\eng\d"	"177 leaves"			"35004985"
"The federal powers under the new constitution of India ..."			"Hayes, Cletus Ralph."	"M.A."	"University of Washington"		"960215s1954\\\\waua\\\\abm\\\000\0\eng\d"	"177 leaves"			"34200721"
"Native policy in Tanganyika during the period of the League of Nations ..."			"Hink, Heinz Rudolf,1927-"	"M.A."	"University of Washington"		"890613s1952\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 271 leaves"			"19861546"
"Some aspects of public liability in France and Germany."			"Hink, Heinz Rudolf,1927-"	"Ph. D."	"University of Washington"		"890613s1957\\\\xx\\\\\\\bm\\\000\0\eng\d"	"422 leaves"			"19861761"
"Regional activities of the International Labor Organization ..."			"Ho, Chang-chi."	"M.A."	"University of Washington"		"890727s1953\\\\xx\\\\\\\bm\\\000\0\eng\d"	"199 leaves"			"20076765"
"Some aspects of the standard-setting work of the International Labour Organisation."			"Hong, Soon-chul."	"M.A."	"University of Washington"		"890606s1957\\\\xx\\\\\\\bm\\\000\0\eng\d"	"164 leaves"			"19823123"
"A study of economic regionalism"	"an analysis of the regional economic commissions and their relations with the functional organizations within the structure of the United Nations ..."		"Hopkirk, Robert Dudley."	"M.A."	"University of Washington"		"890613s1949\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 152 leaves"			"19861291"
"The politics of metropolitan integration"	"a legislative history of the Metropolitan Municipal Corporations Act of 1957."		"Horn, Robert Eldon."	"M.A."	"University of Washington"		"930727s1957\\\\xx\ab\\\\bm\\\000\0\eng\d"	"223 leaves"			"28525832"
"The proposed 22nd amendment and the third term issue ..."			"Hoy, Terry."	"M.A."	"University of Washington"		"890628s1949\\\\xx\\\\\\\bm\\\000\0\eng\d"	"87 leaves"			"19936770"
