245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Contributions to the employment of AFDC recipients :"	"an experimental comparison of work experience and job search assistance strategies /"	"by Nancy Sharp Dickinson."	"Dickinson, Nancy Sharp."	"Ph. D."	"University of Washington"	"1986"	"861014s1986\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 190 leaves "			"14392628"
"Implementation analysis of the Washington State Family Independence Program (FIP) and Family Support ACT (FSA) transitional child care and medical benefits /"		"by Lynne Sanger Dodson."	"Dodson, Lynne Sanger."	"Ph. D."	"University of Washington"	"1995"	"950802s1995\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 130 leaves "			"32907931"
"Maltreated youth in dysfunctional families :"	"a descriptive study /"	"by Howard J. Doueck."	"Doueck, Howard J."	"Ph. D."	"University of Washington"	"1986"	"861014s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 105 leaves :"			"14392618"
"Family functioning and its influences on Vietnamese adolescents' social functioning and psychological well-being /"		"by Quang Duong-Tran."	"Duong-Tran, Quang."	"Ph. D."	"University of Washington"	"1992"	"930413s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 165 leaves :"			"27912201"
"Untold stories :"	"an interpretive study of older women sexually abused as children /"	"by Martha Lynne Farris."	"Farris, Martha Lynne."	"Ph. D."	"University of Washington"	"1996"	"970130s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ix, 329 leaves "		"http://hdl.handle.net/1773/11154"	"36300697"
"An examination of welfare use among young teen mothers /"		"by Michael J. Ferguson."	"Ferguson, Michael J.(Michael Joseph)"	"Ph. D."	"University of Washington"	"1999"	"000418s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 178 leaves "		"http://hdl.handle.net/1773/11179;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9944114"	"43880294"
"Organizational factors affecting teacher collegiality /"		"by David Finke."	"Finke, David."	"Ph. D."	"University of Washington"	"1984"	"841001s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 239 leaves "			"11215109"
"Residents in long-term care :"	"a case-controlled study of individuals in nursing homes and assisted living in Washington State /"	"by Jeannette Searle Franks."	"Franks, Jeannette."	"Ph. D."	"University of Washington"	"1996"	"961127s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 115 leaves :"		"http://hdl.handle.net/1773/11194"	"36009879"
"Typologies of sexual risk taking :"	"profiling high-risk individuals on sexual, relational and individual variables /"	"Jan Elizabeth Gaylord."	"Gaylord, Jan Elizabeth."	"Ph. D."	"University of Washington"	"2000"	"010118s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 103 leaves :"		"http://hdl.handle.net/1773/11193;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9975982"	"45745258"
"Non-reporting of rape :"	"a grounded theory study /"	"by Linnea Flynn GlenMaye."	"GlenMaye, Linnea Flynn."	"Ph. D."	"University of Washington"	"1995"	"960513s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 242 leaves :"			"34713421"
"Exploring a theoretical model of delinquency with Samoan adolescents /"		"by Meripa Taiai Godinet."	"Godinet, Meripa Taiai."	"Ph. D."	"University of Washington"	"1998"	"990915s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 124 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9916657"	"42374949"
"Modeling women's substance use and lawbreaking behavior /"		"Seana Golder."	"Golder, Seana M.,1969-"	"Ph. D."	"University of Washington"	"2001"	"020328s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 163 leaves :"		"http://hdl.handle.net/1773/11175;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3022839"	"49417469"
"Effects of alcohol on women's abilities to perceive and respond to sexual aggression in social contexts /"		"by Thomas L. Graham."	"Graham, Thomas L. Crofoot."	"Ph. D."	"University of Washington"	"1996"	"961202s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 197 leaves :"			"36021224"
"Explaining women's wages :"	"an analysis of the Washington family income study (FIS) data /"	"by Reiko Hayashi."	"Hayashi, Reiko,1951 Apr 15-"	"Ph. D."	"University of Washington"	"1994"	"940729s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 76 leaves :"			"30847198"
"An examination of neighborhood context and risk for youth violence /"		"by Todd Ian Herrenkohl."	"Herrenkohl, Todd Ian."	"Ph. D."	"University of Washington"	"1998"	"990210s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 145 leaves :"		"http://hdl.handle.net/1773/11190;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9836185"	"40767098"
"Ethnic agencies in communities of color :"	"a study of missions, services, structures, and capacity-building needs /"	"by Lynn Carol Holley."	"Holley, Lynn Carol."	"Ph. D."	"University of Washington"	"1998"	"990210s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 273 leaves :"		"http://hdl.handle.net/1773/11152;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9836186"	"40765293"
"Chemical aversion treatment of alcohol dependence :"	"magnitude of conditioning and its relation to treatment outcome /"	"by Matthew O. Howard."	"Howard, Matthew O.(Matthew Owen),1956-"	"Ph. D."	"University of Washington"	"1990"	"910815s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 220 leaves (some folded) :"			"24239020"
"Gender differences in early bereavement /"		"by Ruth J. Huber."	"Huber, Ruth J."	"Ph. D."	"University of Washington"	"1989"	"900111s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 166 leaves :"			"20876202"
"Inpatient treatment for suicide attempters /"		"by André Marie Ivanoff."	"Ivanoff, André Marie."	"Ph. D."	"University of Washington"	"1984"	"850226s1984\\\\xx\a\\\\\bmt\\000\0\eng\d"	"iii, 212 leaves :"		"http://hdl.handle.net/1773/11180;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8508060"	"11736716"
"Effects of a skills training intervention with juvenile delinquents /"		"by Jeffrey M. Jenson."	"Jenson, Jeffrey M.,1953-"	"Ph. D."	"University of Washington"	"1988"	"890217s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 130 leaves :"			"19232567"
"Adoption decision-making in the African-American community /"		"by Teresa Catherine Jones."	"Jones, Teresa Catherine."	"Ph. D."	"University of Washington"	"1996"	"970224s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 198 leaves "		"http://hdl.handle.net/1773/11166"	"36436020"
"Stigma, identity, and passing :"	"how lesbians and gay men of color construct and manage stigmatized identity in social interaction /"	"by Valli Kanuha."	"Kanuha, Valli."	"Ph. D."	"University of Washington"	"1997"	"980812s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 313 leaves "		"http://hdl.handle.net/1773/11188"	"39682719"
"Identifying risk factors for homelessness among people living with HIV disease /"		"by Lynn D. Keenan."	"Keenan, Lynn D."	"Ph. D."	"University of Washington"	"1996"	"970922s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 189 leaves :"		"http://hdl.handle.net/1773/11169"	"37661243"
"Investigating the development of early childhood problem behaviors :"	"a person-oriented analysis of attachment in the context of multiple risks /"	"Thomas Everett Keller."	"Keller, Thomas Everett."	"Ph. D."	"University of Washington"	"2000"	"010402s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 191 leaves :"		"http://hdl.handle.net/1773/11186;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9983501"	"46648001"
"Ethnic variations in mental health symptoms and functioning among Asian Americans /"		"by Wooksoo Kim."	"Kim, Wooksoo."	"Ph. D."	"University of Washington"	"2002"	"030303s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 113 leaves :"		"http://hdl.handle.net/1773/11171;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3062969"	"51775825"
"The process of achieving independence for women on welfare /"		"by Barbara Iwanaga King."	"King, Barbara Iwanaga."	"Ph. D."	"University of Washington"	"1992"	"921117s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 146 leaves "			"26989737"
"Life skills training with mothers of handicapped children :"	"a 2-year follow-up study /"	"by Maura A. Kirkham."	"Kirkham, Maura A."	"Ph. D."	"University of Washington"	"1988"	"890124s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 109 leaves :"			"19056514"
"A study of client dropout at a community mental health center /"		"by Eiji Kitajima."	"Kitajima, Eiji."	"Ph. D."	"University of Washington"	"1990"	"910211s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 147 leaves :"			"23087264"
"Maternal caregiving for young children :"	"implications for social policy /"	"by Kristin Elizabeth Knightoon."	"Knighton, Kristin Elizabeth,1940-"	"Ph. D."	"University of Washington"	"1993"	"940509s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 157 leaves :"			"30408696"
"Stress and coping of spousal caregivers to older adults with dementia :"	"an interpersonal framework /"	"by Betty J. Kramer."	"Kramer, Betty J.,1959-"	"Ph. D."	"University of Washington"	"1992"	"921117s1992\\\\xx\a\\\\\bmt\\000\0\eng\d"	"viii, 183 leaves :"		"http://hdl.handle.net/1773/11173"	"26989766"
"Exploring the psychological, behavioral, and social effects of early forced sexual intercourse on pregnant adolescents /"		"by Jean B. Lanz."	"Lanz, Jean B.,1942-"	"Ph. D."	"University of Washington"	"1991"	"920205s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 98 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9203274"	"25222627"
"Parenting stress among low-income young mothers in the transition to adulthood /"		"by Nancy C. Larson."	"Larson, Nancy C."	"Ph. D."	"University of Washington"	"1997"	"980127s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 168 leaves :"		"http://hdl.handle.net/1773/11174"	"38271464"
"Stress, social support systems, and psychosocial well-being of Hmong refugee adults /"		"by Serge Chia Lee."	"Lee, Serge Chia,1961-"	"Ph. D."	"University of Washington"	"1993"	"940511s1993\\\\xx\\\\\\\bmt\\000\0\eng\d"	"v, 122 leaves "		"http://hdl.handle.net/1773/11149;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9409334"	"30420800"
"An evaluation of a parent training and social support group for mothers at risk to maltreat their children /"		"by Madeline Lovell."	"Lovell, Madeline."	"Ph. D."	"University of Washington"	"1986"	"861216s1986\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 198 leaves "			"14980516"
"Life histories :"	"addiction and recovery of six Native American women /"	"by Christine T. Lowery."	"Lowery, Christine T."	"Ph. D."	"University of Washington"	"1994"	"941215s1994\\\\xx\a\\\\\bmt\\000\0\eng\d"	"v, 169 leaves :"		"http://hdl.handle.net/1773/11155"	"31699959"
"Empowering communities for the prevention of adolescent substance abuse /"		"by Tracy Harachi Manger."	"Manger, Tracy Harachi."	"Ph. D."	"University of Washington"	"1991"	"920311s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 157 leaves :"			"25460240"
"Implementation analysis of a child care voucher program /"		"by Susanne E. Marten."	"Marten, Susanne E."	"Ph. D."	"University of Washington"	"1987"	"871222s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 281 leaves :"			"17279029"
"The social and economic precursors of child maltreatment :"	"a study of the exosystem /"	"by Paule McNicoll."	"McNicoll, Paule,1947-"	"Ph. D."	"University of Washington"	"1989"	"900716s1989\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 190 leaves (some folded) "			"22040008"
"Toward a functional model of problem solving in social service work groups /"		"by David Thomas Menefee."	"Menefee, David Thomas,1948-"	"Ph. D."	"University of Washington"	"1990"	"910301s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 177 leaves :"			"23175510"
"The influence of home-school linkage on adaptive functioning in fifth grade students /"		"by Janet L. Miller."	"Miller, Janet L.,1943-"	"Ph. D."	"University of Washington"	"1989"	"900717s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 223 leaves :"			"22044885"
"Trauma and healing :"	"the construction of meaning among survivors of the Cambodian holocaust /"	"by Paula Toki Tanemura Morelli."	"Morelli, Paula Toki Tanemura."	"Ph. D."	"University of Washington"	"1996"	"970403s1996\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 231 leaves :"		"http://hdl.handle.net/1773/11191"	"36672920"
"The importance of stressful life circumstances, maternal psychological characteristics, and social support in predicting adolescent mothers' contact with Child Protective Services /"		"by Leslie Moulton-Asplund."	"Moulton-Asplund, Leslie,1944-"	"Ph. D."	"University of Washington"	"1993"	"940202s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 136 leaves :"			"29736653"
"An analysis of indicators in predicting return to work for chronic back pain sufferers /"		"by Regine Ilga Neiders."	"Neiders, Regine Ilga,1951-"	"Ph. D."	"University of Washington"	"1990"	"910807s1990\\\\xx\\\\\\\bmt\\000\0\eng\d"	"xi, 217 leaves "		"http://hdl.handle.net/1773/11157;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9108504"	"24198993"
"The development of a practice tool to facilitate practitioner decision-making with abused women /"		"by Anne Elizabeth Nicoll."	"Nicoll, Anne Elizabeth,1951-"	"Ph. D."	"University of Washington"	"1989"	"900123s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 137 leaves :"			"20945010"
"Self-sufficiency skills among youth in long-term foster care /"		"by Kimberly Ann Nollan."	"Nollan, Kimberly Ann."	"Ph. D."	"University of Washington"	"1996"	"970403s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 279 leaves :"		"http://hdl.handle.net/1773/11161"	"36675290"
"Factors related to the development of breast cancer screening programs for low income older women /"		"by Ann Duecy Norman."	"Norman, Ann Duecy."	"Ph. D."	"University of Washington"	"1989"	"900802s1989\\\\xx\\\\\\\bm\\\000\0\eng\d"	"viii, 122 leaves "			"22172330"
"Oppression by mental health providers :"	"a report by gay men and lesbians about their treatment /"	"by Nancy M. Nystrom."	"Nystrom, Nancy M."	"Ph. D."	"University of Washington"	"1997"	"980309s1997\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 134 leaves "		"http://hdl.handle.net/1773/11164"	"38570222"
"A longitudinal study of protective factors for children at-risk due to early aggressive behavior /"		"by Julie Anne O'Donnell."	"O'Donnell, Julie Anne."	"Ph. D."	"University of Washington"	"1992"	"921208s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 215 leaves :"			"27083517"
"Maternal depression and parenting efficacy :"	"risk, resiliency, and cultural factors /"	"by Debora M. Ortega."	"Ortega, Debora M."	"Ph. D."	"University of Washington"	"1999"	"000406s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 229 leaves :"			"43792798"
"Changing interorganizational relations between community mental health programs and state hospitals :"	"an analysis of the implementation process of policies altering resource dependencies /"	"by Roxanne S. Peterson."	"Peterson, Roxanne S."	"Ph. D."	"University of Washington"	"1987"	"870318s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 232 leaves :"			"15340069"
"Adult daughters' perceptions of relationship satisfaction with their mothers /"		"by Janice C. Rabkin."	"Rabkin, Janice C.,1943-"	"Ph. D."	"University of Washington"	"1990"	"910812s1990\\\\xx\a\\\\\bmt\\000\0\eng\d"	"vi, 116 leaves :"		"http://hdl.handle.net/1773/11165;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9117977"	"24223551"
"Dual-career couples in the U.S. Army :"	"a descriptive study /"	"by Nancy Kay Raiha."	"Raiha, Nancy Kay."	"Ph. D."	"University of Washington"	"1986"	"870318s1986\\\\xx\\\\\\\bm\\\000\0\eng\d"	"viii, 349 leaves "			"15340081"
"Caregiver coping with dementia :"	"relationships among patient characteristics, caregiver coping styles, and consequences of caregiving /"	"by Nina Sharp Ramsey."	"Ramsey, Nina Sharp."	"Ph. D."	"University of Washington"	"1990"	"910716s1990\\\\xx\a\\\\\bmt\\000\0\eng\d"	"vii, 258 leaves :"		"http://hdl.handle.net/1773/11178;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9109822"	"24081948"
"A comparative study of well-being and potential mediating variables in adults with and without alcoholic parents /"		"by Cynthia L. Riche."	"Riche, Cynthia L.,1962-"	"Ph. D."	"University of Washington"	"1990"	"910405s1990\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 107 leaves "			"23380104"
"Asking our elders /"		"by Marianne Rolland."	"Rolland, Marianne."	"Ph. D."	"University of Washington"	"1994"	"950711s1994\\\\xx\\\\\\\bmt\\000\0\eng\d"	"viii, 109 leaves "		"http://hdl.handle.net/1773/11158"	"32797116"
"Contextualizing HIV positive serostatus disclosure by gay men to their sexual partners /"		"by Scott Edward Rutledge."	"Rutledge, Scott Edward."	"Ph. D."	"University of Washington"	"2002"	"030317s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 236 leaves :"		"http://hdl.handle.net/1773/11151"	"51865520"
"Clients or service providers :"	"how case managers view the relatives of frail elders /"	"by Rosemary Ryan."	"Ryan, Rosemary."	"Ph. D."	"University of Washington"	"1987"	"880527s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 211 leaves :"			"18010727"
"A State Mental Health Division Office of Consumer Affairs program evaluation :"	"stakeholder views, efficacy and desired directions /"	"by David L. Schantz."	"Schantz, David Lee,1956-"	"Ph. D."	"University of Washington"	"1996"	"971113s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 239 leaves :"		"http://hdl.handle.net/1773/11184"	"37931086"
"Enhancing the personal coping, social support, and community involvement of mothers of handicapped children /"		"by Robert Frederick Schilling, II."	"Schilling, Robert Frederick."	"Ph. D."	"University of Washington"	"1986"	"860624s1986\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 73 leaves "			"13771386"
"Adolescents, condoms, and self-efficacy :"	"a social cognitive study of condom use among adolescents in juvenile detention /"	"by Michael D. Schock."	"Schock, Michael D."	"Ph. D."	"University of Washington"	"1994"	"950711s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 187 leaves :"			"32796368"
"Continuity of care for chronically mentally ill individuals with substance abuse problems /"		"by Jeanette Semke."	"Semke, Jeanette."	"Ph. D."	"University of Washington"	"1991"	"911118s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"viii, 91 leaves "			"24804683"
"Cognitive problem solving and social skills training with preadolescents in residential treatment /"		"by Richard William Small."	"Small, Richard William."		"University of Washington"	"1979"	"790824s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 216 leaves :"			"5306656"
"Preparing for junior high school :"	"an evaluation of skills training /"	"by William Howard Snow."	"Snow, William Howard."	"Ph. D."	"University of Washington"	"1985"	"860306s1985\\\\xx\a\\\\\bm\\\000\0\eng\d"	"202 leaves :"			"13246085"
"An analysis of child maltreatment in the United States Army :"	"1983-1985 /"	"by David Joseph Soma."	"Soma, David Joseph."	"Ph. D."	"University of Washington"	"1987"	"871222s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 192 leaves :"			"17278967"
"Behavior problems in children of adolescent mothers :"	"exploring the role of attachment as a protective factor /"	"by Michael S. Spencer."	"Spencer, Michael S."	"Ph. D."	"University of Washington"	"1996"	"971119s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 144 leaves :"		"http://hdl.handle.net/1773/11172"	"37972265"
"AFDC recipients and family caregiving responsibilities /"		"by Susan Steiner."	"Steiner, Susan,1959-"	"Ph. D."	"University of Washington"	"1993"	"940228s1993\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 114 leaves "			"29884455"
"MSW practice interests :"	"a study of three cohorts /"	"by Gail A. Stevens."	"Stevens, Gail A."	"Ph. D."	"University of Washington"	"1992"	"921218s1992\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 150 leaves "			"27142802"
"Discipline strategies of mothers at risk for child abuse /"		"by Barbara Stillwater."	"Stillwater, Barbara,1949-"	"Ph. D."	"University of Washington"	"1991"	"910919s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 97 leaves "			"24422517"
"Marital and life adjustment of Vietnam combat veterans :"	"a treatment outcome study /"	"by Susan Love Sweany."	"Sweany, Susan Love."	"Ph. D."	"University of Washington"	"1987"	"871223s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 163 leaves (some folded) :"			"17282884"
