245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Pharmacological reports in isolated vascular smooth muscle of the rainbow trout (Salmo gairdneri, Richardson)."			"Klaverkamp, John Fredrick,1941-"	"Ph. D."	"University of Washington"		"890508s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"133 leaves"			"19675751"
"Studies of the renal secretion of paraminohippurate and cyclamate in rats."			"Klaverkamp, John Fredrick,1941-"	"M.S."	"University of Washington"		"890506s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"61 leaves"			"19668115"
"Studies on prostaglandin biosynthesis"	"properties of the enzyme system and inhibition by anti-inflammatory drugs."		"LaHann, Thomas Robert."	"M.S."	"University of Washington"		"890601s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"119 leaves"			"19792660"
"Studies on the gastrointestinal motor activity evoked by central administration of thyrotropin releasing hormone."			"LaHann, Thomas Robert."	"Ph. D."	"University of Washington"		"890601s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"194 leaves"			"19792673"
"Studies on the plasma membrane Ca² pump and (Ca² + Mg²)-Adenosine Triphosphatase of Human red blood cells /"		"by Fred LaVerne Larsen."	"Larsen, Fred LaVerne."		"University of Washington"		"790906s1979\\\\xx\af\\\\bm\\\000\0\eng\d"	"ix, 129 leaves, 11 unnumbered leaves of plates :"			"5345312"
"Antineoplastic drug effects on spermatogensis studied by velocity sedimentation cell separation."			"Lee, Insu Peter,1935-"	"Ph. D."	"University of Washington"		"890614s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"112 leaves"			"19868633"
"B-Diethylaminoethyl-diphenylproylacetate (SKF 525-A)-induced stabilization of human erythrocytes."			"Lee, Insu Peter,1935-"	"M.S."	"University of Washington"		"890609s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"24 leaves"			"19839597"
"Effects of three cardioactive steroids on contraction and membrane potentials from atrial and S-A node celles of isolated rabbit atria."			"Levy, Joseph Victor,1928-"	"Ph. D."	"University of Washington"		"890720s1959\\\\xx\a\\\\\bm\\\000\0\eng\d"	"70, [1] leaf"			"20040567"
"The effects of saccharin and cyclamate on the hypoglycemic response of tolbutamide and chlorpropamide in rats."			"Lockwood, Reed Reuel."	"M.S."	"University of Washington"		"890518s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"42 leaves"			"19728496"
"The role of bioactivation in the pharmacology of the potent monoamine oxidase inhibitor 5-oxo-N-(D-trans-2-phenylcyclopropyl)-L-2-pyrrolidine-carboxamide (EX-4883)."			"Lowe, Michael Craig,1942-"	"M.S."	"University of Washington"		"890518s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"53 leaves"			"19728541"
"A study of the extraneuronal monoamine oxidase in rat heart."			"Lowe, Michael Craig,1942-"	"Ph. D."	"University of Washington"		"890518s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"122 leaves"			"19728756"
"Evidence for carcinogenesis-like initiation and promotion stages in experimental atherogenesis /"		"by Mark William Majesky."	"Majesky, Mark W."	"Ph. D."	"University of Washington"	"1984"	"850111s1984\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 137 leaves, 33 unnumbered leaves of plates :"			"11571809"
"Cyclic GMP-stimulated cyclic nucleotide phosphodiesterase :"	"purification from bovine tissues and characterization /"	"by Timothy James Martins."	"Martins, Timothy James."	"Ph. D."	"University of Washington"	"1984"	"850114s1984\\\\xx\af\\\\bm\\\000\0\eng\d"	"xii, 104 leaves, 30 unnumbered leaves of plates :"			"11577004"
"Studies on the interaction between the adrenergic neuronal blocking agents and the sympathomimetic amines."			"Matsumoto, Charles,1932-"	"Ph. D."	"University of Washington"		"890613s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"57 leaves"			"19861235"
"A study of the relationship between in vivo inhibition of rat brain monoamine oxidase and the chemical structure of a series of arylalkylhydrazines."			"McGrath, William Robert,1933-"	"Ph. D."	"University of Washington"		"890613s1960\\\\xx\a\\\\\bm\\\000\0\eng\d"	"51 [1] leaf"			"19861138"
"Some pharmacological properties of phenyl-ethyl-malonyl-butylguanidine."			"McMonigle, John James,1936-"	"M.S."	"University of Washington"		"890613s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"71 leaves"			"19860499"
"Studies on the bioactivation of 5-oxo-N-(D-trans-2-phenylcyclopropyl)-L-2pyrrolidine-carboxamide (EX 4883) into a potent inhibitor of monoamine oxidase."			"McMonigle, John James,1936-"	"Ph. D."	"University of Washington"		"890523s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"106 leaves"			"19749883"
"The voltage-sensitive sodium channel from brain :"	"separation and characterization of subunits /"	"by Donald James Messner."	"Messner, Donald James."	"Ph. D."	"University of Washington"	"1986"	"861017s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"ix, 114 leaves, 29 unnumbered leaves of plates :"			"14411331"
"Phencyclidine :"	"a behavioral, dispostional and neurochemical evaluation in the rat /"	"by Thomas F. Murray."	"Murray, Thomas F."		"University of Washington"		"791102s1979\\\\xx\f\\\\\bm\\\000\0\eng\d"	"viii, 146 leaves, 28 unnumbered leaves of plates "			"5638068"
"General pharmacology and cocaine-induced supersensitivity of non-innervated guinea pig umbilical vasculature."			"Nair, Xina."	"Ph. D."	"University of Washington"		"890614s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"108 leaves"			"19868557"
"Experimental data of the use of reserpine in evaluating the role of catecholamines in the force of contraction of rabbit atrium."			"Oji, Howells Amagbuiro."	"M.S."	"University of Washington"		"890721s1961\\\\xx\a\\\\\bm\\\000\0\eng\d"	"20 leaves"			"20049198"
"The energetics for interactions between calcium, calmodulin, and calmodulin-binding proteins /"		"by Bradley B. Olwin."	"Olwin, Bradley B."	"Ph. D."	"University of Washington"	"1984"	"840829s1984\\\\xx\af\\\\bm\\\000\0\eng\d"	"iv, 118 leaves, 26 unnumbered leaves of plates :"			"11101735"
"Enhancement of monooxygenase activities by hematin :"	"studies on the specificity and mechanistic features /"	"by Curtis John Omiecinski."	"Omiecinski, Curtis John."		"University of Washington"		"800820s1980\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 97 leaves :"			"6638138"
"A study utilizing tetracycline labelling of bone of the effect of fluoride on experimentally-induced defects in rat femurs."			"Pallasch, Thomas John."	"M.S."	"University of Washington"		"890601s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"58 leaves"			"19792646"
"Apomorphine-induced hyperthermia in the rabbit"	"a pharmacological study of the neuroaminergic mechanisms underlying the response."		"Quock, Raymond M."	"Ph. D."	"University of Washington"		"890615s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"214 leaves"			"19873826"
"Inhibition of calmodulin stimulated calcium pump ATPase in human erythrocytes /"		"by Beat Urs Raess."	"Raess, Beat Urs."		"University of Washington"		"800825s1980\\\\xx\af\\\\bm\\\000\0\eng\d"	"ix, 151 leaves, 38 unnumbered leaves of plates :"			"6654330"
"The fibrinogen-fibrin conversion and the effect of heparin and other inhibitors on this system."			"Salafsky, Bernard P.,1935-"	"Ph. D."	"University of Washington"		"890601s1962\\\\xx\a\\\\\bm\\\000\0\eng\d"	"63 leaves"			"19792787"
"Studies with a modified heparin: its chemistry and the mechanisms involved in its intestinal absorption."			"Salafsky, Bernard P.,1935-"	"M.S."	"University of Washington"		"890602s1961\\\\xx\a\\\\\bm\\\000\0\eng\d"	"27 leaves"			"19804063"
"Purification and characterization of the calmodulin sensitive adenylate cyclase from Bordetella pertussis /"		"by Rebecca Lynnette Shattuck."	"Shattuck, Rebecca Lynnette."	"Ph. D."	"University of Washington"	"1986"	"861021s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"viii, 102 leaves, 33 unnumbered leaves of plates :"			"14449577"
"Some pharmacological effects of phenyl derivative of orthoxine (U-0277) with special reference to the effects on the excitibility of rabbit atrial tissue."			"Shellenberger, Melvin Kent,1936-"	"M.S."	"University of Washington"		"890602s1962\\\\xx\a\\\\\bm\\\000\0\eng\d"	"38 leaves"			"19804036"
"The developmental regulation of voltage-sensitive sodium channels in rat skeletal muscle /"		"by Scott J. Sherman."	"Sherman, Scott J."	"Ph. D."	"University of Washington"	"1985"	"850820s1985\\\\xx\af\\\\bm\\\000\0\eng\d"	"viii, 143 leaves, 33 unnumbered leaves of plates :"			"12404340"
"Characterization, distribution, regulation, and localization of ³H-(3MeHis²)thyrotropin-releasing hormone receptors in rat central nervous system /"		"by Steven Michael Simasko."	"Simasko, Steve M."	"Ph. D."	"University of Washington"	"1983"	"830608s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 114 leaves, 7 unnumbered leaves of plates :"			"9587345"
"Interaction of apomorphine and stressors in the production of hyperthermia in the rabbit."			"Snow, Anne Evelyn."	"Ph. D."	"University of Washington"		"890519s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"98 leaves"			"19736023"
"Influence of age on excitability and the effects of ouabain in isolated right and left atria of the rabbit."			"Su, Judy Ya-hwa Lin,1938-"	"Ph. D."	"University of Washington"		"890519s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"110 leaves"			"19735929"
"Mechanistic aspects of the biotransformation of aromatic nitro compounds :"	"studies with model systems /"	"by Kenneth Gregory Symms."	"Symms, Kenneth Gregory."		"University of Washington"		"890605s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 204 leaves :"			"19816018"
"Reconstitution of the voltage-sensitive sodium channel from purified components /"		"by Michael Martin Tamkun."	"Tamkun, Michael Martin."	"Ph. D."	"University of Washington"	"1983"	"840313s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"xiv, 190 leaves, 37 unnumbered leaves of plates :"			"10514744"
"The action of beta-receptor antagonists on the positive chronotropic response to nerve stimulation and applied catecholamine in isolated rabbit atria."			"Thompson, Emmanuel B."	"Ph. D."	"University of Washington"		"890707s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"93 leaves"			"19976610"
"Pharmacologic modification of the release of autonomic mediators in the isolated sino-atrial node."			"Vincenzi, Frank F."	"Ph. D."	"University of Washington"		"890707s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"82 leaves"			"19976573"
"Release of autonomic mediators in cardiac tissue by direct sub-threshold electrical stimulation."			"Vincenzi, Frank F."	"M.S."	"University of Washington"		"890707s1962\\\\xx\a\\\\\bm\\\000\0\eng\d"	"61 leaves"			"19976559"
"Oxidation of 4- and 5-hydroxyindole derivatives by mammalian cytochrome oxidase."			"Weber, Lavern J."	"M.S."	"University of Washington"		"890610s1962\\\\xx\a\\\\\bm\\\000\0\eng\d"	"37 leaves"			"19844799"
"A study of serotonin formation from L-tryptophan in the brain and other tissue."			"Weber, Lavern J."	"Ph. D."	"University of Washington"		"890610s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"65 leaves"			"19844697"
"The effects of antihypertensive drugs on cognition and performance /"		"by Mary Frances Lee Wilkie."	"Wilkie, Mary Frances Lee."	"Ph. D."	"University of Washington"	"1986"	"860625s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"ix, 244 leaves, 24 unnumbered leaves of plates :"			"13779860"
"A pharmacological and electrophysiological study of the effects of reserpine upon amygdalar kindling in rats."			"Wilkinson, Douglas Morgan."	"Ph. D."	"University of Washington"		"890518s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"148 leaves"			"19728804"
"Changes in drug metabolism during pregnancy and prenatal development."			"Willson, Valerie Jean."	"M.S."	"University of Washington"		"890515s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"49 leaves"			"19705921"
"L-Asparagine incorporation into the DNA of hepatic and 6C3HED murine lumphosarcoma cells."			"Woods, James Sterrett,1940-"	"M.S."	"University of Washington"		"890518s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"33 leaves"			"19728512"
"Studies on the activity of hepatic delta-aminolevulinic acid synthetase in perinatal animals."			"Woods, James Sterrett,1940-"	"Ph. D."	"University of Washington"		"890518s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"90 leaves"			"19728667"
"A study of the effect of propranolol on the blockade of alpha adrenergic receptors."			"Yamamura, Henry Ichiro,1940-"	"Ph. D."	"University of Washington"		"890518s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"82 leaves"			"19728568"
"Characterization and purification of calmodulin sensitive adenylate cyclase from bovine brain /"		"by Robert E. Yeager."	"Yeager, Robert E."	"Ph. D."	"University of Washington"	"1985"	"851218s1985\\\\xx\af\\\\bm\\\000\0\eng\d"	"xxiv, 175 leaves, 37 unnumbered leaves of plates :"			"12930709"
"Cytochrome P-450 and mixed function oxidation reactions in human placenta."			"Zachariah, Prince K.,1943-"	"Ph. D."	"University of Washington"		"890515s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"78 leaves"			"19705895"
"The molecular mechanisms of antipsychotic drug action /"		"by Monique R. Adams."	"Adams, Monique R.,1968-"	"Ph. D."	"University of Washington"	"1997"	"980528s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 115 leaves :"			"39194944"
"Casdein kinase II :"	"an analysis of the structure and localization of its subunits /"	"by Minoo D. Ahdieh."	"Ahdieh, Minoo D."	"M.S."	"University of Washington"	"1995"	"960926s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 40 leaves :"			"35643036"
"Characterization of the interaction between calmodulin and neuromodulin /"		"by Kenneth Andrew Alexander."	"Alexander, Kenneth Andrew,1960-"	"Ph. D."	"University of Washington"	"1989"	"900518s1989\\\\xx\af\\\\bm\\\000\0\eng\d"	"x, 87 leaves, 20 unnumbered leaves of plates :"			"21556457"
"Post-transcriptional regulation of expression of the potassium channel, Kv1.1 /"		"by Margaret Louise Allen."	"Allen, Margaret Louise."	"Ph. D."	"University of Washington"	"1998"	"981214s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"leaves :"		"http://hdl.handle.net/1773/6264;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9836133"	"40487048"
"RI alpha is an essential regulator of protein kinase A in the adult and developing mouse /"		"by Paul Stuart Amieux."	"Amieux, Paul Stuart,1961-"	"Ph. D."	"University of Washington"	"1997"	"981019s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 116 leaves :"		"http://hdl.handle.net/1773/6253"	"40134423"
"Functional domains of neuromodulin /"		"by Elizabeth Dale Apel."	"Apel, Elizabeth Dale,1964."	"Ph. D."	"University of Washington"	"1992"	"921006s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 117 leaves :"			"26735197"
