245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"A limnological study of a high mountain lake in Mount Rainier National Park, Washington: USA."			"Larson, Gary Lee."	"M.S."	"University of Washington"		"890526s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"152 leaves"			"19767318"
"Larval development of pink shrimp, Pandalus jordani Rathbun reared in laboratory."			"Lee, Young Joo."	"M.S."	"University of Washington"		"890603s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"62 leaves"			"19808110"
"A histological examination of wound repair and reaction to large foreign bodies in the rhynchobdellid leech, Piscicola salmositica."			"LeGore, Richard Stephen."	"M.S."	"University of Washington"		"890603s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"81 leaves"			"19808213"
"Analysis and evaluation of data obtained from automatic water quality monitoring stations on the Duwamish Estuary."			"Lenarz, William H."	"Ph. D."	"University of Washington"		"890606s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"189 leaves"			"19821969"
"Some aspects of the comparative biology of an interracial hybrid rainbow trout and the two parental stocks."			"Leon, Kenneth Allen,1937-"	"Ph. D."	"University of Washington"		"890606s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"125 leaves"			"19822094"
"Fecundity of surf smelt, Hypomesus pretiosus (Girard), in the state of Washington."			"Leong, Choon-chiang."	"M.S."	"University of Washington"		"890603s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"99 leaves"			"19808248"
"The occurrence of paralytic shellfish poison in various species of shore animals along the Strait of Juan de Fuca in the State of Washington."			"MacDonald, Evelyn Mary."	"M.S."	"University of Washington"		"890523s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"65 leaves"			"19750771"
"The ecological zoogeography of the olympic mudminnow (Novumbra hubbsi, Schultz)."			"Meldrim, John W."	"Ph. D."	"University of Washington"		"890605s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"157 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6913593"	"19816409"
"Ionic regulation in migrating juvenile coho salmon, Oncorhynchus kisutch."			"Miles, Harry McCauley."	"M.S."	"University of Washington"		"890603s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"35 leaves"			"19808256"
"Renal function in migrating adult coho salmon."			"Miles, Harry McCauley,1942-"	"Ph. D."	"University of Washington"		"890606s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"80 leaves"			"19822377"
"Life history observations on normal and tumor-bearing flathead sole in East Sound, Orcas Island (Washington)."			"Miller, Bruce S.,author."	"Ph. D."	"University of Washington"		"890606s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"131 leaves"			"19822005"
"The life history and ecology of Cottus asper Richardson and Cottus gulosus (Girard) in Conner Creek, Washington."			"Millikan, Alan Eugene."	"M.S."	"University of Washington"		"890603s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"81 leaves"			"19808260"
"The histopathological effects of ionizing radiation on the Pacific oyster, Crassostrea gigas."	"An examination of degenerative syndromes, cellular reparative mechanisms, and their relation to normal cell renewal systems."		"Mix, Michael Cary,1941-"	"Ph. D."	"University of Washington"		"890605s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"167 leaves"			"19816537"
"The 1970 longfin smelt spawning run in Lake Washington with notes on egg development and changes in the population since 1964."			"Moulton, Lawrence Laton."	"M.S."	"University of Washington"		"890603s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"84 leaves"			"19809197"
"Effects of strontium-90 + yttrium-90 zinc-65, and chromium-51 on the larvae of the Pacific oyster, Crassostrea gigas."			"Nelson, Victor Avery."	"M.S."	"University of Washington"		"890603s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"64 leaves"			"19808283"
"The development of Lake Victoria fishing industry."			"Odero, Norbert."	"M.S."	"University of Washington"		"890821s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"109 leaves"			"20224546"
"Steelhead trout growth and production in Fern Lake, Washington, determined by sampling and a simulation model."			"Olsen, James C.(James Calvin),1939-"	"Ph. D."	"University of Washington"		"890821s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"184 leaves"			"20225475"
"Description and distribution of the neritic Calanoida (crustacea: Copepoda) off Amchitka Island, Alaska, in September 1967."			"Peck, Mary Alice McQuaid."	"M.S."	"University of Washington"		"890526s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"105 leaves"			"19767328"
"Differentiation of hatchery and stream juvenile coho salmon (Oncorhynchus kisutch) from Washington and Oregon by the use of scales and otoliths."			"Peck, Thomas Hughes."	"M.S."	"University of Washington"		"890526s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"67 leaves"			"19767358"
"A study of methods to estimate the Schaefer model parameters with special reference to the yellowfin tuna fishery in the eastern tropical Pacific Ocean."			"Pella, Jerome Jacob,1939-"	"Ph. D."	"University of Washington"		"890605s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"155 leaves"			"19816330"
"The bathymetric and seasonal abundance and general ecology of the tanner crab, Chionoecetes tanneri Rathbun (Brachyura :"	"Majidae), off the northern Oregon coast."		"Pereyra, Walter T.(Walter Thomas),1936-"	"Ph. D."	"University of Washington"		"890605s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"415 leaves"			"19816280"
"Distribution, abundance, and growth of postsmolt sockeye salmon in Chignik Lagoon, Alaska."			"Phinney, Duane E."	"M.S."	"University of Washington"		"890603s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"159 leaves"			"19808105"
"The post-embryonic development of laboratory-reared 'spot' shrimp, Pandalus platyceros brandt."			"Price, Vincent Arthur."	"M.S."	"University of Washington"		"890603s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"52 leaves"			"19808161"
"The food value of fish meal-salmon viscera autolysate mixtures of rainbow trout fingerlings."			"Ramos Henao, Alonso."	"M.S."	"University of Washington"		"890515s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"56 leaves"			"19706582"
"A comparative analysis of Arctic char populations in sockeye salmon lakes of the Nushagak district, Alaska."			"Reeves, Jerry Edwin,1937-"	"Ph. D."	"University of Washington"		"890605s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"218 leaves"			"19816473"
"Estimation of pelagic fish populations in the Wood River lakes, Alaska, from tow net catches and echogram marks."			"Rogers, Donald E."	"Ph. D."	"University of Washington"		"890606s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"91 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6714215"	"19821816"
"A cytological and histochemical study of wound repair in the Pacific oyster, Crassostrea gigas."			"Ruddell, Craig Lindley,1937-"	"Ph. D."	"University of Washington"		"890515s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"134 leaves"			"19705801"
"Some aspects of adaptation in a polymorphism for breeding colors inthe threespine stickleback (Gasterosteus aculeatus L.)."			"Semler, David Edward."	"M.S."	"University of Washington"		"890603s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"30 leaves"			"19808560"
"Studies of juvenile salmon in the Nooksack River system and Bellingham Bay."			"Sjolseth, Danny Elmer."	"M.S."	"University of Washington"		"890603s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"96 leaves"			"19808121"
"The effect of gamma radition on Staphylococcus aureaus in seafood."			"Slabyj, Bohdan Mykola,1931-"	"Ph. D."	"University of Washington"		"890605s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"192 leaves"			"19816371"
"Growth and development of sand sole postlarvae (Psettichthys melanostictus)."			"Sommani, Prichar,1942-"	"M.S."	"University of Washington"		"890603s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"60 leaves"			"19808273"
"Estimates of population parameters of the 1965 and 1966 adult chinook salmon runs in the Green-Duwamish River."			"Stauffer, Gary Dean,1944-"	"M.S."	"University of Washington"		"890603s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"155 leaves"			"19808167"
"A study of the largemouth bass population in Lake Washington."			"Stein, Jeffrey N."	"M.S."	"University of Washington"		"890605s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"69 leaves"			"19815778"
"Investigations into the use of an echo integrator for measuring pelagic fish abundance."			"Thorne, Richard E."	"Ph. D."	"University of Washington"		"890821s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"117 leaves"			"20225447"
"Tentative recommendations for management of the coastal fishery for Pacific hake, Merluccius productus (Ayres), based on a simulation study of the effects of fishing upon a virgin population."			"Tillman, Michael Francis,1943-"	"M.S."	"University of Washington"		"890821s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"197 leaves"			"20224680"
"Distribution and abundance of species (with emphasis on the hakes) captured during exploratory fishing along the Chilean coast."			"Trujillo Portales, Hector."	"M.S."	"University of Washington"		"890823s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"90 leaves"			"20233568"
"Activated charcoal as an antidote to oral DDT toxicity in Coho salmon (Oncorhynchus kisutch)."			"Tyner, Lee Reichelderfer."	"M.S."	"University of Washington"		"890515s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"47 leaves"			"19704282"
"Variations in the abundance of young sockeye salmon and four associated species in the littoral zone of Lake Aleknagik, Alaska, as determined from beach seine catches."			"Waters, Brian Francis."	"M.S."	"University of Washington"		"890821s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"85 leaves"			"20224643"
"Factors initiating phytoplankton blooms and resulting effects on dissolved oxygen in an enriched estuary."			"Welch, E. B.(Eugene B.)"	"Ph. D."	"University of Washington"	"1967"	"810904s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"102 leaves :"			"7728296"
"The use of the Bergman-Jefferts tag on the ""spot"" shrimp, Pandalus platyceros Brandt."			"West, Wariboko Queen-Boye."	"M.S."	"University of Washington"		"890821s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"74 leaves"			"20224729"
"A computer simulation approach to the study of the pollutional effects on salmon in the Green-Duwamish River estuary,"		"by Roger Sidney Clark Wolcott, Jr."	"Wolcott, Roger Sidney Clark."	"M.S."	"University of Washington"		"890515s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 98 leaves :"			"19704323"
"The haematozoa of fish of the lower Green River drainage."			"Yoshinaka, Marvin Seiichi."	"M.S."	"University of Washington"		"890603s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"94 leaves"			"19808134"
"Inter- and intraspecific comparisons of the diel distributions and the food and feeding habits of five species of demersal fishes from Duwamish Head, Puget Sound, Washington."			"Zebold, Stephen Leighton."	"M.S."	"University of Washington"		"890515s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"76 leaves"			"19704265"
"Spawning, growth, and spatial distribution of the geoduck clam, Panope generosa Gould, in Hood Canal, Washington,"		"by Aven Mayer Andersen, Jr."	"Andersen, Aven Mayer,1936-"	"Ph. D."	"University of Washington"		"890606s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"132 leaves"		"http://hdl.handle.net/1773/5312;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7207315"	"19821587"
"The effects of temperature and acute doses of x-radiation on the incidence of parasphenoid deformities in the skull of juvenile chinook salmon."			"Anderson, David Robert."	"M.S."	"University of Washington"		"890605s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"72 leaves"			"19815970"
"The epizootiology of a skin tumor of a central Puget Sound population of English sole (Parophrys vetulus, Girard) with special reference to its early life history."			"Angell, Charles Louis."	"M.S."	"University of Washington"		"890523s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"100 leaves"			"19751784"
"Population dynamics of the Atlantic herring in the Gulf of Maine."			"Anthony, Vaughn Carleton."	"Ph. D."	"University of Washington"		"890523s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"265 leaves"			"19750847"
"Fish intestinal alkaline phosphatase and its inhibition by metals."			"Arunga, Opio John."	"M.S."	"University of Washington"		"890523s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"54 leaves"			"19751718"
"Growth of rainbow trout fed corn and opaque-2 corn in a high-protein diet."			"Ball, Pamela Dwight."	"M.S."	"University of Washington"		"890523s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"44 leaves"			"19751816"
"The production characteristics of three continuous cultures of Monochrysis lutheri."			"Ballard, Kathleen Anne."	"M.S."	"University of Washington"		"890523s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"48 leaves"			"19751741"
"The vertical and horizontal distributions of northern squawfish (Ptychocheilus oregonesis), peamouth (Mylocheilus caurinus), yellow perch (Perca flavescens), and adult sockeye salmon (Oncorhynchus nerka) in Lake Washington."			"Bartoo, Norman Wallace."	"M.S."	"University of Washington"		"890523s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"60 leaves"			"19751690"
"The use of predator-prey tests to assess the quality of chum salmon Oncorhynchus keta fry."			"Beall, Edward P."	"M.S."	"University of Washington"		"890603s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"105 leaves"			"19809300"
"Behavioral responses of juvenile salmon in a moving thermal gradient."			"Bessey, Robert F."	"M.S."	"University of Washington"		"890515s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"50 leaves"			"19706495"
"Mechanisms controlling migration of sockeye salmon fry."			"Brannon, E. L."	"Ph. D."	"University of Washington"		"890515s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"156 leaves"			"19705744"
"The short-term physical and biological effects of stream channelization at Big Beef Creek, Kitsap County, Washington."			"Cederholm, Carl J.(Carl Jeffrey)"	"M.S."	"University of Washington"		"890513s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"80 leaves"			"19703623"
"Study on the stabilization of lipids and proteins in fish protein concentrates (FPC)."			"Chen, Chao-Nan Andrew."	"M.S."	"University of Washington"		"890513s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"128 leaves"			"19703617"
"Total utilization of hake (Merluccius productus, Ayres) by method of brine-acid extraction."			"Chu, Chung-Ling,1937-"	"Ph. D."	"University of Washington"		"890606s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"204 leaves"			"19822452"
"Inhibitory and adaptive responses of planktonic algae, Chlamydomonas reinhardtii and Monochrysis lutheri, to commercial Polychlorinated biphenyls."			"Cummins, Joseph Michael."	"M.S."	"University of Washington"		"890606s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"107 leaves"			"19821539"
"Determination of seasonal distribution of juvenile sockeye salmon in Lake Washington by means of acoustics /"		"by James Joseph Dawson."	"Dawson, James J."	"M.S."	"University of Washington"	"1972"	"890605s1972\\\\xx\ab\\\\bm\\\000\0\eng\d"	"112 leaves :"			"19812468"
"A preliminary study of the behavior of the Japanese oyster drill, Ocenebra japonica Dunker, in response to chemical stimuli."			"Ellifrit, Nancy Jane."	"M.S."	"University of Washington"		"890603s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"48 leaves"			"19809217"
"Thermal stress in rainbow trout (Salmo gairdnerii)"	"cortisol and plasma protein dynamics,"	"by James Willard Embree, Jr."	"Embree, James Willard."	"M.S."	"University of Washington"		"890606s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"82 leaves"			"19821510"
"Effects of tritiated water and other sources of ionizing radiation on mortality, growth, male characters, courting behavior, and thermal death of Poecilia reticulata, the guppy."			"Erickson, Robert Carl,1936-"	"Ph. D."	"University of Washington"		"890526s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"160 leaves"			"19768024"
"Criteria for annulus interpretation in otoliths of Puget Sound hake (Merluccius productus) with special attention to 3 and 4 year old fish."			"Etchevers, Santiago Leon."	"M.S."	"University of Washington"		"890515s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"67 leaves"			"19706303"
"The occurrence and properties of D-amino acid oxidase in fishes."			"Fickeisen, D. H."	"M.S."	"University of Washington"		"890506s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"43 leaves"			"19668530"
"Changes in cysteine, lysine and residual solvent levels during production of fish protein concentrate by isopropyl alcohol and ethlenedichloride extraction followed by steam purging."			"Finne, Gunnar."	"M.S."	"University of Washington"		"890506s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"78 leaves"			"19668511"
