245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Integrating mechanisms in developmental disabilities and child welfare programs :"	"Illinois and Ohio /"	"by Jean M. Myers."	"Myers, Jean M."	"M.P.H."	"University of Washington"	"1992"	"920914s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 125 leaves :"			"26598230"
"Avoidable factors associated with maternal deaths in Masvingo Province, Zimbabwe /"		"by Peter Nhindiri."	"Nhindiri, Peter."	"M.P.H."	"University of Washington"	"1991"	"920317s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 49 leaves :"			"25489845"
"The role of school policies in preventing adolescent tobacco use /"		"by Judith Cameron Pederson."	"Pederson, Judith Cameron."	"M.P.H."	"University of Washington"	"1992"	"921209s1992\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 33 leaves "			"27089996"
"Nursing assistant training under OBRA :"	"an evaluation of training programs in Arizona /"	"by Rose Lea Pfefferbaum."	"Pfefferbaum, Rose Lea."	"M.P.H."	"University of Washington"	"1991"	"920228s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 112 leaves "			"25365875"
"Indeterminate western blots :"	"psychological impact of notification /"	"by Amy E. Pollack."	"Pollack, Amy E."	"M.P.H."	"University of Washington"	"1991"	"910923s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 38 leaves :"			"24437610"
"Preparing primary care physicians :"	"five years of experience with an office-based internal medicine clerkship /"	"by Mary Teresa Ramsbottom."	"Ramsbottom, Mary Teresa."	"M.P.H."	"University of Washington"	"1991"	"911028s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 28 leaves "			"24637817"
"A quality management tool for public health program managers /"		"by Patricia A. Reinkensmeyer."	"Reinkensmeyer, Patricia A."	"M.P.H."	"University of Washington"	"1992"	"930622s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 62 leaves :"			"28310396"
"Dictators and collaborators :"	"factors influencing the implementation of participatory strategies in primary health care development /"	"by Cynthia E. Roat."	"Roat, Cynthia E."	"M.P.H."	"University of Washington"	"1991"	"920319s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 62 leaves :"			"25501213"
"A breast cancer education and early detection campaign in a workplace setting /"		"by Nancy S. Roberts."	"Roberts, Nancy S."	"M.P.H."	"University of Washington"	"1991"	"920113s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"72 leaves "			"25100282"
"An evaluation of vision services delivered in an international vision clinic in Costa Rica /"		"by Cynthia Ruggeiro."	"Ruggeiro, Cynthia."	"M.P.H."	"University of Washington"	"1991"	"911202s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 40 leaves :"			"24877767"
"For a fistful of dollars, for a few dollars more :"	"insurance, income and access to care in the poor of King County, Washington /"	"by Barry Gordon Saver."	"Saver, Barry Gordon."	"M.P.H."	"University of Washington"	"1991"	"911126s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 36 leaves "			"24862297"
"Butagaya primary health care project :"	"an assessment of selected indicators of primary health care coverage /"	"by Dorothy Scheffel."	"Scheffel, Dorothy."	"M.P.H."	"University of Washington"	"1992"	"920908s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 41 leaves :"			"26561052"
"The effects of diabetes education on knowledge, self-care and self-efficacy /"		"by Deborah Elaine Scott."	"Scott, Deborah Elaine."	"M.P.H."	"University of Washington"	"1991"	"920311s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 54 leaves :"			"25459618"
"Hearing loss prevalence and risk factors among a group of Sierra Leonean children :"	"a community-based, case-control study /"	"by Daniel R. Seely."	"Seely, Daniel R."	"M.P.H."	"University of Washington"	"1992"	"930303s1992\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 26 leaves "			"27662651"
"A Seattle-based study of the prevalence of pulmonary tuberculosis in a sub-population of immigrants :"	"May 1, 1987 thru October 31, 1989 /"	"by Diana N. Shearer."	"Shearer, Diana N."	"M.P.H."	"University of Washington"	"1991"	"910827s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 73 leaves "			"24300169"
"Reported diarrheal illness in travelers to developing countries with emphasis on handwashing for prevention /"		"by Constance G. Sile-Lake."	"Sile-Lake, Constance G."	"M.P.H."	"University of Washington"	"1992"	"920903s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 56 leaves :"			"26534149"
"Mortality of trauma patients within an urban area measured by method of transport /"		"by Jake Simpson."	"Simpson, Jake."	"M.P.H."	"University of Washington"	"1991"	"920701s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 41 leaves "			"26118463"
"Outcomes of diabetic pregnancies in Navajo women /"		"by Laurie E. Smith."	"Smith, Laurie E."	"M.P.H."	"University of Washington"	"1991"	"920624s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 32 leaves "			"26080650"
"A retrospective profile of homeless clients served by the 45th Street Community Health Clinic :"	"health services utilization /"	"by Charlene Sorenson."	"Sorenson, Charlene."	"M.P.H."	"University of Washington"	"1992"	"920908s1992\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 26 leaves "			"26561011"
"A longitudinal study of the relationship between vitamin A supplementation and plasma retinol, retinyl esters and liver enzyme activities in a healthy elderly population /"		"by Patricia Marvin Stauber."	"Stauber, Patricia Marvin."	"M.P.H."	"University of Washington"	"1991"	"910916s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 34 leaves :"			"24387609"
"School-based health clinics :"	"are they addressing the needs of the students? /"	"by James W. Stout."	"Stout, James W."	"M.P.H."	"University of Washington"	"1991"	"920108s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 42 leaves :"			"25068401"
"Attitudes, experiences, and emotions associated with repeat mammography in older women /"		"by Barbara Anna Sharpe Stuart."	"Stuart, Barbara Anna Sharpe."	"M.P.H."	"University of Washington"	"1992"	"921229s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 54 leaves :"			"27179691"
"Opening Pandora's box :"	"primary care physicians' response to domestic violence /"	"by Nancy K. Sugg."	"Sugg, Nancy K."	"M.P.H."	"University of Washington"	"1991"	"920108s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 19 leaves "			"25068377"
"Health care utilization patterns and health expenditures among foster and nonfoster children in Washington state /"		"by John Ichiro Takayama."	"Takayama, John Ichiro."	"M.P.H."	"University of Washington"	"1992"	"921229s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 33 leaves :"			"27179767"
"Evaluation of a rural health insurance scheme :"	"a case study in Penan County of China /"	"by Sheng-lan Tang."	"Tang, Sheng-lan."	"M.P.H."	"University of Washington"	"1992"	"930329s1992\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 53 leaves "			"27820213"
"A descriptive study of infant deaths among Alaska Natives for the years 1986 through 1988 /"		"by Anita Todd Tigert."	"Tigert, Anita Todd."	"M.P.H."	"University of Washington"	"1991"	"920106s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 73 leaves :"			"25054935"
"An evaluation of the U.S. Army health promotion program at Fort Lewis, Washington /"		"by Randall Keith Van Stone."	"Van Stone, Randall Keith."	"M.P.H."	"University of Washington"	"1992"	"921229s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 51 leaves :"			"27179634"
"Video vs. live theatre :"	"a comparison of AIDS education interventions for sixth grade students /"	"by Sandra L. Waarne."	"Waarne, Sandra L."	"M.P.H."	"University of Washington"	"1991"	"920310s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 64 leaves "			"25427624"
"A comparison of the Prentif and Dumas cervical caps /"		"by Linda Weisberg."	"Weisberg, Linda."	"M.P.H."	"University of Washington"	"1992"	"930622s1992\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 23 leaves "			"28312998"
"School lunch :"	"a comparison of the nutritional content to dietary guidelines for children /"	"by Robert C. Whitaker."	"Whitaker, Robert C."	"M.P.H."	"University of Washington"	"1992"	"930125s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 27 leaves :"			"27314348"
"Dental fear and caries of Japanese children living in the United States /"		"by Kyoko Awamura Wohlers."	"Wohlers, Kyoko Awamura."	"M.P.H."	"University of Washington"	"1991"	"920709s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 64 leaves :"			"26157567"
"Interpretation models for community and public health centers :"	"the implications for clinic function /"	"by Jennifer B. Albright."	"Albright, Jennifer B."	"M.P.H."	"University of Washington"	"1994"	"940627s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 109 leaves "			"30678043"
"Potentially surgical intracranial lesions in the elderly :"	"incidence, clinical presentation, and implications for the evaluation of dementia /"	"by Elizabeth Marie Alexander."	"Alexander, Elizabeth Marie."	"M.P.H."	"University of Washington"	"1993"	"930914s1993\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 40 leaves "			"28824571"
"Attitudes of HIV seropositive individuals about confidentiality and direct laboratory reporting of CD4 cell counts /"		"by Edward Frank Amato."	"Amato, Edward Frank."	"M.P.H."	"University of Washington"	"1994"	"941025s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 28 leaves "			"31352274"
"The epidemiology and estimated value of prescription-related cognitive services provided by community pharmacists in Washington State /"		"by G. Amber Andrews."	"Andrews, G. Amber."	"M.P.H."	"University of Washington"	"1993"	"930916s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 90 leaves :"			"28836338"
"Popular discourse on the body :"	"post-modern concerns about the biomedical model /"	"by Malka Appelbaum-Maizel."	"Appelbaum-Maizel, Malka,1950-"	"M.P.H."	"University of Washington"	"1994"	"950516s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 40 leaves "			"32486645"
"Comparison of two methods for assessing the immunization levels of two-year-old children /"		"by Barbara Jean Baker."	"Baker, Barbara Jean."	"M.P.H."	"University of Washington"	"1994"	"941024s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 30 leaves "			"31348603"
"The association of pregnancy intendedness and compliance with prevention recommendations /"		"by Rebecca Ida Barnea."	"Barnea, Rebecca Ida."	"M.P.H."	"University of Washington"	"1994"	"941025s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 23 leaves "			"31352433"
"Infant mortality in Washington state 1984-1990 :"	"a comparison of military and civilians /"	"by Evelyn Maria Barraza."	"Barraza, Evelyn Maria."	"M.P.H."	"University of Washington"	"1993"	"931209s1993\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 30 leaves "			"29460282"
"AIDS-related risks in native Americans and non-native Americans /"		"by Debra A. Beeson."	"Beeson, Debra A."	"M.P.H."	"University of Washington"	"1994"	"941024s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 29 leaves "			"31348730"
"Predicting inappropriate hospital use for focused concurrent utilization review /"		"by Thierry R. Blanc."	"Blanc, Thierry R."	"M.P.H."	"University of Washington"	"1993"	"940315s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 65 leaves :"			"29970215"
"AIDS education in the workplace among Washington state employees /"		"by Mary C. Bolanos."	"Bolanos, Mary C."	"M.P.H."	"University of Washington"	"1994"	"950214s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 112 leaves :"			"31992335"
"Ethics in health care reform :"	"a primer for policy makers /"	"by Mary Margaret Boyle."	"Boyle, Mary Margaret."	"M.P.H."	"University of Washington"	"1994"	"950510s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 39 leaves "			"32452708"
"Primary and secondary prevention of alcohol problems :"	"U.S. internist attitudes and practices /"	"by Katherine A. Bradley."	"Bradley, Katherine A.(Katherine Anthony)"	"M.P.H."	"University of Washington"	"1993"	"931227s1993\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 39 leaves "			"29553451"
"Socioeconomic and psycho-social determinants influencing adolescent utilization of a new school-based clinic /"		"by Susan D. Brandzel."	"Brandzel, Susan D.(Susan Diane)"	"M.P.H."	"University of Washington"	"1993"	"931209s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 54 leaves :"			"29460475"
"Validation of a parent completed nutrition screening questionnaire for children with special health care needs /"		"by Carin R. Bujold."	"Bujold, Carin R."	"M.P.H."	"University of Washington"	"1994"	"950214s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 95 leaves :"			"31992278"
"Differences among participants, non-participants, and dropouts in a cohort study of men who have sex with men /"		"by Michael L. Campsmith."	"Campsmith, Michael L."	"M.P.H."	"University of Washington"	"1994"	"941104s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 38 leaves "			"31405364"
"Western bioethics on the Navajo reservation :"	"benefit or harm? /"	"by Joseph A. Carrese."	"Carrese, Joseph A."	"M.P.H."	"University of Washington"	"1994"	"941104s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 21 leaves "			"31406914"
"Birth outcomes and access to prenatal care after expansion of Medicaid eligibility in Washington State /"		"by Mary Lawrence Cawthon."	"Cawthon, Mary Lawrence."	"M.P.H."	"University of Washington"	"1993"	"940103s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 50 leaves :"			"29569954"
"Consumption of local vegetables in Northern Thailand :"	"a study of the effects of agricultural modernization and environmental changes upon local vegetable consumption in three northern Thai villages /"	"by Kamolthip Chitnarong."	"Chitnarong, Kamolthip."	"M.P.H."	"University of Washington"	"1993"	"940322s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 72 leaves :"			"29998290"
"Physicians' attitudes on assisted suicide and euthanasia /"		"by Jonathan Samuel Cohen."	"Cohen, Jonathan Samuel."	"M.P.H."	"University of Washington"	"1993"	"940510s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 31 leaves :"			"30414085"
"A needs assessment for a substance abuse assistance program in the workplace /"		"by Jacquelyn B. Corey."	"Corey, Jacquelyn B."	"M.P.H."	"University of Washington"	"1994"	"941129s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 60 leaves :"			"31531940"
"The relationship between social environment and adolescent pregnancy :"	"an inter-county analysis in Washington State /"	"by Lisa W. Deal."	"Deal, Lisa."	"M.P.H."	"University of Washington"	"1994"	"941130s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 29 leaves "			"31536114"
