245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Efficiency assessment of an omni-directional, wind and water tolerant, high-volume bioaerosol inlet /"		"Ryan S. Bible."	"Bible, Ryan S."	"M.S."	"University of Washington"	"2010"	"101104s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 75 leaves :"			"678078176"
"Trends in infectious disease mortality in Washington State, 1999-2008 /"		"Craig L.K. Boge."	"Boge, Craig L. K."	"M.P.H."	"University of Washington"	"2010"	"101104s2010\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 16 leaves "			"678092499"
"Communicating pharmacogenetic test information /"		"Josh Carlson."	"Carlson, Josh."	"M.P.H."	"University of Washington"	"2004"	"050419s2004\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 80 leaves "			"60609906"
"Pharmacogenomic drug targeting in non-small cell lung cancer :"	"evaluating the evidence, cost-effectiveness, and policy options /"	"Josh Carlson."	"Carlson, Josh."	"Ph. D."	"University of Washington"	"2007"	"080627s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 166 leaves :"			"232661793"
"23andMe and the FDA :"	"negotiating conceptions of benefit in the direct-to-consumer genetic testing regulatory debate /"	"Flavia Horvath Chen."	"Chen, Flavia Horvath,author."	"M.P.H."	"University of Washington"	"2014"	"150306t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (65 pages)"	"Burke, Wylie,degree supervisor."	"http://hdl.handle.net/1773/27575"	"904457315"
"Quality of usual care for self-inflicted injury /"		"Katherine Anne Comtois."	"Comtois, Katherine Anne."	"M.P.H."	"University of Washington"	"2009"	"100517s2009\\\\xx\\\\\\\bm\\\000\0\eng\d"	"31 leaves "			"615635825"
"A randomized clinical trial of pegylated interferon for acute hepatitis C in active injection drug users /"		"Erica T. Coppel."	"Coppel, Erica T."	"M.P.H."	"University of Washington"	"2010"	"101202s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 22 leaves :"			"688621901"
"An evaluation framework to assess educational genetic websites :"	"are they meeting public needs? /"	"Sara I. Crumb."	"Crumb, Sara I.,author."	"M.P.H."	"University of Washington"	"2013."	"140703t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (35 pages) :"	"Edwards, Kelly Alison,degree supervisor."	"http://hdl.handle.net/1773/25159"	"882584366"
"The humoral immunomodulatory effect of influenza vaccine in normal volunteers /"		"Meghan Delaney."	"Delaney, Meghan."	"M.P.H."	"University of Washington"	"2010"	"110419s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 33 leaves :"			"713323641"
"Pharmacogenetic determinants of cyclophosphamide pharmacokinetics in pediatric cancer patients /"		"Saam Dilmaghani."	"Dilmaghani, Saam,author."	"M.P.H."	"University of Washington"	"2015"	"160425t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (34 pages) :"	"McCune, Jeannine,degree supervisor."	"http://hdl.handle.net/1773/35311"	"947726811"
"Translational research in obstetric pharmacology :"	"historical trends, prenatal pharmacogenomics, and an opportunistic study of placental ABCG2 and fetal glyburide exposure /"	"Elizabeth H. Dorfman."	"Dorfman, Elizabeth H.,author."	"Ph. D."	"University of Washington"	"2015"	"160205t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (139 pages) :"	"Thummel, Kenneth E.,degree supervisor."	"http://hdl.handle.net/1773/34161"	"936746249"
"A retrospective analysis of CYP3A5 genotype and calcineurin inhibitor-induced nephrotoxicity among former liver transplant patients /"		"Amy Louise Skinner Dowling."	"Dowling, Amy Louise Skinner,1971-"	"M.P.H."	"University of Washington"	"2002"	"030402s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 49 leaves :"			"51960700"
"Inactivation of human adenovirus by sequential disinfection with UV irradiation and monochloramine /"		"Jason B. Faulkenberry."	"Faulkenberry, Jason B."	"M.S."	"University of Washington"	"2010"	"101105s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 62 leaves :"			"678601475"
"Suicide preceded by domestic violence :"	"exploring the connections /"	"Jacob K. Fawcett."	"Fawcett, Jacob K."	"M.P.H."	"University of Washington"	"2009"	"100108s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 48 leaves :"			"496312918"
"Family history of pancreatic cancer and breast cancer as predictors of pancreatic cancer risk /"		"Megan Dann Fesinmeyer."	"Fesinmeyer, Megan Dann."	"M.P.H."	"University of Washington"	"2003"	"031020s2003\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 48 leaves "			"53238354"
"Pancreatic cancer risk and prevention :"	"association with PPARG gene and policy analysis of tabacco-related pancreatic cancer /"	"Megan Dann Fesinmeyer."	"Fesinmeyer, Megan Dann."	"Ph. D."	"University of Washington"	"2007"	"070920s2007\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 64 leaves "		"http://hdl.handle.net/1773/8440;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3265331"	"173187421"
"Shift work and it's [sic] association with endometrial and ovarian cancer among women textile workers in Shanghai, China /"		"Rachel Caryn Fischer."	"Fischer, Rachel Caryn."	"M.P.H."	"University of Washington"	"2010"	"101105s2010\\\\xx\\\\\\\bm\\\000\0\eng\d"	"22 leaves "			"678631113"
"Genetic and environmental associations with disease risk and drug response in Alaska Native people, and a responsive justice approach to reconciling statistical and ethical research demands /"		"Alison E. Fohner."	"Fohner, Alison E.,author."	"Ph. D."	"University of Washington"	"2015"	"160205t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (125 pages) :"	"Thummel, Kenneth E.,degree supervisor."	"http://hdl.handle.net/1773/34165"	"936747061"
"Phenotypic versus genotypic testing for personalized medicine :"	"a policy analysis using CYP2D6 and tamoxifen as a case study /"	"Monica M. Fujii."	"Fujii, Monica M."	"M.P.H."	"University of Washington"	"2007"	"080721s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 73 leaves :"			"234316437"
"Cost-utility analysis of EML4-ALK fusion testing followed by treatment with crizotinib in patients with non-small cell lung cancer (NSCLC) /"		"Shweta Girish Pai."	"Girish Pai, Shweta,author."	"M.P.H."	"University of Washington"	"2015"	"160425t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (37 pages) :"	"Basu, Anirban(Professor of health economics),degree supervisor."	"http://hdl.handle.net/1773/35310"	"947726532"
"Methods for reducing uncertainty in personalized medicine /"		"Gregory F. Guzauskas."	"Guzauskas, Gregory F.,author."	"Ph. D."	"University of Washington"	"2013."	"140703t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource ([64 pages]) :"	"Veenstra, David L.,1967-degree supervisor."	"http://hdl.handle.net/1773/25161"	"882585175"
"Geographic variation in the management of splenic injury /"		"Christian Hamlat."	"Hamlat, Christian A.,1977-"	"M.P.H."	"University of Washington"	"2010"	"101206s2010\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 20 leaves "			"690030915"
"The Personalized Medicine Research Project at the Marshfield Clinic :"	"a new and useful model for genetic research? /"	"Sarah E. Harding."	"Harding, Sarah E."	"M.P.H."	"University of Washington"	"2003"	"040129s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 40 leaves :"			"54107933"
"Understanding the role of context and communication on the utility of heredity risk and family health history information /"		"Julie N. Harris."	"Harris, Julie N.(Julie Noel)"	"Ph. D."	"University of Washington"	"2008"	"101105s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 144 leaves :"			"678575639"
"The effect of gene-obesity and gene-care setting interactions on risk of major bleeding events in warfarin users /"		"M. Ragan Hart."	"Hart, M. Ragan,author."	"M.S."	"University of Washington"	"2014"	"150102t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (v, 30 pages)"	"Veenstra, David L.,1967-degree supervisor."	"http://hdl.handle.net/1773/25994"	"899141686"
"Evaluating the ""sensitivity and specificity"" of the newborn screening debate :"	"how tradeoffs between population and individual benefit are shaping the conversation between public health and genetic advocates /"	"Megan Hawthorne."	"Hawthorne, Megan,author."	"M.P.H"	"University of Washington"	"2014"	"141114t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (39 pages) :"	"Edwards, Kelly Alison,degree supervisor."	"http://hdl.handle.net/1773/26447"	"895299295"
"Craniofacial features and TBX1 in 22q11.2 deletion syndrome /"		"Carrie L. Heike."	"Heike, Carrie L."	"M.S."	"University of Washington"	"2006"	"061116s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 74 leaves :"			"76164589"
"Genetic testing for risk of common cancer :"	"decision timing, preference for risk reduction, and clinical utility /"	"Nora Beidler Henrikson."	"Henrikson, Nora Beidler."	"Ph. D."	"University of Washington"	"2008"	"081114s2008\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 120 leaves "			"271676169"
"A population-based case-control study of menopausal symptoms and postmenopausal breast cancer /"		"Yi Huang."	"Huang, Yi,1981-"	"M.P.H."	"University of Washington"	"2010"	"101221s2010\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 20 leaves "			"693904029"
"User-centered design of quality of life reports for clinical prostate cancer care /"		"Jason Patrick Izard."	"Izard, Jason Patrick,author."	"M.P.H."	"University of Washington"	"2013."	"140703t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (19 pages) :"	"Zeliadt, Steven B.,degree supervisor."	"http://hdl.handle.net/1773/25158"	"882584214"
"Trust and consequences :"	"biorepositories, health learning systems, and beyond /"	"Cyan James."	"James, Cyan,1981-author."	"Ph. D."	"University of Washington"	"2014"	"150317t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (132 pages)"	"Edwards, Kelly Alison,degree supervisor."	"http://hdl.handle.net/1773/27574"	"905039924"
"Analytic framework for type 1 diabetes screening /"		"by Kyong Kang."	"Kang, Kyong."	"M.P.H."	"University of Washington"	"2002"	"030403s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 50 leaves :"			"51974715"
"Obesity causal beliefs :"	"impact of genetic attributions on health behaviors /"	"Sarah Knerr."	"Knerr, Sarah."	"M.P.H."	"University of Washington"	"2011"	"120228s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 29 leaves :"			"778568511"
"Pleiotropy :"	"epidemiologic analyses and implications for return of results /"	"Jonathan Mielke Kocarnik."	"Kocarnik, Jonathan Mielke."	"Ph. D."	"University of Washington"	"2013"	"140407s2013\\\\xx\\\\\\obm\\\000\0\eng\d"	"1 online resource (vii, 120 pages)"	"Peters, Ulrike,1968-thesis advisor."	"http://hdl.handle.net/1773/22764"	"875923076"
"Comparing genomic data sharing policies from the National Institutes of Health, Global Alliance, and Reg4All :"	"common ground and future directions /"	"Katherine L. Kwong."	"Kwong, Katherine L.,author."	"M.P.H."	"University of Washington"	"2014"	"141126t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (41 pages) :"	"Starks, Helene Elizabeth,degree supervisor."	"http://hdl.handle.net/1773/26448"	"896967291"
"Clinical practice guidelines and their influence on the use of the genetic test for factor V Leiden in practice and on the definition of the standard of care /"		"Anne-Marie Laberge."	"Laberge, Anne-Marie."	"Ph. D."	"University of Washington"	"2008"	"090316s2008\\\\xx\\\\\\\bm\\\000\0\eng\d"	"viii, 149 leaves "			"315912226"
"The effect of hospital size on the perception of the competence and abilities of military family physicians /"		"Kelly M. Latimer."	"Latimer, Kelly M."	"M.P.H."	"University of Washington"	"2010"	"110502s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 37 leaves :"			"719383297"
"The return of genetic research results in the context of an international colon cancer family registry /"		"Mercy Ygona Laurino."	"Laurino, Mercy Ygona,author."	"Ph. D."	"University of Washington"	"2015"	"160425t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (xii, 143 pages) :"	"Fullerton, Stephanie M.,degree supervisor."	"http://hdl.handle.net/1773/35308"	"947726384"
"Glutathione modulates amphilic polymer-coated CdSe/ZnS quantum dot-induced pro-inflammatory cytokine/chemokine expression /"		"Tao Lin."	"Lin, Tao,1984-"	"M.S."	"University of Washington"	"2010"	"110512s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 37 leaves :"			"722851059"
"Assessing the motivational, educational, and training experiences of underrepresented minorities who participated in a genomic scientific research training program at the University of Washington /"		"Teresa Madrid."	"Madrid, Teresa."	"M.P.H."	"University of Washington"	"2010"	"110712s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 40 leaves "			"740908049"
"Familial aggregation of component traits of metabolic syndrome :"	"the GENNID study /"	"Sukh Makhnoon."	"Makhnoon, Sukh,author."	"M.S."	"University of Washington"	"2014"	"150324t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (25 pages) :"	"Edwards, Karen(Karen Louise),degree supervisor."	"http://hdl.handle.net/1773/27573"	"905553035"
"Genetic testing in the courtroom :"	"testing for osteogenesis imperfecta in cases of suspected non-accidental injury /"	"Anita Blue Marlowe."	"Marlowe, Anita Blue."	"M.P.H."	"University of Washington"	"2002"	"030619s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 48 leaves :"			"52469395"
"Characteristics and perceptions of Chilean medical students when deciding their future career :"	"what do they think about family medicine? /"	"Javiera Martinez."	"Martinez, Javiera."	"M.P.H."	"University of Washington"	"2010"	"101227s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 53 leaves :"			"694367554"
"An assessment of public health genetics in action :"	"the Estonian Genome Project from August 2002 to August 2003 /"	"Courtney Erin McElroy."	"McElroy, Courtney Erin."	"M.P.H."	"University of Washington"	"2006"	"070622s2006\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 62 leaves "			"145144312"
"The genetic epidemiology of CFTR genotype in cystic fibrosis /"		"Edward F. McKone."	"McKone, Edward F."	"M.S."	"University of Washington"	"2005"	"051205s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 44 leaves :"			"62458850"
"Public opinion on the delivery of genetic services :"	"third-party payer criteria and direct-to-consumer testing perceptions /"	"Kathryn L. Nickel."	"Nickel, Kathryn L."	"M.P.H."	"University of Washington"	"2005"	"050808s2005\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 43 leaves "			"61227409"
"Investigation of children's respiratory symptoms due to poor indoor air quality in Sichuan, China /"		"Yuh-Chi Niou."	"Niou, Yuh-Chi."	"M.S."	"University of Washington"	"2010"	"110124s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 83 leaves :"			"698119758"
"Emergency risk communication in a limited English proficiency Chinese community /"		"Brandon N. Ong."	"Ong, Brandon N."	"M.P.H."	"University of Washington"	"2010"	"110204s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 30 leaves :"			"700523931"
"Crash incompatibility :"	"cars versus light trucks and vans /"	"Eric M. Ossiander."	"Ossiander, Eric M."	"Ph. D."	"University of Washington"	"2010"	"110204s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 97 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3424282"	"700510522"
"The role of CYP1A enzymes in aristolochic acid toxicity and mutagenicity :"	"clues to mechanism and disease /"	"Erin C. Peck."	"Peck, Erin C.(Erin Campbell)"	"Ph. D."	"University of Washington"	"2010"	"101227s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 109 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3421995"	"694374898"
"Genetic influences of the microtubule-associated protein tau gene on rate of cognitive decline in Alzheimer's disease /"		"Erin M. Pfeiffer."	"Pfeiffer, Erin M."	"M.P.H."	"University of Washington"	"2001"	"020607s2001\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 33 leaves "			"49947731"
"Searching for genetic variants that influence prostate cancer risk and exploring intellectual property implications for future clinical applications /"		"Brandon Lee Pierce."	"Pierce, Brandon Lee."	"Ph. D."	"University of Washington"	"2008"	"081017s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 77 leaves :"			"262690055"
"Newborn screening for sickle cell carrier identification :"	"policy analysis /"	"Kathryn M. Porter."	"Porter, Kathryn M."	"M.P.H."	"University of Washington"	"2004"	"050415s2004\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 53 leaves "			"59009413"
"The characterization of sulforaphane as a novel antagonist to the human pregnane and xenobiotic receptor (PXR) /"		"Emma-Jane Poulton."	"Poulton, Emma-Jane,1981-"	"Ph. D."	"University of Washington"	"2010"	"110502s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 131 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3431642"	"719387660"
"Public health genetics of Alzheimer's disease :"	"from the identification of genetic risk factors to the public policies surrounding long-term care insurance /"	"Erin Michele Ramos."	"Ramos, Erin Michele."	"Ph. D."	"University of Washington"	"2006"	"070731s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 115 leaves :"		"http://hdl.handle.net/1773/8439;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3241948"	"160104930"
"The availabilty of prenatal genetic services in Washington State /"		"Marisa Zahler Raymond."	"Raymond, Marisa Zahler."	"M.P.H."	"University of Washington"	"2004"	"050418s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 90 leaves :"			"59111202"
"Genetic susceptibility to asthma :"	"polymorphisms in immunoglobulin E pathway genes and social implications of testing for genetic asthma susceptibility /"	"Eleanor Katrine Reed."	"Reed, Eleanor Katrine."	"M.P.H."	"University of Washington"	"2002"	"030131s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"55 leaves :"			"51558173"
"Daily mortality risk associated with acute exposure to days of high traffic congestion in the Puget Sound Region /"		"Phyllis Raye Reed."	"Reed, Phyllis Raye."	"M.P.H."	"University of Washington"	"2010"	"110428s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 28 leaves :"			"716312608"
"Newborn screening :"	"science, policy, and people /"	"Catharine Riley."	"Riley, Catharine M."	"Ph. D."	"University of Washington"	"2012"	"130709s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (v, 79 pages) :"	"Watts, C.(Carolyn),thesis advisor."	"http://hdl.handle.net/1773/22020;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3542192"	"852255620"
"Testing microsatellite instability in colorectal tumors :"	"perspectives from patients /"	"by Amber Louise Roche."	"Roche, Amber Louise."	"M.P.H."	"University of Washington"	"2002"	"030508s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 47 leaves :"			"52206986"
"The post-GWAS era :"	"paving the way from association to functional insight /"	"Stephanie Rosse."	"Rosse, Stephanie Ann,author."	"Ph. D."	"University of Washington"	"2013."	"140703t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (iv, 120 pages) :"	"Carlson, Chris(Christopher Scott),degree supervisor."	"http://hdl.handle.net/1773/25157"	"882583841"
"The role of the state in public health genetics :"	"a survey on state attitudes and factors influencing state response /"	"Amanda Kay Sarata."	"Sarata, Amanda Kay."	"M.P.H."	"University of Washington"	"2003"	"040223s2003\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 43 leaves "			"54468413"
"Large-scale genetic analyses of inflammatory traits and hematologic parameters :"	"insights and implications /"	"Ursula Martine Schick."	"Schick, Ursula Martine,author."	"Ph. D."	"University of Washington"	"2014"	"150326t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 128 pages) :"	"Reiner, Alexander P.,degree supervisor."	"http://hdl.handle.net/1773/27578"	"905661920"
"Giving vaccination a shot :"	"describing seasonal influenza vaccine hesitancy at public health - Seattle & King County /"	"Matthew Seymour."	"Seymour, Matthew,1990-author."	"M.P.H."	"University of Washington"	"2014"	"150331t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (63 pages) :"	"Edwards, Kelly Alison,degree supervisor."	"http://hdl.handle.net/1773/27577"	"905924306"
"MicroRNA regulation of drug metabolizing enzymes, including ethical implications for pharmaceutical research in pregnant women /"		"Hadar Sheffer."	"Sheffer, Hadar."	"M.P.H."	"University of Washington"	"2011"	"120420s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"64 leaves :"			"786332049"
"An association analysis of gene-environment interactions in the PON region in late-onset sporadic Parkinson's Disease /"		"Nirupama Shridhar."	"Shridhar, Nirupama."	"M.P.H."	"University of Washington"	"2012"	"130709s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (iv, 62 pages) :"	"Edwards, Karen(Karen Louise),thesis advisor."	"http://hdl.handle.net/1773/22021;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1528998"	"852255685"
"Importance, challenges, and opportunities of gene-environment interactions (GxE) research :"	"a study of Parkinson's disease /"	"Nirupama Nini Shridhar."	"Shridhar, Nirupama,author."	"Ph. D."	"University of Washington"	"2015"	"160205t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 99 pages) :"	"Edwards, Karen(Karen Louise),degree supervisor."	"http://hdl.handle.net/1773/34162"	"936746447"
"Genetic testing for autism spectrum disorder (ASD) :"	"evaluating the challenges of genomic translation /"	"Krysta Barton Shutske."	"Shutske, Krysta Barton,author."	"Ph. D."	"University of Washington"	"2015"	"160205t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (ii, 83 pages) :"	"Burke, Wylie,degree supervisor."	"http://hdl.handle.net/1773/34164"	"936746670"
"Process evaluation of the Genetics tools Website :"	"a faculty development resource for primary care /"	"by Jennifer S. Singh."	"Singh, Jennifer S."	"M.P.H."	"University of Washington"	"2003"	"040405s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 112 leaves :"			"54886359"
"The role of the HLA B and C loci in human herpesvirus 8 replication in a Ugandan population /"		"Dacey Storzbach."	"Storzbach, Dacey,author."	"M.S."	"University of Washington"	"2014"	"141217t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (41 pages)"	"Edwards, Karen(Karen Louise),degree supervisor."	"http://hdl.handle.net/1773/26450"	"898214754"
"Investigating axonal transport in Alzheimer's disease using novel in vivo MR imaging /"		"Lindee M. Strizich."	"Strizich, Lindee M."	"M.S."	"University of Washington"	"2010"	"110228s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 48 leaves :"			"704273804"
"Examining the relationship between HLA class I expression and survival in patients with Merkel cell carcinoma /"		"Andrew Robert Tegeder."	"Tegeder, Andrew Robert,1978-"	"M.S."	"University of Washington"	"2010"	"110214s2010\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 20 leaves "			"701730813"
"Economic analysis and policy implications of newborn screening for medium chain acyl-CoA dehydrogenase deficiency :"	"Washington State experience /"	"John Dean Thompson."	"Thompson, John Dean."	"M.P.H."	"University of Washington"	"2003"	"040624s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 47 leaves :"			"55733963"
"Implications of the choice of cystic fibrosis newborn screening strategies /"		"John Dean Thompson."	"Thompson, John Dean."	"Ph. D."	"University of Washington"	"2008"	"081017s2008\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 116 leaves "			"262694819"
