245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Scene reconstruction and visualization from Internet photo collections /"		"Keith N. Snavely."	"Snavely, Keith N."	"Ph. D."	"University of Washington"	"2008"	"090713s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 192 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3345726"	"424525070"
"The WaveScalar architecture /"		"Steven Swanson."	"Swanson, Steven,1977-"	"Ph. D."	"University of Washington"	"2006"	"070308s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 126 pages :"			"85811179"
"Low-dimensional representations for the simulation and control of complex dynamics /"		"Adrien Treuille."	"Treuille, Adrien."	"Ph. D."	"University of Washington"	"2008"	"080916s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 101 pages :"		"http://hdl.handle.net/1773/6977;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3303412"	"251489583"
"A content-based similarity retrieval system for multimodal functional brain images /"		"Rosalia F.L. Tungaraza."	"Tungaraza, Rosalia F. L."	"Ph. D."	"University of Washington"	"2009"	"100427s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 80 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3377084"	"609652032"
"Improving the energy efficiency of coarse-grained reconfigurable arrays /"		"Brian C. Van Essen."	"Van Essen, Brian C."	"Ph. D."	"University of Washington"	"2010"	"110726s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 247 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3445521"	"742616533"
"Enabling end-user specification and debugging of complex events for location systems /"		"Evan Welbourne."	"Welbourne, Evan."	"Ph. D."	"University of Washington"	"2010"	"110328s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 169 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3424131"	"709606026"
"Shape-based quantification and classification of 3D face data for craniofacial research /"		"Katarzyna Wilamowska."	"Wilamowska, Katarzyna."	"Ph. D."	"University of Washington"	"2009"	"100511s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 84 pages :"			"613348110"
"Machine reading :"	"from Wikipedia to the Web /"	"Fei Wu."	"Wu, Fei,1979-"	"Ph. D."	"University of Washington"	"2010"	"110609s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 136 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3431629"	"729757964"
"End-effector control for bipedal locomotion /"		"Jia-chi Wu."	"Wu, Jia-chi,1975-"	"Ph. D."	"University of Washington"	"2010"	"110301s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 72 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3424136"	"704364558"
"Measuring and modeling networks of human social behavior /"		"Daniel Mark Wyatt."	"Wyatt, Daniel Mark,1975-"	"Ph. D."	"University of Washington"	"2010"	"101222s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 117 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3431735"	"694112986"
"Genome scale search of noncoding RNAs :"	"bacteria to vertebrates /"	"Zizhen Yao."	"Yao, Zizhen,1977-"	"Ph. D."	"University of Washington"	"2008"	"090122s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 168 leaves :"			"299086095"
"Viewpoints from the doorstep :"	"pre-major interest in and perceptions of computer science /"	"Ken Yasuhara."	"Yasuhara, Ken."	"Ph. D."	"University of Washington"	"2008"	"090413s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 187 pages :"			"318366626"
"Information extraction from the Web :"	"techniques and applications /"	"Alexander Yates."	"Yates, Alexander."	"Ph. D."	"University of Washington"	"2007"	"080714s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 138 pages :"			"233857014"
"""C-level"" programming of parallel coprocessor accelerators /"		"Benjamin Ylvisaker."	"Ylvisaker, Benjamin."	"Ph. D."	"University of Washington"	"2010"	"110728s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 275 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3445530"	"743224324"
"Visualization for biological models, simulation, and ontologies /"		"Gary Yngve."	"Yngve, Gary."	"Ph. D."	"University of Washington"	"2008"	"080911s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 138 pages :"		"http://hdl.handle.net/1773/6912;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3303414"	"248068280"
"Parallax photography :"	"creating 3D motions from stills /"	"Ke Colin Zheng."	"Zheng, Ke Colin."	"Ph. D."	"University of Washington"	"2008"	"090811s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 110 pages :"			"430044841"
"Designing for effective end-user interaction with machine learning /"		"Saleema Amershi."	"Amershi, Saleema."	"Ph. D."	"University of Washington"	"2012"	"130703s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (ix, 132 pages) :"	"Fogarty, James A.,thesis advisor."	"http://hdl.handle.net/1773/22006;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3542114"	"851593828"
"Automatic scaffolding for procedural learning /"		"Erik Anderson."	"Andersen, Erik,author."	"Ph. D."	"University of Washington"	"2014"	"141020t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 96 pages) :"	"Popovic, Zoran,degree supervisor."	"http://hdl.handle.net/1773/26021"	"893442466"
"Approaches to food journaling on mobile devices /"		"Adrienne Hope Andrew."	"Andrew, Adrienne Hope."	"Ph. D."	"University of Washington"	"2012"	"140328s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (xvi, 203 pages) :"	"Borriello, Gaetano,thesis advisor."	"http://hdl.handle.net/1773/22601;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3552728"	"875014072"
"Improving clinical decision support in low-income regions /"		"Yaw Anokwa."	"Anokwa, Yaw."	"Ph. D."	"University of Washington"	"2012"	"121217s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (viii, 127 pages) :"	"Borriello, Gaetano,thesis advisor."	"http://hdl.handle.net/1773/20749;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3519499"	"821640555"
"Eyes-free input on mobile devices /"		"Shiri Azenkot."	"Azenkot, Shiri,author."	"Ph. D."	"University of Washington"	"2014"	"141223t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (xii, 135 pages) :"	"Ladner, Richard E.,degree supervisor."	"http://hdl.handle.net/1773/27220"	"898635970"
"Avoiding state-space explosion in multithreaded programs with input-covering schedules and symbolic execution /"		"Tom Bergan."	"Bergan, Tom,1983-author."	"Ph. D."	"University of Washington"	"2014"	"140916t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 127 pages) :"	"Ceze, Luis,1977-degree supervisor."	"http://hdl.handle.net/1773/25357"	"890659844"
"Modeling systems from logs of their behavior /"		"Ivan Beschastnikh."	"Beschastnikh, Ivan,author."	"Ph. D."	"University of Washington"	"2013."	"140502t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 147 pages) :"	"Ernst, Michael D.(Michael Dean),degree supervisor."	"http://hdl.handle.net/1773/23484"	"878986403"
"Algorithmic approaches to detecting interviewer fabrication in surveys /"		"Benjamin Birnbaum."	"Birnbaum, Benjamin."	"Ph. D."	"University of Washington"	"2012"	"130703s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (viii, 128 pages) :"	"Borriello, Gaetano,thesis advisor."	"http://hdl.handle.net/1773/22011;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3542095"	"851595264"
"Backscatter protocols and energy-efficient computing for RF-powered devices /"		"Michael Buettner."	"Buettner, Michael,1979-"	"Ph. D."	"University of Washington"	"2012"	"130703s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (iv, 132 pages) :"	"Wetherall, D.(David),thesis advisor."	"http://hdl.handle.net/1773/22010;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3542100"	"851597775"
"Information economics in the age of e-commerce :"	"models and mechanisms for information-rich markets /"	"L. Elisa Celis."	"Celis, L. Elisa."	"Ph. D."	"University of Washington"	"2012"	"130703s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (112 pages) :"	"Karlin, Anna R.,thesis advisor."	"http://hdl.handle.net/1773/22007;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3542105"	"851593837"
"Energy-aware batch scheduling /"		"Jessica Chang."	"Chang, Jessica,1984-author."	"Ph. D."	"University of Washington"	"2013."	"140613t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 104 pages) :"	"Karlin, Anna R.,degree supervisor."	"http://hdl.handle.net/1773/24131"	"881386383"
"Extending sensing capabilities and modalities of mobile devices /"		"Rohit Chaudhri."	"Chaudhri, Rohit,author."	"Ph. D."	"University of Washington"	"2014"	"141229t20142014wauab\\\obm\\s000\0\eng\d"	"1 online resource (vi, 190 pages) :"	"Borriello, Gaetano,degree supervisor."	"http://hdl.handle.net/1773/26959;http://hdl.handle.net/1773/26025"	"898902663"
"3D point correspondence and groupwise pose normalization by minimum description length /"		"Jiun-Hung Chen."	"Chen, Jiun-Hung."	"Ph. D."	"University of Washington"	"2011"	"110818s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 59 pages :"			"747105293"
"Computational methods for detecting protein-binding footprints and assessing multiple genome sequence alignments /"		"Xiaoyu Chen."	"Chen, Xiaoyu,1974-"	"Ph. D."	"University of Washington"	"2011"	"120206s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 89 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3485354"	"775375535"
"Towards large scale summarization /"		"Janara Christensen."	"Christensen, Janara,author."	"Ph. D."	"University of Washington"	"2014"	"150306t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 133 pages) :"	"Mausam,degree supervisor."	"http://hdl.handle.net/1773/27448"	"904459268"
"Image-based remodeling :"	"a framework for creating, visualizing, and editing image-based models /"	"R. Alex Colburn."	"Colburn, R. Alex,author."	"Ph. D."	"University of Washington"	"2014"	"140916t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 131 pages) :"	"Curless, Brian,degree supervisor."	"http://hdl.handle.net/1773/25358"	"890661959"
"A framework for scientific discovery through video games /"		"Seth Cooper."	"Cooper, Seth,1982-"	"Ph. D."	"University of Washington"	"2011"	"120604s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 128 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3501867"	"794684768"
"Practical, usable, and secure authentication and authorization on the Web /"		"Alexei Czeskis."	"Czeskis, Alexei,author."	"Ph. D."	"University of Washington"	"2013."	"140613t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 123 pages) :"	"Kohno, Tadayoshi,degree supervisor."	"http://hdl.handle.net/1773/24133"	"881387369"
"Decision making under uncertainty :"	"scalability and applications /"	"Peng Dai."	"Dai, Peng,1979-"	"Ph. D."	"University of Washington"	"2011"	"111118s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 150 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3472122"	"761396960"
"Understanding and supporting the adoption of assistive technologies by adults with reading disabilities /"		"Katherine Nichole Deibel."	"Deibel, Katherine Nichole."	"Ph. D."	"University of Washington"	"2011"	"110812s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xix, 301 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3452702"	"746508913"
"Human-centric security and privacy for emerging technologies /"		"Tamara Denning."	"Denning, Tamara,author."	"Ph. D."	"University of Washington"	"2014"	"141020t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 139 pages) :"	"Kohno, Tadayoshi,degree supervisor."	"http://hdl.handle.net/1773/26019"	"893442195"
"Technology for workforce performance improvement of community health programs /"		"Brian DeRenzi."	"DeRenzi, Brian."	"Ph. D."	"University of Washington"	"2011"	"120601s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 139 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3501526"	"794595412"
"Deterministic execution for arbitrary multithreaded programs /"		"Joseph Devietti."	"Devietti, Joseph."	"Ph. D."	"University of Washington"	"2012"	"140328s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (x, 117 pages) :"	"Ceze, Luis,1977-thesis advisor."	"http://hdl.handle.net/1773/22597;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3552763"	"875011230"
"Ultrafast and real-time peptide identification from tandem mass spectra :"	"method and applications /"	"Benjamin J. Diament."	"Diament, Benjamin J."	"Ph. D."	"University of Washington"	"2011"	"120601s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 83 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3501529"	"794595119"
"The network as a platform /"		"Colin Dixon."	"Dixon, Colin,1983-"	"Ph. D."	"University of Washington"	"2011"	"120604s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 112 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3501530"	"794689673"
"Automating stochastic control /"		"Krishnamurthy Dvijotham."	"Dvijotham, Krishnamurthy,author."	"Ph. D."	"University of Washington"	"2014"	"140916t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 140 pages) :"	"Todorov, Emanuel V.,1971-degree supervisor."	"http://hdl.handle.net/1773/25359"	"890662134"
"Interference-free regions and their application to compiler optimization and data-race detection /"		"Laura Effinger-Dean."	"Effinger-Dean, Laura."	"Ph. D."	"University of Washington"	"2012"	"130703s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (viii, 125 pages) :"	"Grossman, Dan,1975-thesis advisor."	"http://hdl.handle.net/1773/22009;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3542124"	"851593850"
"Machine learning based attacks and defenses in computer security :"	"towards privacy and utility balance in emerging technology environments /"	"Miro Enev."	"Enev, Miro,author."	"Ph. D."	"University of Washington"	"2014"	"141020t20142014wauab\\\obm\\s000\0\eng\d"	"1 online resource (iii, 104 pages) :"	"Kohno, Tadayoshi,degree supervisor."	"http://hdl.handle.net/1773/26023"	"893442565"
"Approximate acceleration for a post multicore era /"		"Hadi Esmaeilzadeh."	"Esmaeilzadeh, Hadi,author."	"Ph. D."	"University of Washington"	"2013."	"140613t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiv, 161 pages) :"	"Burger, Doug,1969-degree supervisor."	"http://hdl.handle.net/1773/24132"	"881386640"
"Open question answering /"		"Anthony Fader."	"Fader, Anthony,author."	"Ph. D."	"University of Washington"	"2014"	"141105t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 123) :"	"Etzioni, Oren,degree supervisor."	"http://hdl.handle.net/1773/26336"	"894525436"
"CoSolve :"	"a novel system for engaging users in collaborative problem-solving /"	"Sandra B. Fan."	"Fan, Sandra B."	"Ph. D."	"University of Washington"	"2013"	"140408s2013\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (xi, 244 pages) :"	"Tanimoto, S.(Steven),thesis advisor."	"http://hdl.handle.net/1773/22799;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3563154"	"876082109"
"OneBusAway :"	"improving the usability of public transit /"	"Brian Ferris."	"Ferris, Brian,1980-"	"Ph. D."	"University of Washington"	"2011"	"120203s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 218 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3485385"	"775007735"
"Resource sharing in modulo-scheduled reconfigurable architectures /"		"Stephen A. Friedman."	"Friedman, Stephen A.,1980-"	"Ph. D."	"University of Washington"	"2011"	"120214s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 199 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3485387"	"776660686"
"Sensing and feedback of everyday activities to promote environmental behaviors /"		"Jon E. Froehlich."	"Froehlich, Jon Edward."	"Ph. D."	"University of Washington"	"2011"	"120605s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 381 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3501869"	"794749411"
"Unstructured image mosaics /"		"Rahul Garg."	"Garg, Rahul,1985-"	"Ph. D."	"University of Washington"	"2012"	"130207s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (vi, 121 pages) :"	"Seitz, Steven M.,thesis advisor."	"http://hdl.handle.net/1773/20747;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3521660"	"826902672"
"Regaining control over cloud and mobile data /"		"Roxana Geambasu."	"Geambasu, Roxana."	"Ph. D."	"University of Washington"	"2011"	"120130s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 172 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3485390"	"774407199"
"Verifying concurrent programs by controlling alias interference /"		"Colin S. Gordon."	"Gordon, Colin S.,author."	"Ph. D."	"University of Washington"	"2014"	"150102t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 281 pages)"	"Ernst, Michael D.(Michael Dean),degree supervisor."	"http://hdl.handle.net/1773/26020"	"899141202"
"The design of COVE :"	"a Collaborative Ocean Visualization Environment /"	"Keith Grochow."	"Grochow, Keith."	"Ph. D."	"University of Washington"	"2011"	"111121s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 149 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3472335"	"761733480"
"Active learning and submodular functions /"		"Andrew Guillory."	"Guillory, Andrew."	"Ph. D."	"University of Washington"	"2012"	"121217s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (vi, 128 pages) :"	"Bilmes, Jeff,thesis advisor."	"http://hdl.handle.net/1773/20751;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3521481"	"821640630"
"Interactive playspaces for object assembly and digital storytelling /"		"Ankit Gupta."	"Gupta, Ankit,1986 March 12-author."	"Ph. D."	"University of Washington"	"2013."	"140612t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 109 pages) :"	"Curless, Brian,degree supervisor."	"http://hdl.handle.net/1773/24129"	"881346599"
"ElectriSense :"	"single-point sensing using EMI for electrical event detection and classification in the home /"	"Sidhant Gupta."	"Gupta, Sidhant,author."	"Ph. D."	"University of Washington"	"2014"	"141112t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (xvi, 147 pages) :"	"Patel, Shwetak N.,degree supervisor."	"http://hdl.handle.net/1773/26334"	"895076666"
"Simplifying the configuration of 802.11 wireless networks with effective SNR /"		"Daniel Chaim Halperin."	"Halperin, Daniel Chaim."	"Ph. D."	"University of Washington"	"2012"	"130703s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (xiii, 157 pages) :"	"Wetherall, D.(David),thesis advisor."	"http://hdl.handle.net/1773/22008"	"851597422"
"Open data kit :"	"technologies for mobile data collection and deployment experiences in developing regions /"	"Carl Hartung."	"Hartung, Carl,1980-author."	"Ph. D."	"University of Washington"	"2012"	"121217s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (vi, 156 pages) :"	"Borriello, Gaetano,thesis advisor."	"http://hdl.handle.net/1773/20748;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3521489"	"821657263"
"3-D object segmentation from motion cues /"		"Evan Herbst."	"Herbst, Evan,1985-author."	"Ph. D."	"University of Washington"	"2014"	"141114t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 196 pages) :"	"Fox, Dieter,degree supervisor."	"http://hdl.handle.net/1773/26335"	"895307512"
"Interactive learning of relation extractors with weak supervision /"		"Raphael Hoffmann."	"Hoffmann, Raphael."	"Ph. D."	"University of Washington"	"2012"	"140328s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (iv, 130) :"	"Weld, Daniel S.,thesis advisor."	"http://hdl.handle.net/1773/22600;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3552789"	"875013814"
"Analysis techniques and applications for multiparty communication complexity /"		"Dang-Trinh Huynh-Ngoc."	"Huynh-Ngoc, Dang-Trinh."	"Ph. D."	"University of Washington"	"2011"	"120309s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 205 pages "		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3485407"	"779621481"
"Privacy and performance in social overlay networks /"		"Tomas Isdal."	"Isdal, Tomas."	"Ph. D."	"University of Washington"	"2012"	"121217s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (v, 127 pages) :"	"Anderson, Thomas E.,1961-thesis advisor."	"http://hdl.handle.net/1773/20752;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3521499"	"821679843"
"Understanding game balance with quantitative methods /"		"Alexander Jaffe."	"Jaffe, Alexander."	"Ph. D."	"University of Washington"	"2013"	"140408s2013\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (vii, 169 pages) :"	"Lee, James R.(James Russell),thesis advisor."	"http://hdl.handle.net/1773/22797;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3563176"	"876082012"
"Non-visual mainstream smartphone camera interactions for blind and low-vision people /"		"Chandrika Jayant."	"Jayant, Chandrika."	"Ph. D."	"University of Washington"	"2011"	"120308s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 168 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3485408"	"779548474"
"Scalable query evaluation over complex probabilistic databases /"		"Abhay Jha."	"Jha, Abhay."	"Ph. D."	"University of Washington"	"2012"	"121217s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (iii, 111 pages) :"	"Suciu, Dan,thesis advisor."	"http://hdl.handle.net/1773/20750;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3521504"	"821640585"
"Understanding malware on the Internet /"		"John P. John."	"John, John P.(John Payyappillil),1983-"	"Ph. D."	"University of Washington"	"2011"	"120319s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 164 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3485409"	"780445894"
"Healthcare data mining using in-database analytics to predict diagnosis of inflammatory bowel disease /"		"Eric Johnson."	"Johnson, Eric,1973-"	"M.S."	"University of Washington"	"2012"	"140328s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (vii, 30 pages) :"	"Teredesai, Ankur,thesis advisor."	"http://hdl.handle.net/1773/22596;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1533447"	"875010872"
