245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Kim Il Sung and the DPRK- USSR- PRC triangle :"	"the creation of an Asian dynasty in a communist state /"	"Woojoo Kim."	"Kim, Woojoo."	"M.A.I.S."	"University of Washington"	"2012"	"130701s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (70 pages)"	"Jones, Christopher D.,thesis advisor."	"http://hdl.handle.net/1773/22003;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1516134"	"851394262"
"Birth planning policy and implementation in China's minority regions /"		"by Sarah C. Klein."	"Klein, Sarah C."	"M.A.I.S."	"University of Washington"	"1996"	"961216s1996\\\\xx\b\\\\\bm\\\000\0\eng\d"	"ii, 112 leaves :"			"36097467"
"A study of the Xi'an Eight Banners provincial garrison of the Qing dynasty, 1645-1795 /"		"Shu-Ren Koo."	"Koo, Shu-Ren."	"M.A.I.S."	"University of Washington"	"2003"	"040304s2003\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 68 leaves :"			"54535454"
"Cross-border trade and ethnic unrest in Xinjiang :"	"conflict and cooperation in the origins of Chinese-Kazakh energy relations /"	"by Bryan A. Krekel."	"Krekel, Bryan A."	"M.A.I.S."	"University of Washington"	"1998"	"990111s1998\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 94 leaves :"			"40600551"
"Balancing :"	"the common uses of Uighur medicine in Xinjiang Uighur Autonomous Region of China /"	"Jaya W. Conser Lapham."	"Lapham, Jaya W. Conser."	"M.A.I.S."	"University of Washington"	"2009"	"091030s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 146 leaves :"			"461355622"
"Challenges and opportunities for the Catholic Church in China at the start of the third millennium /"		"John Anthony Lindblom."	"Lindblom, John Anthony."	"M.A.I.S."	"University of Washington"	"2003"	"040423s2003\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 161 leaves "			"55013887"
"Manufactured apparitions :"	"materiality and postsocialist memory in contemporary Chinese visual art /"	"Mengyao Liu."	"Liu, Mengyao,author.http://www.wikidata.org/entity/Q107692673"	"M.A.I.S."	"University of Washington"	"2018"	"181129t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (81 pages) :"	"Dong, Madeleine Yue,1964-degree supervisor.http://www.wikidata.org/entity/Q100445766"	"http://hdl.handle.net/1773/42142"	"1076552835"
"Taijiao :"	"fetal care and education to discipline China's future /"	"Elfriede M. Mason-Santschi."	"Mason-Santschi, Elfriede M."	"M.A.I.S."	"University of Washington"	"2005"	"050726s2005\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 98 leaves "			"61145966"
"The Shanghai Cooperation Organization and the People's Republic of China :"	"security function growth is occurring along anti-terrorism lines /"	"Daniel Taninecz Miller."	"Miller, Dan Taninecz,author."	"M.A.I.S."	"University of Washington"	"2014"	"140919t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (67 pages) :"	"Bachman, David M.,degree supervisor.http://www.wikidata.org/entity/Q101933530"	"http://hdl.handle.net/1773/25449"	"890946810"
"The character of Versilov in Dostoevskii's ""Podrostok."""			"Miller, Roger Miles,1929-"	"M.A."	"University of Washington"		"901119s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"65 leaves"			"22715569"
"Russian policies toward outer Monolgia"	"(1600-1727)."		"Moller, Ruben."	"M.A."	"University of Washington"		"921103s1964\\\\xx\b\\\\\bm\\\000\0\eng\d"	"104 leaves"			"26906540"
"Effects of disposable income and distribution infrastructure on consumer durables ownership in mainland China /"		"by Deanna Danielle Nauer."	"Nauer, Deanna Danielle."	"M.A.I.S."	"University of Washington"	"2001"	"011105s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 38 leaves :"			"48325021"
"Transplanting nationalism :"	"how the Chinese government provokes nationalistic emotions where nationalism foundation does not exist /"	"Guanjie Niu."	"Niu, Guanjie,1992-author."	"M.A.I.S."	"University of Washington"	"2018"	"181113t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (46 pages) :"	"Bachman, David M.,degree supervisor.http://www.wikidata.org/entity/Q101933530;Fritzen, Scott,1969-degree supervisor."	"http://hdl.handle.net/1773/42106"	"1062708542"
"North Korea's cyber proxy warfare :"	"origins, strategy, and regional security dynamics /"	"Donghui Park."	"Park, Donghui,author.http://www.wikidata.org/entity/Q107523055"	"Ph. D."	"University of Washington"	"2019."	"190830t20192019wau\\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 306 pages)"	"Curran, Sara R.,degree supervisor.http://www.wikidata.org/entity/Q104603996"	"http://hdl.handle.net/1773/43956"	"1114634036"
"The cultural lineage in the field of Chinese art manifesting on Dong Qichang's work, theory and value /"		"Rui Qing."	"Qing, Rui,author.http://www.wikidata.org/entity/Q107185106"	"M.A.I.S."	"University of Washington"	"2020."	"200516t20202020wau\\\\\obm\\s000\0\eng\d"	"1 online resource (53 pages)"	"Wang, Ping,1973-degree supervisor.http://www.wikidata.org/entity/Q99980444"	"http://hdl.handle.net/1773/45426"	"1154456888"
"Social values and economic growth in post-war Japan /"		"by Anne E. Quirk."	"Quirk, Anne E."	"M.A.I.S."	"University of Washington"	"1988"	"890221s1988\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 50 leaves "			"19243112"
"Land rights & membership :"	"a comparative study of land rights issues in China /"	"Alexander Radi."	"Radi, Alexander,1990-author."	"M.A.I.S."	"University of Washington"	"2016"	"180124t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (48 pages)"	"Whiting, Susan H.,1964-degree supervisor.http://www.wikidata.org/entity/Q99439472"	"http://hdl.handle.net/1773/38560"	"1020307812"
"The Great Hall of the People :"	"defining the Socialist Chinese national identity through re-defining the center /"	"Jayde Lin Roberts."	"Roberts, Jayde Lin."	"M.A.I.S."	"University of Washington"	"2004"	"041221s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"ii, 69 leaves :"			"57309354"
"The politics of mothering in China /"		"by Laura Lynn Root."	"Root, Laura Lynn."	"M.A.I.S."	"University of Washington"	"1998"	"991005s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 111 leaves :"			"42576893"
"Revival of indigenous practices and identity in 21st century inner Asia /"		"Amalia H. Rubin."	"Rubin, Amalia H.,author."	"M.A.I.S."	"University of Washington"	"2015"	"151214t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (111 pages) :"	"Curran, Sara R.,degree supervisor.http://www.wikidata.org/entity/Q104603996"	"http://hdl.handle.net/1773/33539"	"932142344"
"A new and emerging nationalism on the island of Taiwan--""We are all Taiwanese"" /"		"by Beatrice Mohini Schaffrath."	"Schaffrath, Beatrice Mohini."	"M.A.I.S."	"University of Washington"	"1994"	"950110s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 96 leaves "			"31795359"
"The Deng initiative :"	"PRC policy towards Hong Kong since the Third Plenum /"	"by Andrew Charles Scobell."	"Scobell, Andrew Charles."	"M.A.I.S."	"University of Washington"	"1986"	"860623s1986\\\\xx\bf\\\\bm\\\000\0\eng\d"	"iii, 96 leaves, 1 unnumbered leaf of plates :"			"13766872"
"The transformation of satire :"	"satirical fiction in wartime Chongqing (1937-1945) /"	"Chia-ying Shih."	"Shih, Chia-Ying,author."	"Ph. D."	"University of Washington"	"2014"	"150206t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (324 pages)"	"Hamm, John Christopher,1957-degree supervisor.http://www.wikidata.org/entity/Q101000076"	"http://hdl.handle.net/1773/25999"	"902883267"
"The Great treatise :"	"commentatory tradition to the Book of changes /"	"by Gerald William Swanson."	"Swanson, Gerald William,1938-"	"Ph. D."	"University of Washington"	"1974"	"821020s1974\\\\xx\\\\\\rbm\\\000\0\eng\d"	"vi, 322 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7504056"	"8875788"
"The United States and the Southeast Asia Treaty Organization."			"Tacheron, Don."	"M.A."	"University of Washington"		"920914s1957\\\\xx\\\\\\\bm\\\000\0\eng\d"	"147 leaves"			"26597964"
"Toward an understanding of People's Liberation Army information warfare doctrine /"		"by Carson Tavenner."	"Tavenner, Carson."	"M.A.I.S."	"University of Washington"	"2000"	"010301s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 111 leaves :"			"46356409"
"From sleepless in Seattle to ""I Seoul U"" :"	"how Korean gay men narrative, negotiate and reproduce discourses of race, culture, religion and sexual (in)visibility /"	"Patrick S. Thomsen."	"Thomsen, Patrick S.,author.http://www.wikidata.org/entity/Q91680754"	"Ph. D."	"University of Washington"	"2018."	"190422t20182018waua\\\\obm\\s000\0\eng\d"		"Sorensen, Clark W.,1948-degree supervisor.http://www.wikidata.org/entity/Q107522082"	"http://hdl.handle.net/1773/43254"	"1098061929"
"Sexual degradation, resistance and feminine desire :"	"a reading of Li Ang's The butcher's wife /"	"by Re-Cheng Tsang."	"Tsang, Re-Cheng."	"M.A.I.S."	"University of Washington"	"1995"	"960506s1995\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 71 leaves "			"34683723"
"Domestic violence law of China and the institutional design of counter-DV mechanism /"		"Qiumeng Wang."	"Wang, Qiumeng,author."	"M.A.I.S."	"University of Washington"	"2016"	"170622t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (48 pages)"	"Bachman, David M.,degree supervisor.http://www.wikidata.org/entity/Q101933530"	"http://hdl.handle.net/1773/38552"	"990794262"
"Fangsheng landscape :"	"the human-animal relationship in Nanjing /"	"Yalin Wei."	"Wei, Yalin,author.http://www.wikidata.org/entity/Q108166548"	"M.A.I.S."	"University of Washington"	"2019."	"190514t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 48 pages) :"	"Bachman, David M.,degree supervisor.http://www.wikidata.org/entity/Q101933530"	"http://hdl.handle.net/1773/43620"	"1101180539"
"Adrift in a cultural sea of temples, gods, and fortune tellers :"	"China's Nationalist Party and the 1928 anti-superstition campaign /"	"by Keir Whitson."	"Whitson, Keir."	"M.A.I.S."	"University of Washington"	"1996"	"970617s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 61 leaves "			"37139936"
"Nomadic influence in contemporary Mongolian poetry :"	"B Yavuuhulan (1929-1982) and the Shine handlaga /"	"Simon Wickham-Smith."	"Wickham-Smith, Simon."	"M.A.I.S."	"University of Washington"	"2010"	"110201s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 106 leaves "			"699845849"
"The doctrines of Mani and their significance in the history of religion."			"Williams, Hermon Porter."				"960910s1919\\\\xx\\\\\\\bm\\\000\0\eng\d"	"29 leaves"			"35455123"
"Qian Shan Shili :"	"travel writing and transitions /"	"Elise Eleazer Williamson."	"Williamson, Elise Eleazer."	"M.A.I.S."	"University of Washington"	"2000"	"000817s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 131 leaves "			"44807125"
"A fly in amber :"	"Carter's Korea troop withdrawal & the recasting of U.S. hegemony and Korean agency /"	"Clint Work."	"Work, Clint,author.http://www.wikidata.org/entity/Q107522359"	"Ph. D."	"University of Washington"	"2019."	"190829t20192019wau\\\\\obm\\s000\0\eng\d"	"1 online resource (573 pages)"	"Sorensen, Clark W.,1948-degree supervisor.http://www.wikidata.org/entity/Q107522082"	"http://hdl.handle.net/1773/43950"	"1114484572"
"Social network and legal mobilization in China :"	"a case study of the network of homeowners in City C /"	"Ye Xu."	"Xu, Ye,1991-author.http://www.wikidata.org/entity/Q107185138"	"M.A.I.S."	"University of Washington"	"2020."	"200516t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (49 pages) :"	"Whiting, Susan H.,1964-degree supervisor.http://www.wikidata.org/entity/Q99439472"	"http://hdl.handle.net/1773/45428"	"1154456711"
"Urban entrepreneurialism :"	"on-going local pro-growth policies in China /"	"Yanlong Zhang."	"Zhang, Yanlong,1980-"	"M.A.I.S."	"University of Washington"	"2007"	"071113s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 59 leaves :"			"181103769"
"Imagining Wu in the Han /"		"Aaron Zhao."	"Zhao, Aaron,author.http://www.wikidata.org/entity/Q107078982"	"M.A.I.S."	"University of Washington"	"2020."	"210308t20202020wau\\\\\obm\\s000\0\eng\d"	"1 online resource (61 pages)"	"Ebrey, Patricia Buckley,1947-degree supervisor.http://www.wikidata.org/entity/Q4945630"	"http://hdl.handle.net/1773/46345"	"1240734943"
"Projected images :"	"inventing the Chinese identity through animation /"	"Zhucheng Zhou."	"Zhou, Zhucheng."	"M.A.I.S."	"University of Washington"	"2007"	"071108s2007\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 70 leaves "			"180957138"
