245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Physicians perceptions of nurse practitioners in primary health care."			"Tomchek, Mary."	"M. Nur."	"University of Washington"		"890510s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"52 leaves"			"19685837"
"Exploring the life changes of families with a mentally retarded child and their relationship to the use of respite care."			"Davis, Sallie E."	"M. Nur."	"University of Washington"		"890610s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"53 leaves"			"19844407"
"Assessment of the knowledge that myocardial infarction patients have of their disease and its management after participation in an inpatient teaching program."			"Coglman, Margaret M."	"M. Nur."	"University of Washington"		"890522s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"107 leaves"			"19746368"
"Modes of handling anger and constructiveness of anger management in marital couples."			"Lincoln, Linda Lee."	"M. Nur."	"University of Washington"		"890608s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"97 leaves"			"19836022"
"The elite aged--six case studies."			"Perkins, Alice K."	"M. Nur."	"University of Washington"		"890617s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"59 leaves"			"19884456"
"A descriptive study of stress and myocardial infarction in women."			"Stevenson, Karen Margo."	"M.A."	"University of Washington"		"890515s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"123 leaves"			"19704274"
"The effects of intracellular alkalosis on Ca²-activated isometric tension generation of rabbit apical myocardium."			"Seeger, Leanne L."	"M. Nur."	"University of Washington"		"890601s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"42 leaves"			"19792746"
"Asthma children and their understanding of the medical terminology relating to their illness."			"Geyer, Brenda."	"M. Nur."	"University of Washington"		"890509s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"86 leaves"			"19679754"
"Effect of graded levels of hand support during treadmill testing."			"Riley, David A."	"M. Nur."	"University of Washington"		"890619s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"44 leaves"			"19888679"
"Childhood medication poisonings and life events."			"Fernau, Katherine Jean."	"M. Nur."	"University of Washington"		"890518s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"65 leaves"			"19728560"
"A comparative study of the occurrence of urinary retention in the post-partum patient after Marcaine and Nesacaine caudal or epidural anesthesia."			"Thompson, Gertrude M."	"M. Nur."	"University of Washington"		"890510s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"54 leaves"			"19685819"
"Community nurses attitude toward coffee consumption among patients."			"Lewis, Jill Catherine."	"M. Nur."	"University of Washington"		"890517s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"60 leaves"			"19718473"
"Effects of two methods of pulmonary hyperinflation on arterial oxygen tension in post-cardiotomy patients after endotracheal suctioning."			"Roberts, Wanda Lee."	"M. Nur."	"University of Washington"		"890619s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"88 leaves"			"19888656"
"Divorce"	"social support and emotional trauma."		"Aldridge, Judith A."	"M. Nur."	"University of Washington"		"890522s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"70 leaves"			"19745322"
"Factors related to depression in postpartum and non-partus mothers."			"Hopewell, Natividad Camit."	"M. Nur."	"University of Washington"		"890518s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"102 leaves"			"19730795"
"A study to determine the status of the bowel management of patients with cerebrovascular accidents in a major northwestern hospital."			"Banning, Margaret Anne."	"M. Nur."	"University of Washington"		"890522s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"102 leaves"			"19745237"
"A study of factors influencing referring practices for home care."			"Humphrey, Maria C."	"M. Nur."	"University of Washington"		"890608s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"102 leaves"			"19836142"
"The importance of certain head nurse functions as perceived by directors of nursing service and by head nurses."			"Armstrong, Alice Gladys."	"M. Nur."	"University of Washington"		"890619s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"101 leaves"			"19889398"
"Hemodynamic response of normal subjects to standardized low level exercises of the upper and lower extremities."			"Smith, Mary Cornelia."	"M. Nur."	"University of Washington"		"890523s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"78 leaves"			"19751149"
"A description of practice characteristics of family nurse practitioners in relation to selected diagnostic classifications."			"Stetson, Lorrie Ann."	"M. Nur."	"University of Washington"		"890601s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"64 leaves"			"19792705"
"Effect of lowered intracellular MgATP²⁻ and acid conditions on Ca²+-activated tension generation of mammalian, left ventricular myocardium."			"Bond, Eleanor Frank."	"M.A."	"University of Washington"		"890515s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"68 leaves"			"19704319"
"Serum glucose, insulin, and glucagon levels during development and remission of induced obesity in rhesus monkeys (Macaca mulatta)."			"Martin, Deborah Lynn."	"M. Nur."	"University of Washington"		"890522s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"80 leaves"			"19744677"
"The effect of sensorimotor training on the self-stimulatory behavior of a handicapped child."			"Weirbach, Lynn Elizabeth."	"M. Nur."	"University of Washington"		"890619s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"63 leaves"			"19891006"
"A developmental approach to sensory-motor training."			"Stallard, Jane Elizabeth."	"M. Nur."	"University of Washington"		"890513s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"115 leaves"			"19703794"
"Young raped women's perceptions of rape crisis intervention, self-esteem, and attitudes toward men."			"Shinn, Mary Ann."	"M. Nur."	"University of Washington"		"890513s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"105 leaves"			"19703801"
"The relationship of sex attitudes and sex counseling role values to sex knowledge among graduate students in the health professions."			"Sherman, Marilyn Trudeau."	"M. Nur."	"University of Washington"		"890523s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"141 leaves"			"19751102"
"Motivation for treatment and treatment outcome in day hospital patients."			"Morris, Margaret L."	"M. Nur."	"University of Washington"		"890608s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"66 leaves"			"19835744"
"Comparison of preoperative and postoperative functional status of selected young children undergoing open-heart surgery for repair of congenital heart defects."			"Campbell, Joyce A."	"M.A. Nur."	"University of Washington"		"890515s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"128 leaves"			"19704617"
"The elderly alcoholic"	"a determination of the problem in nursing homes."		"Wilson, J. Dwight."	"M. Nur."	"University of Washington"		"890510s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"44 leaves"			"19686100"
"An exploratory study of children's health needs while attending summer camp."			"Schmalz, Elizabeth."	"M. Nur."	"University of Washington"		"890510s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"67 leaves"			"19685782"
"A study to identify similarities and differences in content of maternal child nursing courses in associate degree, diploma and baccalaureate programs."			"Bump, Emily C."	"M. Nur."	"University of Washington"		"890509s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"134 leaves"			"19679701"
"A study to determine the attitudes held and opinions expressed by obstetricians and gynecologists relative to the expanded roles of health care providers in maternal and infant care."			"Winquist-Duvall, Donna Susann."	"M. Nur."	"University of Washington"		"890510s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"73 leaves"			"19686118"
"A comparison of multiparous patients' perceptions of selected aspects of their labor experience."			"Sodetani, Aimee Emiko."	"M. Nur."	"University of Washington"		"890523s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"122 leaves"			"19751190"
"Preferred areas of activities for nursing service supervisor as perceived by directors of nursing service, head nurses and supervisors."			"Hejna, Diane Lynn."	"M. Nur."	"University of Washington"		"890518s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"102 leaves"			"19729274"
"A comparison of knowledge and attitudes towards sickle cell anemia among selected adolescents carrying the trait for sickle cell anemia and adolescents not carrying the trait."			"Mitchell, Eleanor."	"M. Nur."	"University of Washington"		"890601s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"64 leaves"			"19792693"
"The relationship between male and female co-therapists in group psychotherapy."			"Gardiner, Lynette Alice."	"M. Nur."	"University of Washington"		"890518s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"57 leaves"			"19730279"
"Theoretical orientations toward homosexuality of psychiatrists and psychologists."			"Schuster, S. L.(Sandra Lee)"	"M. Nur."	"University of Washington"		"890510s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"104 leaves"			"19685805"
"The effects of the DUSO I program on the self concepts of first grade children."			"McGoran, Saralee."	"M. Nur."	"University of Washington"		"890519s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"129 leaves"			"19735182"
"Overt responses of semicomatose patients to auditory stimulation."			"Hawken, Margarethe."	"M. Nur."	"University of Washington"		"890512s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"44 leaves"			"19700588"
"Nursing attitudes toward negative euthanasia."			"Thuot, Elizabeth J."	"M. Nur."	"University of Washington"		"890510s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"56 leaves"			"19686132"
"A description of socialization skills of selected abused and neglected children."			"Eidal, Kay."	"M. Nur."	"University of Washington"		"890614s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"137 leaves"			"19865916"
"Job status, work satisfaction, and self-esteem in elderly women."			"Gold, Nancy Elaine Warren."	"M. Nur."	"University of Washington"		"890509s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"65 leaves"			"19679690"
"Expectations of mothers about hospitalized maternity care and the importance and results of these expectations."			"Stevenson, Carol Jean."	"M. Nur."	"University of Washington"		"890513s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"64 leaves"			"19703820"
"Consumer evaluation of health care providers"	"a measurement of quality of care."		"Wadsworth, Bette Jo."	"M.A."	"University of Washington"		"890510s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"94 leaves"			"19686085"
"The itinerant public health nurses' perception of public health nursing's projected role transition in rural Alaska."			"Manual, Wilma Marie."	"M. Nur."	"University of Washington"		"890517s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"69 leaves"			"19718661"
"Criteria for selection of group play therapy and group composition related to treatment outcome for emotionally disturbed school-age children."			"Hege, Linda Kay Birenbaum."	"M. Nur."	"University of Washington"		"890522s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"78 leaves"			"19744728"
"Heart rate and blood pressure responses to the two flight stairclimbing test in males with coronary artery disease."			"Elster, Sue E."	"M. Nur."	"University of Washington"		"890610s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"48 leaves"			"19844413"
"The relationship of creative dance to body attitude and self-esteem in a selected group of adolescents."			"Dado, Deborah Jean."	"M. Nur."	"University of Washington"		"890614s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"140 leaves"			"19865945"
"Community attitudes toward help seeking and mental illness."			"Gusa, Joan Luverne."	"M. Nur."	"University of Washington"		"890512s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"91 leaves"			"19700771"
"Measuring consumer satisfaction of an emergency service in a community mental health center."			"Hansen, Lynn M."	"M. Nur."	"University of Washington"		"890512s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"61 leaves"			"19700972"
"Comparison of two patient record systems against American Nurses' Association standards of community health nursing practice for reflection of quality of care."			"Brekke, Nancy L."	"M. Nur."	"University of Washington"		"890513s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"125 leaves"			"19703828"
"Role conflict in nurses caring for dying adolescents who are not permitted to know their diagnoses."			"Callan, Michelle L."	"M. Nur."	"University of Washington"		"890522s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"94 leaves"			"19745269"
"Accidental poisoning in childhood and life stress."			"Erickson, Ruth Mae."	"M.A."	"University of Washington"		"890517s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"82 leaves"			"19719085"
"Patient satisfaction with nurse practioners and physician's assistants"	"a comparative study."		"Rixon, Susanne."	"M. Nur."	"University of Washington"		"890617s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"42 leaves"			"19884493"
"Self-actualization through poetry."			"Carter, Barbara Jean."	"M. Nur."	"University of Washington"		"890509s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"77 leaves"			"19679706"
"A survey of the expectations of aging in a selected group of expectant parents."			"Haggland, Sharon Allen."	"M. Nur."	"University of Washington"		"890512s1976\\\\xx\\\\\\\bm\\\000\0\eng\d"	"99 leaves"			"19700677"
"Pre-operative and intra-operative temperature profile of selected surgical patients undergoing general anesthesia."			"Ozuna, Judith Hill."	"M. Nur."	"University of Washington"		"890808s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"63 leaves"			"20139639"
"A comparison of depression scores and social readjustment ratings between postpartum and non-partus women."			"Brain, Susan Caroline."	"M. Nur."	"University of Washington"		"890614s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"112 leaves"			"19865935"
"A description of oral health while using a prescribed protocol of oral hygiene in young oncology patients receiving bone marrow transplantation."			"Hardin, Beverly Kathleen."	"M. Nur."	"University of Washington"		"890512s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"124 leaves"			"19701117"
"Perceptions of suicide in a select black population."			"Rederford, Sharon Ann."	"M. Nur."	"University of Washington"		"890620s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"67 leaves"			"19897362"
"Concerns, problems, and expectations of patients with chronic obstructive pulmonary disease."			"Butke, Diane Ankerson."	"M. Nur."	"University of Washington"		"890509s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"54 leaves"			"19679655"
"An investigation of verbal behavior of maternal-infant pairs during feeding at one, four, eight and twelve months of age."			"Morio, Marianne Nakahara."	"M.A."	"University of Washington"		"890612s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"66 leaves"			"19854043"
"Arterial oxygen saturation levels during three methods of suctioning patients on positive end expiratory pressure."			"Hofstrand, Karen Joy."	"M. Nur."	"University of Washington"		"890522s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"55 leaves"			"19744640"
"Biofeedback control to decrease heart rate for relief of angina pectoris."			"Underhill, Sandra L."	"M. Nur."	"University of Washington"		"890510s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"119 leaves"			"19686071"
"An investigation of the burst-pause pattern of sucking as a contingency for maternal-infant interaction."			"Shigekawa, Joyce E."	"M. Nur."	"University of Washington"		"890513s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"72 leaves"			"19703798"
"The relationship between life change events and levels of anxiety in hospitalized patients."			"Christoferson, Barbara Burns."	"M. Nur."	"University of Washington"		"890513s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"76 leaves"			"19703809"
"Heart rate and blood pressure responses of normal subjects during backrubs."			"Cooper, Diane M."	"M. Nur."	"University of Washington"		"890522s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"85 leaves"			"19745360"
"Life change magnitude, pregnancy, patterns of contraceptive use, and sexual activity in unmarried females."			"Dunn, Susan Irene."	"M. Nur."	"University of Washington"		"890516s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"135 leaves"			"19713672"
"An investigation of congruency between educational objectives and philosophy in schools of nursing."			"Kouf, Pauline Robinson."	"M. Nur."	"University of Washington"		"890516s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"90 leaves"			"19713536"
"Functions of the lay referral networks in seeking health care."			"Sweeney, Mary Linda."	"M. Nur."	"University of Washington"		"890601s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"85 leaves"			"19792764"
"An economic survey of nurse practitioner practices."			"Gaukel, Kathleen A."	"M. Nur."	"University of Washington"		"890509s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"67 leaves"			"19679762"
"PH and other selected factors associated with the development of infusion thrombophlebitis."			"Brueher, Margaret Carol Kling."	"M. Nur."	"University of Washington"		"890617s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"118 leaves"			"19884485"
"A comparative agreement between three methods of detecting middle ear disease in children."			"Suszka, Sylvia Ethel."	"M. Nur."	"University of Washington"		"890601s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"94 [2] leaves"			"19792658"
"A descriptive study of first experiences of cancer patients in an outpatient clinic."			"Fisher, Polly Ann."	"M. Nur."	"University of Washington"		"890516s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"56 leaves"			"19713713"
"Illness behavior and the use of support systems by a group of non-institutionalized white, inner-city aged individuals."			"Fraser, Marianne."	"M. Nur."	"University of Washington"		"890519s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"169 leaves"			"19735364"
"Prevalence of early age onset of hypertension in a selected group of blacks."			"Edwards, Karen E. C."	"M. Nur."	"University of Washington"		"890610s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"34 leaves"			"19844401"
"The seld concept and peer acceptance of grade school children with behavior problems."			"Hikida, Patricia Ann Cheney."	"M. Nur."	"University of Washington"		"890518s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"96 leaves"			"19730746"
"The influence of nutritional therapy and metabolism on hunger and voluntary food intake in the burn patient."			"Wheeler, Vera S."	"M. Nur."	"University of Washington"		"890808s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"119 leaves"			"20139620"
"EEG and other psychophysiological characteristics of meditators during transcendental meditation and napping /"		"by Robert M. Stivers."	"Stivers, Robert M."	"M.S."	"University of Washington"	"1976"	"821015s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"25 [1] leaves :"			"8864345"
"The effects of intermittent hyperbaric oxygenation on small full-thickness burns in rats."			"Norkool, Diane Marie."	"M. Nur."	"University of Washington"		"890808s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"95 leaves"			"20139670"
"The preschool child's concept of death."			"Gedaly, Vivian Rose."	"M. Nur."	"University of Washington"		"890509s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"164 leaves"			"19679684"
"An evaluation of laymen's knowledge of hypertension."			"Mork, Nancy Louise."	"M. Nur."	"University of Washington"		"890608s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"42 leaves"			"19836092"
"The coronary care unit"	"what nurses in Washington view as nursing responsibilities."		"Slatten, Randi Ellen."	"M. Nur."	"University of Washington"		"890601s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"97 leaves"			"19792661"
"Adolescent drinking behavior in relation to parental drinking behavior."			"LaBorde, Anna Marie."	"M. Nur."	"University of Washington"		"890518s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"97 [1] leaf"			"19728548"
"Comparison of paternal and maternal assessments of the developmental status of preschool children."			"Wierman, Maureen Sue."	"M. Nur."	"University of Washington"		"890510s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"102 leaves"			"19685792"
"A method for determination of hemoglobin-oxygen affinity."			"Brookens, Priscilla Riutort."	"M.A."	"University of Washington"		"890619s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"57 leaves"			"19889873"
"Parent training in behavior management using home videotaping."			"Mostoller, Nancy C."	"M. Nur."	"University of Washington"		"890601s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"93 leaves"			"19792651"
"The effects of varying temperatures of nasogastric tube feedings on gastric motility in normal human subjects."			"Kagawa, Karen Sachi."	"M. Nur."	"University of Washington"		"890608s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"92 leaves"			"19836051"
"A study to examine contributing factors and their interrelationships in the development of thrombophelebitis from intravenous therapy."			"Kaluza, Linda Ann."	"M. Nur."	"University of Washington"		"890608s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"74 leaves"			"19836114"
"Touch and self-disclosure in a group setting."			"Ihli, Therese Helen."	"M.A."	"University of Washington"		"900905s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"93 leaves"			"22334955"
"A comparison of spouse's and nurse's reported perceptions of factors producing stress in spouses and supportive aspects of nursing care during the preoperative period."			"Neis, Mary Ann."	"M. Nur."	"University of Washington"		"890608s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"161 leaves"			"19836073"
"Self-esteem and expressed creativity in school-age children."			"Bishop, Judy Ann."	"M.A."	"University of Washington"		"890515s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"59 leaves"			"19704291"
"Influence of parental drinking behavior on that of adolescent native Americans."			"Walker, Constance Georgene."	"M. Nur."	"University of Washington"		"890808s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"70 leaves"			"20139655"
"A study of selected factors associated with skin breakdown in ileostomy patients."			"Payne, Anne G."	"M. Nur."	"University of Washington"		"890518s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"61 leaves"			"19728589"
"Unresolved territorial conflict in the co-therapy relationship."			"Halsey, Jane Gassert."	"M. Nur."	"University of Washington"		"890512s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"71 leaves"			"19700637"
"A comparative study of the patient's perception of his health needs and problems with the nurse practitioner's awareness of these needs."			"Young, Kathryn LoSharon."	"M. Nur."	"University of Washington"		"890517s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"89 leaves"			"19718710"
"Esophageal temperature recordings in response to external heating in normal humans."			"Hong, Patricia Anne."	"M.A."	"University of Washington"		"890517s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"62 leaves"			"19719668"
"A descriptive study of symbols identifying nurses."			"Budak, Maria Teresa Cappiello."	"M.A."	"University of Washington"		"890509s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"109 leaves"			"19679696"
"A study of the influence of pregnancy and parenthood upon the developmental process of adolescent females."			"Anderson, Katherine Eileen."	"M. Nur."	"University of Washington"		"890523s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"150 leaves"			"19751246"
"An electroencephalogram study of the sleep in men with chronic obstructive pulmonary disease."			"Anderson, Sarah J."	"M.A."	"University of Washington"		"890510s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"76 leaves"			"19686962"
"Development of a tool for teaching the congestive heart failure patient by applying the systems approach."			"Bailey, Betty Sue."	"M. Nur."	"University of Washington"		"890522s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"145 leaves"			"19746537"
"Examining criteria for positive mental health"	"the relationship between self-esteem and ability to self-disclose in adolescence."		"Baker, Pearl Ellen."	"M. Nur."	"University of Washington"		"890522s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"86 leaves"			"19746403"
"Stress and physical well-being"	"a comparison of intensive care nurses and surgical staff nurses."		"Barringer, Johnnie Mae."	"M. Nur."	"University of Washington"		"890522s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"54 leaves"			"19746451"
"The relationship of parent effectiveness training and child self-esteem."			"Baukol, Laurie Jane."	"M. Nur."	"University of Washington"		"890522s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"48 leaves"			"19746495"
"Osmolality changes in early acute chronic alcohol withdrawal."			"Bolick, Veronica."	"M. Nur."	"University of Washington"		"890515s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"43 leaves"			"19704115"
