245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Ontology-based data integration of open source electronic medical record and electronic data capture systems /"		"Alicia F. Guidry."	"Guidry, Alicia F.,author."	"Ph. D."	"University of Washington"	"2013."	"140703t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (xvi, 172 pages) :"	"Brinkley, James F.,III,degree supervisor."	"http://hdl.handle.net/1773/25155"	"882583070"
"Video games for dietary behavior change in diabetes /"		"Lynne T. Harris."	"Harris, Lynne T."	"M.S."	"University of Washington"	"2011"	"111117s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 43 pages :"			"761321996"
"Designing and evaluating a patient-driven application for patients with primary brain tumors /"		"Rebecca J. Hazen."	"Hazen, Rebecca J.,author."	"Ph. D."	"University of Washington"	"2016"	"170405t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 222 pages) :"	"Gennari, John H.,degree supervisor."	"http://hdl.handle.net/1773/38073"	"981487524"
"Information needs and the characteristics of population data sources :"	"an immunization information system case study /"	"Rebecca Anne Hills."	"Hills, Rebecca Anne."	"Ph. D."	"University of Washington"	"2011"	"120719s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 119 leaves :"			"800780594"
"A systems biology approach to characterizing gene fusion pathways in cancer /"		"Tressa R. Hood."	"Hood, Tressa R.,author."	"M.S."	"University of Washington"	"2017"	"171130t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (45 pages) :"	"Abernethy, Neil Franklin,degree supervisor."	"http://hdl.handle.net/1773/40433"	"1013571424"
"""Unanswered questions"" :"	"issues in Web surveys and their representation /"	"Syed Zia Ul Huq."	"Huq, Syed Zia Ul."	"M.S."	"University of Washington"	"2003"	"040227s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 66 leaves :"			"54497437"
"Clinical effectiveness and patient/parent satisfaction of telemedicine in pediatric rheumatology /"		"Christi J. Inman."	"Inman, Christi J."	"M.S."	"University of Washington"	"2009"	"100114s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 42 leaves :"			"498406742"
"Automating gene prioritization for wet lab research /"		"Sophia Jeng."	"Jeng, Sophia."	"M.S."	"University of Washington"	"2006"	"061228s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"V, 62 leaves :"			"77495771"
"Designing wellness tools for and with older adults /"		"Jonathan Joe."	"Joe, Jonathan,author."	"Ph. D."	"University of Washington"	"2015"	"151216t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 131 pages) :"	"Demiris, George,degree supervisor."	"http://hdl.handle.net/1773/33609"	"932348842"
"Creating a smartphone application for image-assisted dietary assessment among older adults with type 2 diabetes /"		"Hyunggu Jung."	"Jung, Hyunggu,author."	"Ph. D."	"University of Washington"	"2017"	"180410t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 153 pages) :"	"Tarczy-Hornoch, Peter,degree supervisor.;Zachry, Mark,1968-degree supervisor."	"http://hdl.handle.net/1773/40813"	"1030980235"
"Re-engineering vital registration systems in Sub-Saharan Africa to improve health through information and communication technologies /"		"Twaha Kabocho."	"Kabocho, Twaha."	"M.S."	"University of Washington"	"2011"	"120720s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"93 leaves :"			"801086437"
"Bayesian networks from ontological formalisms in radiation oncology /"		"Alan M. Kalet."	"Kalet, Alan M.,author."	"Ph. D."	"University of Washington"	"2015"	"151216t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 126 pages) :"	"Gennari, John H.,degree supervisor."	"http://hdl.handle.net/1773/33610"	"932349019"
"Understanding patient and caregiver work to support health care system reliability and quality /"		"Logan Kendall."	"Kendall, Logan,author."	"Ph. D."	"University of Washington"	"2017"	"180501t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiii, 173 pages) :"	"Pratt, Wanda M.,degree supervisor.http://www.wikidata.org/entity/Q51953877"	"http://hdl.handle.net/1773/40852"	"1033412477"
"Design recommendations for pharmacogenomics clinical decision support systems /"		"Maher Khelifi."	"Khelifi, Maher,author."	"M.S."	"University of Washington"	"2015"	"151216t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (42 pages) :"	"Pratt, Wanda M.,degree supervisor.http://www.wikidata.org/entity/Q51953877"	"http://hdl.handle.net/1773/33611"	"932349076"
"Feature engineering for 3D medical image applications /"		"Irma Lam."	"Lam, Irma,author."	"Ph. D."	"University of Washington"	"2014"	"141126t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (xii, 67 pages) :"	"Shapiro, Linda G.,degree supervisor."	"http://hdl.handle.net/1773/26440"	"896967394"
"Using technology to engage people with dementia in recreational activities /"		"Amanda Lazar."	"Lazar, Amanda,author."	"Ph. D."	"University of Washington"	"2015"	"151216t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 134 pages) :"	"Demiris, George,degree supervisor."	"http://hdl.handle.net/1773/33607"	"932348507"
"Design and evaluation of health visualizations for older adults /"		"Thai D. Le."	"Le, Thai D.,author."	"Ph. D."	"University of Washington"	"2014"	"150324t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (89 pages) :"	"Demiris, George,degree supervisor."	"http://hdl.handle.net/1773/27419"	"905545587"
"HealthReachMobile :"	"a prototype system for mobile diabetes management /"	"Tung Xuan Le."	"Le, Tung Xuan."	"M.S."	"University of Washington"	"2008"	"081014s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 78 leaves :"			"262477514"
"A knowledge-based system for intelligent support in pharmacogenomics evidence assessment :"	"ontology-driven evidence representation, retrieval, classification and interpretation /"	"Chia-Ju Lee."	"Lee, Chia-Ju,1981-author."	"Ph. D."	"University of Washington"	"2016"	"160810t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (xx, 297 pages) :"	"Tarczy-Hornoch, Peter,degree supervisor."	"http://hdl.handle.net/1773/36505"	"956462623"
"Supporting multi-institutional interdisciplinary biomedical collaboration (MIBC) :"	"a biomedical informatics approach /"	"Eunjung Sally Lee."	"Lee, Eunjung Sally."	"Ph. D."	"University of Washington"	"2008"	"090507s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 211 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3345639"	"320473852"
"A model driven laboratory information management system /"		"Hao Li."	"Li, Hao,1978-"	"Ph. D."	"University of Washington"	"2011"	"110929s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 125 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3452718"	"755034637"
"XGI, a graphical interface for XQuery creation and XML schema visualization /"		"Xiang Li."	"Li, Xiang,1982-"	"M.S."	"University of Washington"	"2006"	"070703s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 103 leaves :"			"150951551"
"User-centered design of a collaborative genetic variant interpretation tool /"		"Wayne Haowei Liang, MD."	"Liang, Wayne Haowei,author."	"M.S."	"University of Washington"	"2017"	"171208t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 76 pages) :"	"Tarczy-Hornoch, Peter,degree supervisor."	"http://hdl.handle.net/1773/40501"	"1014344694"
"A cognitive work analysis of physician ordering in pediatric inpatient medicine teams /"		"Ching-Ping Lin."	"Lin, Ching-Ping,1973-"	"Ph. D."	"University of Washington"	"2010"	"110428s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 177 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3431675"	"716199773"
"A shape-based image retrieval system for assisting intervention planning /"		"Hen-Tzu Jill Lin."	"Lin, Hen-Tzu Jill."	"Ph. D."	"University of Washington"	"2006"	"070508s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 101 leaves :"			"124067019"
"Reconfiguring the everyday :"	"understanding, designing, and supporting chronic illness management /"	"Leslie S. Liu."	"Liu, Leslie S.,author."	"Ph. D."	"University of Washington"	"2015"	"151216t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 193 pages) :"	"Pratt, Wanda M.,degree supervisor.http://www.wikidata.org/entity/Q51953877"	"http://hdl.handle.net/1773/33613"	"932349294"
"Modeling uncertainty in data integration for improving protein function assignment /"		"Brenton E. Louie."	"Louie, Brenton E."	"Ph. D."	"University of Washington"	"2008"	"081125s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xvii, 168 leaves :"		"http://hdl.handle.net/1773/7154;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3318214"	"276360657"
"Cross-correlation networks to identify and visualize disease transmission patterns /"		"Tsung-Chien Lu."	"Lu, Tsung-Chien."	"M.S."	"University of Washington"	"2011"	"120302s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 60 leaves :"			"778874968"
"Extraction of clinical timeline from discharge summaries using neural networks /"		"Adyasha Maharana."	"Maharana, Adyasha,author."	"M.S."	"University of Washington"	"2017"	"180410t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (12 pages) :"	"Yetisgen, Meliha,degree supervisor."	"http://hdl.handle.net/1773/40821"	"1030980602"
"Performance evaluation of a natural language processing tool to extract infectious disease problems /"		"Hannah L. Mandel."	"Mandel, Hannah L.,author."	"M.S."	"University of Washington"	"2013."	"140612t20132013wau\\\\\obm\\s000\0\eng\d"	"1 online resource (40 pages)"	"Payne, Thomas H.,degree supervisor."	"http://hdl.handle.net/1773/24103"	"881328028"
"Open-source computerized patient-reported outcomes :"	"case studies illustrating fifteen years of evolution /"	"Justin McReynolds."	"McReynolds, Justin,author."	"M.S."	"University of Washington"	"2016"	"160810t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 110 unnumbered pages) :"	"Lober, William B.,degree supervisor."	"http://hdl.handle.net/1773/36504"	"956462327"
"Expression array annotation using the BioMediator biological data integration system and the BioConductor analytic platform /"		"Hao Mei."	"Mei, Hao."	"M.S."	"University of Washington"	"2003"	"040203s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 69 leaves :"			"54347858"
"Changes in clinical documentation during an EMR implementation /"		"Jon Nakashima."	"Nakashima, Jon."	"M.S."	"University of Washington"	"2005"	"080520s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 37 leaves :"			"228416681"
"Secondary use of electronic clinical data :"	"barriers, facilitators and a proposed solution /"	"Daniel Capurro Nario."	"Nario, Daniel Capurro."	"Ph. D."	"University of Washington"	"2012"	"130710s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (xvii, 239 pages) :"	"Tarczy-Hornoch, Peter,thesis advisor."	"http://hdl.handle.net/1773/22055"	"852431102"
"Modular, semantics-based composition of biosimulation models /"		"Maxwell Lewis Neal."	"Neal, Maxwell Lewis."	"Ph. D."	"University of Washington"	"2010"	"110204s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 119 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3421901"	"700514544"
"Reproducibility in human cognitive neuroimaging :"	"a community-driven data sharing framework for provenance information integration and interoperability /"	"Boyce Nolan Nichols III."	"Nichols, Boyce Nolan,III,author."	"Ph. D."	"University of Washington"	"2014"	"150325t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (xii, 115 pages) :"	"Brinkley, James F.,III,degree supervisor."	"http://hdl.handle.net/1773/27422"	"905622451"
"Physician perspectives on CYP2C19 pharmacogenomic active clinical decision support /"		"Adam Nishimura."	"Nishimura, Adam,author."	"M.S."	"University of Washington"	"2014"	"141209t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (86 pages) :"	"Tarczy-Hornoch, Peter,degree supervisor."	"http://hdl.handle.net/1773/26439"	"897842001"
"A clinical decision support model for incorporating pharmacogenomics knowledge into electronic health records for drug therapy individualization :"	"a microcosm of personalized medicine /"	"Casey Lynnette Overby."	"Overby, Casey Lynnette."	"Ph. D."	"University of Washington"	"2011"	"120723s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 371 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3501683"	"801416038"
"RNA-seq generates new insights into Leishmania differentiation /"		"Carolyn A Paisie."	"Paisie, Carolyn A.,author."	"M.S."	"University of Washington"	"2017"	"171130t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (i, 76 pages) :"	"Myler, Peter John,degree supervisor."	"http://hdl.handle.net/1773/40447"	"1013641535"
"Enhancing health information-gathering experiences in online health communities /"		"Albert Park."	"Park, Albert,author."	"Ph. D."	"University of Washington"	"2015"	"151216t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (125 pages) :"	"Pratt, Wanda M.,degree supervisor.http://www.wikidata.org/entity/Q51953877"	"http://hdl.handle.net/1773/33614"	"932349168"
"Design for use and acceptance of tracking tools in healthcare /"		"Rupa A. Patel."	"Patel, Rupa A.,author."	"Ph. D."	"University of Washington"	"2013."	"140703t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (xii, 144 pages) :"	"Pratt, Wanda M.,degree supervisor.http://www.wikidata.org/entity/Q51953877"	"http://hdl.handle.net/1773/25153"	"882582338"
"A graph-theoretic approach to model genomic data and identify biological modules asscociated with cancer outcomes /"		"Deanna Petrochilos."	"Petrochilos, Deanna,author."	"Ph. D."	"University of Washington"	"2013."	"140422t20132013waua\\\\od\\\\000\0\eng\d"	"1 online resource (xi, 225 pages) :"	"Abernethy, Neil Franklin,degree supervisor."	"http://hdl.handle.net/1773/23374"	"877888351"
"Notifiable conditions information systems in local public health practice :"	"applied informatics research /"	"Jamie Michael Pina."	"Pina, Jamie Michael."	"Ph. D."	"University of Washington"	"2011"	"110930s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 246 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3452667"	"755090680"
"Predicting cancer outcome with multispectral tumor tissue images /"		"Jin Qu."	"Qu, Jin,1990-author."	"M.S."	"University of Washington"	"2017"	"170913t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (47 pages) :"	"Myler, Peter John,degree supervisor."	"http://hdl.handle.net/1773/39872"	"1003535309"
"Applying a service-oriented architecture model to TB diagnosis usinig MODS pattern recognition algorithm /"		"Mabel Karel Raza Garcia."	"Raza Garcia, Mabel Karel."	"M.S."	"University of Washington"	"2009"	"100115s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 24 pages :"			"499140056"
"A proof of concept imaging system for automated cervical Cancer screening in Peru /"		"Mabel Karel Raza Garzia."	"Raza Garcia, Mabel Karel,author."	"Ph. D."	"University of Washington"	"2013"	"140422t20132013waua\\\\obdm\\000\0\eng\d"	"1 online resource (x, 103 pages) :"	"Shapiro, Linda G.,degree supervisor."	"http://hdl.handle.net/1773/23373"	"877887820"
"Characterizing information needs for public health continuity of operations :"	"a scenario-based design approach /"	"Blaine Reeder."	"Reeder, Blaine."	"Ph. D."	"University of Washington"	"2010"	"110426s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 157 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3431659"	"714894188"
"Data-driven methods and models for predicting protein structure using dynamic fragments and rotamers /"		"Steven J. Rysavy."	"Rysavy, Steven J.,author."	"Ph. D."	"University of Washington"	"2014"	"140918t20142014waua\\\\obm\\s000\0ceng\d"	"1 online resource (161 pages) :"	"Daggett, Valerie,degree supervisor."	"http://hdl.handle.net/1773/25437"	"890826658"
"Development and evaluation of a web-based electronic medical record system without borders /"		"Jose Francisco Saavedra."	"Saavedra, Jose Francisco."	"Ph. D."	"University of Washington"	"2012"	"130815s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (iv, 115 pages) :"	"Wolf, Fredric Marc,thesis advisor."	"http://hdl.handle.net/1773/22424"	"855878121"
"Patient-centered development and evaluation of a mobile wound tracking tool /"		"Patrick Campbell Sanger."	"Sanger, Patrick Campbell,author."	"Ph. D."	"University of Washington"	"2015"	"151216t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (xii, 219 pages) :"	"Lober, William B.,degree supervisor."	"http://hdl.handle.net/1773/33608"	"932348691"
"Clinical phenotyping in the prediction of pediatric acute kidney injury /"		"Michael G. Semanik."	"Semanik, Michael G.,author."	"M.S."	"University of Washington"	"2016"	"160810t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 49 pages)"	"Yetisgen, Meliha,degree supervisor."	"http://hdl.handle.net/1773/36501"	"956461090"
"Determining the feasibility and value of federated data integration with combinations of logical and probabilistic inference for SNP annotation /"		"Terry Hsin-Yi Shen."	"Shen, Terry Hsin-Yi."	"Ph. D."	"University of Washington"	"2009"	"100422s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 382 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3377322"	"608555312"
"The Dynameomics data warehouse /"		"Andrew M. Simms."	"Simms, Andrew M."	"M.S."	"University of Washington"	"2007"	"071218s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 37 pages :"			"184845216"
"Mining mountains of data :"	"organizing all atom molecular dynamics protein simulation data into SQL and OLAP cubes /"	"Andrew M. Simms."	"Simms, Andrew M."	"Ph. D."	"University of Washington"	"2011"	"120110s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 124 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3472310"	"772188033"
"A rule-based strategy for accurately describing gene content similarities and differences across multiple genomes /"		"Dhileepan Sivam."	"Sivam, Dhileepan."	"Ph. D."	"University of Washington"	"2010"	"110317s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 184 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3422014"	"707636668"
"Sharing by design :"	"understanding and supporting personal health information sharing and collaboration within social networks /"	"Meredith McLain Skeels."	"Skeels, Meredith McLain."	"Ph. D."	"University of Washington"	"2010"	"110225s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 236 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3431256"	"703875159"
"A study of low-income health care consumers :"	"motivations for using electronic personal health record systems /"	"Anna Stolyar."	"Stolyar, Anna."	"Ph. D."	"University of Washington"	"2011"	"120720s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 298 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3501874"	"801122950"
