245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Japanese-American relations in Seattle ..."			"Lentz, Katharine Jane."	"M.A.;M.A."	"University of Washington;University of Washington"	"1924"	"890728s1924\\\\xx\ab\\\\bm\\\000\0\eng\d"	"129 leaves"			"20082773"
"Mobility of population as a factor in personal and social disorganization ..."			"Lind, Andrew W.,1901-1988."				"961025s1925\\\\xx\ae\\\\bm\\\000\0\eng\d"	"iv, 147 leaves"			"35794732"
"The Washington State Old Age Pension Union, a political pressure group ..."			"Lindsay, Arthur Godgrey."	"M.S."	"University of Washington"		"890710s1940\\\\xx\ab\\\\bm\\\000\0\eng\d"	"163 leaves"			"19985619"
"A study of best buddy choices on a small military installation ..."			"Loether, Herman J."	"M.A."	"University of Washington"		"890710s1953\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 92 leaves"			"19985808"
"Life tables for selected populations in the state of Washington, 1949-1951 ..."			"MacCannell, Earle Hector."	"M.A."	"University of Washington"		"890710s1953\\\\xx\a\\\\\bms\\000\0\eng\d"	"vi, 62 leaves"			"19985856"
"The inland empire of the Pacific Northwest"	"a regional study ..."		"Martin, Robert Ray,1892-"	"Ph. D."	"University of Washington"		"890623s1935\\\\xx\ab\\\\bm\\\000\0\eng\d"	"215 leaves, 1 leaf including frontispiece, illustrations, maps, tables, diagrams"			"19914733"
"The Methodist Church in Seattle:"	"a study of the declining dominance of the church as a communal institution ..."		"Martin, Robert Ray,1892-"	"M.A."	"University of Washington"		"890623s1929\\\\xx\abf\\\bm\\\000\0\eng\d"	"115 leaves including plates, tables, maps"			"19914751"
"Rural-urban fringe: A study of adjustment patterns in marginal area ..."			"Martin, Walter T."	"Ph. D."	"University of Washington"		"890727s1949\\\\xx\ab\\\\bm\\\000\0\eng\d"	"x, 158 leaves"			"20076781"
"The religious attitudes of the prison sex offender ..."			"Martin, Walter Tilford."	"M.A."	"University of Washington"		"890727s1947\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 109 leaves"			"20076773"
"Social acceptance, personal adjustment and communication efficiency in military work crews ..."			"McGlamery, Charles Donald,1920-"	"Ph. D."	"University of Washington"		"890613s1953\\\\xx\a\\\\\bm\\\000\0\eng\d"	"137 leaves"			"19860513"
"A study of the relationship of social objectivity and group status ..."			"McKinley, Donald Gilbert."	"M.A."	"University of Washington"		"890613s1953\\\\xx\a\\\\\bm\\\000\0\eng\d"	"127 leaves"			"19860422"
"A plan for regional administrative districts in the state of Washington :"	"an ecological study /"	"by Selden Cowles Menefee."	"Menefee, Selden Cowles,1909-1992."	"M.A."	"University of Washington"	"1935"	"070921s1935\\\\xx\ab\\\\bm\\\000\0\eng\d"	"73 leaves :"			"173228278"
"Social and economic correlates of interstate migration ..."			"Merklinghaus, Otto Ellis."	"M.A."	"University of Washington"		"910110s1953\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 99 numb leaves"			"22946380"
"A systematic approach to the evaluation of the social work institution ..."			"Miles, Frank Frodsham,1914-"				"910109s1952\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 246 leaves"			"22941108"
"Forecasts of the population of a small area,"	"utilizing a modified cohort-survival technique ..."		"Miller, Vincent A."	"M.A."	"University of Washington"		"910109s1953\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 64 leaves"			"22941103"
"Attitudes toward religious instruction at state institutions of higher learning ..."			"Moberg, David Oscar."				"910111s1949\\\\xx\a\\\\\bm\\\000\0\eng\d"	"108 num. leaves"			"22951703"
"The quantification of social attributes by the use of the discriminant function and an application for predicting response to treatment in a mental hygiene clinic ..."			"Mooney, Horace William."				"901102s1949\\\\xx\a\\\\\bms\\000\0\eng\d"	"vi, 84 leaves"			"22622733"
"Japanese farms in Washington /"		"by John Isao Nishinoiri."	"Nishinoiri, John Isao,author."	"M.A."	"University of Washington"		"150806s1926\\\\wauab\\\obm\\s000\0\eng\d"	"1 online resource (115 pages) :"	"Woolston, Howard Brown,1876-1961,degree supervisor."	"http://hdl.handle.net/1773/21127"	"916068144"
"Alternative polling techniques as applied in a closed community ..."			"Nygreen, Glen Theodore,1918-"	"M.A."	"University of Washington"		"890713s1953\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 109 leaves"			"20001738"
"The changing role of the college Nisei during the crisis period: 1931-1943 ..."			"O'Brien, Robert W.(Robert William),1907-1991."	"Ph. D."	"University of Washington"		"890801s1945\\\\xx\abh\\\bm\\\000\0\eng\d"	"v, 215 leaves"			"20106357"
"The relationship between distance and social interaction, the case of message diffusion ..."			"Øyen, Ørjar,1927-"	"M.A."	"University of Washington"		"890801s1953\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 110 leaves"			"20106340"
"Standardization in relation to the ecological organization."			"Parker, Donald Dean,1899-1982."	"M.A."	"University of Washington"		"890622s1931\\\\xx\\\\\\\bm\\\000\0\eng\d"	"127 leaves"			"19908682"
"The university community assessed in relation to mental health /"		"by Frank L. Parks."	"Parks, Frank Lovern,1904-"	"Ph. D."	"University of Washington"	"1949"	"890620s1949\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 101, 12, 10, [13] leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:DP16220"	"19898019"
"Treatment of the petty offender in representative jails ..."			"Patterson, Lillian Beatrice."	"M.A."	"University of Washington"		"890626s1940\\\\xx\a\\\\\bm\\\000\0\eng\d"	"106 leaves"			"19924927"
"American business leaders: social characteristics and occupational ascent ..."			"Pearson, Judson Bruce,1922-"	"Ph. D."	"University of Washington"		"890621s1953\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 131 leaves"			"19905534"
"A sociometric study of Jewish students in a polyethnic high school ..."			"Reichel, Jessie."	"M.A."	"University of Washington"		"890620s1949\\\\xx\ab\\\\bm\\\000\0\eng\d"	"viii, 118 leaves"			"19897759"
"An investigation of social science teaching in the high schools of the state of Washington ..."			"Robinson, Duane."	"M.A."	"University of Washington"		"890622s1939\\\\xx\ak\\\\bm\\\000\0\eng\d"	"x, 190, 3 leaves"			"19909599"
"The Italian immigrant in Seattle."			"Roe, Nellie Virginia."	"M.A."	"University of Washington"		"890727s1915\\\\xx\\\\\\\bm\\\000\0\eng\d"	"67 leaves"			"20079365"
"A neighborhood study of juvenile delinquency ..."			"Roper, Marion Wesley."				"961002s1923\\\\xx\acef\\bm\\\000\0\eng\d"	"92 leaves"			"35669416"
"Hooverville :"	"a study of a community of homeless men in Seattle /"	"by Donald Francis Roy."	"Roy, Donald Francis."	"M.A."	"University of Washington"		"880811s1935\\\\xx\\\\\\\m\\\\000\0\eng\d"	"iii, 89 leaves "			"18341032"
"Crimeville"	"a sociometric study of a prison community ..."		"Schrag, Clarence Clyde,1918-"	"Ph. D."	"University of Washington"		"890620s1949\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 169 leaves"			"19897947"
"Social types in a prison community ..."			"Schrag, Clarence Clyde,1918-"				"930604s1944\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 106 leaves"			"28210554"
"Application of the technique of scale analysis to an investigation of the attitudes of a group of University of Washington students toward the Sociology one teaching process ..."			"Shanley, Fred James."	"M.A."	"University of Washington"		"890524s1949\\\\xx\k\\\\\bm\\\000\0\eng\d"	"xii, 169 leaves"			"19756816"
"An empirical test of the efficiency of selected methods of forecasting university enrollments ..."			"Shanley, Fred James,1914-"	"Ph. D."	"University of Washington"		"890524s1953\\\\xx\\\\\\\bm\\\000\0\eng\d"	"xi, 215 leaves"			"19757111"
"Measuring capacity for self-government ..."			"Shannon, Lyle W."				"800729s1947\\\\xx\k\\\\\bm\\\000\0\eng\d"	"2 preliminary leaves, 96 leaves"			"6565664"
"The non-self-governing political entity ..."			"Shannon, Lyle W."				"800729s1951\\\\xx\b\\\\\bm\\\000\0\eng\d"	"iv, 222 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:DP16229"	"6565649"
"Precision and costs in sampling surveys with errors due to non-response ..."			"Sirken, Monroe Gilbert,1921-"				"900720s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 145 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:DP16227"	"22107909"
"A comparative study of indulgence of Mormon and non-Mormon students in certain social practices which are authoritatively condemned by the Church of Jesus Chrisht of Latter-Day Saints ..."			"Smith, Wilford E.,1916-2010."	"Ph. D."	"University of Washington"		"890524s1952\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 296 leaves"			"19757322"
"The social attitudes of four pressure groups about war ..."			"Spencer, Lyle Manly,1911-"	"M.A."	"University of Washington"		"890621s1935\\\\xx\a\\\\\bm\\\000\0\eng\d"	"90 leaves"			"19903225"
"The Civilian conservation corps"	"a study in institutional efficiency."		"Stewart, Donald Dean,1913-"				"930721s1940\\\\xx\a\\\\\bm\\\000\0\eng\d"	"170 leaves"			"28482802"
"The development and the adequacy of the library as an institution in the state of Washington ..."			"Strother, June V."	"M.A."	"University of Washington"		"890606s1938\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 156 numb leaves"			"19822673"
"Observations, measurements and correlations relative to internationalism"	"analysis of a survey conducted in the state of Washington by the Washington public opinion laboratory, January, 1949 ..."		"Svalastoga, Kaare."				"901210s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 291 leaves"			"22831856"
"Expenditures of unmarried students at the University of Washington for winter quarter, 1951,"		"by Maurice Donald Van Arsdol, Jr. ..."	"Van Arsdol, Maurice D."	"M.A."	"University of Washington"		"890710s1952\\\\xx\\\\\\\bm\\\000\0\eng\d"	"xv, 164 leaves"			"19985714"
"Measurement of job satisfaction of 217 general duty graduate professional nurses ..."			"Wager, Leonard Wesley."	"M.A."	"University of Washington"		"890627s1952\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 156 leaves"			"19933142"
"Suicide in San Francisco: 1938-1942 ..."			"Wendling, Aubrey,1918-"	"M.A."	"University of Washington"		"890728s1951\\\\xx\ab\\\\bms\\000\0\eng\d"	"82 leaves"			"20082377"
"An experiment designed to test the relationship between differences in reasoning ability and attitudes ..."			"Westerkamm, Emily Margaret."	"M.A."	"University of Washington"		"890606s1950\\\\xx\\\\\\\bm\\\000\0\eng\d"	"70 leaves"			"19822362"
"Japanese standard of living in Seattle."			"Woolston, Katharine Dally."	"M.A."	"University of Washington"		"890727s1927\\\\xx\\\\\\\m\\\\000\0\eng\d"	"33 leaves"			"20078231"
"Visibility of community leaders."			"Abu-Laban, Baha R."	"Ph. D."	"University of Washington"		"890524s1960\\\\xx\a\\\\\bm\\\000\0\eng\d"	"145 leaves"			"19757407"
"Social organization in a federal correctional institution."			"Alvarez, Rodolfo,1936-"	"M.A."	"University of Washington"		"890524s1964\\\\xx\\\\\\\bm\\\000\0\eng\d"	"268 leaves"			"19757942"
"Small group cohesiveness in the natural setting"	"a further look at Back's laboratory experiment."		"Blanchard, Wayne Alister."	"M.A."	"University of Washington"		"890621s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"114 leaves"			"19903431"
"The diffusion and adoption of innovations:"	"a study of an Indian student community."		"Boyle, Richard Perry."	"M.A."	"University of Washington"		"890711s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"120 leaves"			"19989651"
"Social context and educational aspiration"	"influence of high school and community on college plans."		"Boyle, Richard Perry,1937-"	"Ph. D."	"University of Washington"		"890711s1964\\\\xx\\\\\\\bm\\\000\0\eng\d"	"193 leaves"			"19989625"
"A comparative study of the distribution of social power in one hundred pre-literate societies."			"Broussard, John Augustine,1924-"	"Ph. D."	"University of Washington"		"890620s1956\\\\xx\ab\\\\bm\\\000\0\eng\d"	"122, [1] leaf"			"19897871"
"Propaganda effectiveness as a function of human values,"		"by William R. Catton, Jr. ..."	"Catton, William R.,Jr.,1926-2015."	"Ph. D."	"University of Washington"		"890803s1954\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 202 leaves"			"20118765"
"The social process of self-conception."			"Chertok, Ely."	"Ph. D."	"University of Washington"		"890803s1955\\\\xx\a\\\\\bm\\\000\0\eng\d"	"[ix] 175 leaves"			"20120853"
"The self-concepts of alcoholics."			"Connor, Ralph Gordon,1918-"	"Ph. D."	"University of Washington"		"890621s1961\\\\xx\a\\\\\bm\\\000\0\eng\d"	"167 leaves"			"19905496"
"The relationship of need patterns to selection in the formation of courtship couples and same-sex friendships."			"Day, Barbara Ruth,1924-"	"Ph. D."	"University of Washington"		"890711s1956\\\\xx\a\\\\\bm\\\000\0\eng\d"	"151 leaves"			"19989748"
"Experimental studies of stimulus response relationships in leaflet communication ..."			"DeFleur, Melvin L.(Melvin Lawrence),1923-2017."	"Ph. D."	"University of Washington"		"890711s1954\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 216 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:0010003"	"19989784"
"An explication of the traditional usage of 'norm'."			"Dynes, Wallace Arthur,1930-"	"Ph. D."	"University of Washington"		"890711s1962\\\\xx\a\\\\\bm\\\000\0\eng\d"	"251 leaves"			"19989663"
"Delinquency, opportunity, and patterns of orientations."			"Elliott, Delbert S."	"Ph. D."	"University of Washington"		"890711s1961\\\\xx\ab\\\\bmt\\000\0\eng\d"	"219 leaves"		"http://hdl.handle.net/1773/8901;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6106633"	"19989689"
"Some determinants and consequences of role consensus."			"Elliott, Delbert Stephen."	"M.A."	"University of Washington"		"890711s1960\\\\xx\a\\\\\bm\\\000\0\eng\d"	"122, [1] leaf"			"19989724"
"Role conflict and marginality"	"a study of Jewish high school students."		"Fathi, Asghar."	"M.A."	"University of Washington"		"890622s1959\\\\xx\a\\\\\bm\\\000\0\eng\d"	"1 volume (various pagings)"			"19908402"
