245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"The Yokohama waterfront:"	"a study in port morphology ..."		"Burkland, Herman Walter."	"M.A."	"University of Washington"		"890607s1947\\\\xx\ab\\\\bm\\\000\0\eng\d"	"1 preliminary leaf, ii, 31 leaves"			"19830080"
"The geography of Orcas Island ..."			"Bushman, Donald Otto."	"M.A."	"University of Washington"		"890623s1949\\\\xx\abo\\\bm\\\000\0\eng\d"	"iii, 89 leaves"			"19916522"
"Intensification of agriculture in sub-tropical Japan ..."			"Carstairs, Margaret Taylor."	"M.A."	"University of Washington"		"890623s1939\\\\xx\ab\\\\bm\\\000\0\eng\d"	"64 leaves"			"19916406"
"The Sequim-Dungeness lowland,"	"a natural dairy community ..."		"Carter, Douglas Broadmore."	"M.A."	"University of Washington"		"890623s1948\\\\xx\abo\\\bm\\\000\0\eng\d"	"iv, 93 leaves"			"19916487"
"The southern Appalachian highlanders in western Washington ..."			"Clevinger, Woodrow Rexford,1914-"	"M.A."	"University of Washington"		"890719s1940\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 96 leaves"			"20030191"
"Land utilization on Vashon Island ..."			"Cole, Chester Frederick."	"M.A."	"University of Washington"		"890719s1941\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iii, 111 leaves"			"20030140"
"The historical geography of Port Townsend, Washington,"		"by Herbert Lee Combs, Jr. ..."	"Combs, Herbert Lee."				"910104s1950\\\\xx\abo\\\bm\\\000\0\eng\d"	"iii, 85 leaves"			"22926051"
"Bellingham: an urban analysis ..."			"Courtney, Dale Elliott."	"M.A."	"University of Washington"		"890719s1950\\\\xx\abo\\\bm\\\000\0\eng\d"	"vi, 127 leaves"			"20030395"
"The agricultural geography of Southland, New Zealand ..."			"Critchfield, Howard J."				"910107s1952\\\\xx\ab\\\\bm\\\000\0\eng\d"	"xvi, 259 leaves"			"22930427"
"The geography of Boundary County, Idaho ..."			"Critchfield, Howard John,1920-"	"M.A."	"University of Washington"		"890731s1947\\\\xx\abo\\\bm\\\000\0\eng\d"	"v, 107 leaves"			"20102372"
"The problem of relief representation on maps ..."			"Crosby, John Albert."	"M.A."	"University of Washington"		"890731s1951\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 157 leaves"			"20102256"
"Geography of the Big Horn Basin of Wyoming ..."			"Cross, Clark Irwin,1913-"	"Ph. D."	"University of Washington"		"890731s1951\\\\xx\ab\\\\bm\\\000\0\eng\d"	"xviii, 439 leaves"			"20102233"
"The geography of Clackamas County, Oregon ..."			"Cross, Constance Demange."	"M.A."	"University of Washington"		"890731s1949\\\\xx\abo\\\bm\\\000\0\eng\d"	"x, 179 leaves"			"20102300"
"The geography of the Roslyn-Cle Elum coal field /"		"by John Olney Dart."	"Dart, John O.(John Olney),1921-"	"M.A."	"University of Washington"		"890719s1948\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 83 leaves :"			"20030430"
"The Renton-Sumner lowland of western Washington ..."			"Dart, John O.(John Olney),1921-"	"Ph. D."	"University of Washington"		"890719s1953\\\\xx\bo\\\\bm\\\000\0\eng\d"	"215 leaves"			"20030335"
"Geography of Routt County, Colorado ..."			"De Kraay, Eva Kathleen."	"M.A."	"University of Washington"		"890731s1951\\\\xx\ab\\\\bm\\\000\0\eng\d"	"viii, 207 leaves"			"20102193"
"The road system of San Juan County ..."			"Durden, Charles Dennis."	"M.A."	"University of Washington"		"890731s1953\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 130 leaves"			"20102155"
"Some geographic aspects of motor vehicle travel in rural areas--empirical tests of certain geographic concepts of location and interaction."			"Durden, Charles Dennis,1930-"	"Ph. D."	"University of Washington"		"890731s1955\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xxvii, 148 leaves"			"20102114"
"The economy of Central Costa Rica ..."			"Ervin, Roger Edward."	"M.A."	"University of Washington"		"890626s1949\\\\xx\abfo\\bm\\\000\0\eng\d"	"vi, 124 leaves including plate, mount. photographs, maps, tables, diagrams"			"19926937"
"Medford as an urban economic unit,"		"by William Angus Erwin, Jr. ..."	"Erwin, William Angus."	"M.A."	"University of Washington"		"890626s1954\\\\xx\bo\\\\bm\\\000\0\eng\d"	"vii, 114 leaves"			"19927006"
"The study of an evolving habitat: Ahuriri lagoon, New Zealand ..."			"Farrell, Bryan H."	"M.A."	"University of Washington"		"890626s1949\\\\xx\abo\\\bm\\\000\0\eng\d"	"vi, 104 leaves"			"19926983"
"The Amu-Darya: problems and implications of Soviet plans for water resource development"	"an application of systematic geographic principles to regional research in the Soviet field ..."		"Field, Neil Collard,1930-"	"M.A."	"University of Washington"		"890711s1954\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 202 leaves"			"19989554"
"The role of irrigation in the South European U.S.S.R. in Soviet agricultural growth:"	"an appraisal of the resource base and development problem."		"Field, Neil Collard,1930-"	"Ph. D."	"University of Washington"		"890711s1956\\\\xx\ab\\\\bm\\\000\0\eng\d"	"216 leaves"			"19989593"
"Precipitation of western Washington ..."			"Gerlach, Arch Clive,1911-"	"Ph. D."	"University of Washington"		"890630s1943\\\\xx\af\\\\bm\\\000\0\eng\d"	"2 volumes"			"19951745"
"A geographical study of Olympia, Washington ..."			"Graves, Dale Victoria."	"M.A."	"University of Washington"		"890623s1952\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 123 leaves"			"19916561"
"Historical geography of New Zealand (850 A.D.-1840 A.D.) ..."			"Gueffroy, Edna Mae,1897-"	"Ph. D."	"University of Washington"		"890707s1950\\\\xx\abo\\\bm\\\000\0\eng\d"	"xiv, 304 leaves"			"19977440"
"Geography of Pend Oreille County, Washington ..."			"Hamburg, Ernestine Annamae."	"M.A."	"University of Washington"		"890707s1943\\\\xx\ab\\\\bm\\\000\0\eng\d"	"73 leaves"			"19977022"
"An evaluation of Mackinder's Heartland theory in light of selected prewar economic developments in the Soviet Union ..."			"Harrison, Jack Allen."	"M.A."	"University of Washington"		"890707s1952\\\\xx\b\\\\\bm\\\000\0\eng\d"	"97 leaves"			"19977098"
"A quantitative and qualitative evaluation of the areal arrangement of retail business in communities and neighborhoods in Portland, Oregon ..."			"Head, William Reed."	"M.A."	"University of Washington"		"890707s1952\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 33 leaves"			"19977056"
"Limitations on settlement in a Baja California village - San Jose de Comondu."			"Heath, Willis Robertson."	"M.A."	"University of Washington"		"890707s1955\\\\xx\a\\\\\bm\\\000\0\eng\d"	"67 leaves"			"19977182"
"The dairy economy of Tillamook County, Oregon ..."			"Heintzelman, Oliver H.(Oliver Harry),1909-1986."	"Ph. D."	"University of Washington"		"890609s1952\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 226 leaves"			"19842271"
"The urban geography of Longwiew, Washington ..."			"Heintzelman, Oliver H.(Oliver Harry),1909-1986."	"M.A."	"University of Washington"		"890609s1948\\\\xx\bo\\\\bm\\\000\0\eng\d"	"iii, 75 leaves"			"19841928"
"An analysis of China's export handicraft industries to 1930 ..."			"Herman, Theodore,1913-"	"Ph. D."	"University of Washington"		"890609s1954\\\\xx\ab\\\\bm\\\000\0\eng\d"	"3, vi, 270 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:0008348"	"19842196"
"The Manufacture of aluminum products in the state of Washington, as of June 30, 1950 ..."			"Herman, Theodore,1913-"	"M.A."	"University of Washington"		"890609s1951\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 139 leaves"			"19841674"
"Agricultural geography of the Eugene area,"		"by Richard Morgan Highsmith, Jr. ..."	"Highsmith, Richard M.(Richard Morgan),1920-1995."	"Ph. D."	"University of Washington"		"890609s1950\\\\xx\abo\\\bm\\\000\0\eng\d"	"xii, 343 leaves"			"19842329"
"Irrigation agriculture in the Yakima Valley,"		"by Richard Morgan Highsmith, Jr."	"Highsmith, Richard M.(Richard Morgan),1920-1995."	"M.A."	"University of Washington"		"890609s1946\\\\xx\bo\\\\bm\\\000\0\eng\d"	"5 preliminary leaves, 75 leaves"			"19842005"
"Wichita - an urban analysis ..."			"Howard, John Richard."	"M.A."	"University of Washington"		"890609s1951\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 161 leaves"			"19841619"
"Land utilization in the Sumas Lake district, British Columbia ..."			"Imus, Harold Ray."	"M.A."	"University of Washington"		"890609s1948\\\\xx\abo\\\bm\\\000\0\eng\d"	"iv, 132 leaves"			"19841823"
"The cotton textile industry of Bombay City, a locational analysis."			"Joshi, Rajanikant Nilkanthrao."	"M.A."	"University of Washington"		"890609s1956\\\\xx\a\\\\\bm\\\000\0\eng\d"	"74 leaves"			"19841430"
"The geography of the Wenatchee River basin ..."			"Kelley, Tim Kenneth."	"M.A."	"University of Washington"		"890612s1940\\\\xx\ab\\\\bm\\\000\0\eng\d"	"79 leaves"			"19853181"
"Flow pattern changes in the Canadian petroleum industry"	"a case study in the impact of increased oil production upon petroleum transportation in Canada ..."		"Kelso, Burton Francis."	"M.A."	"University of Washington"		"890612s1954\\\\xx\b\\\\\bm\\\000\0\eng\d"	"iii, 78 leaves"			"19852690"
"The La Conner flats of western Washington ..."			"Laughlin, Hazel Loraine."	"M.A."	"University of Washington"		"890719s1952\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 123 leaves"			"20030375"
"Phases in the development of the land-water resource in an irrigated river valley, Colorado ..."			"Loeffler, Manuel John,1918-"	"Ph. D."	"University of Washington"		"890724s1953\\\\xx\ab\\\\bm\\\000\0\eng\d"	"ix, 201 leaves"			"20059088"
"The boundary country of southern British Columbia: A study of resources and human occupance ..."			"Lotzkar, Joseph."	"M.A."	"University of Washington"		"890724s1952\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 134 leaves"			"20059383"
"An analysis of the economic benefits of irrigation to Twin Falls County, Idaho."			"Luntey, Harold Glenn."	"M.A."	"University of Washington"		"890724s1953\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 98 pages"			"20059550"
"A map interpretation of population growth and distribution in the Puget Sound region ..."			"Mapes, Carl, Herbert,1900-"	"Ph. D."	"University of Washington"		"890724s1943\\\\xx\ab\\\\bm\\\000\0\eng\d"	"79, leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:DP16237"	"20059038"
"The spatial structure of the farm business."			"Marble, Duane Francis."	"M.A."	"University of Washington"		"890724s1956\\\\xx\a\\\\\bm\\\000\0\eng\d"	"26 leaves"			"20059404"
"Population and food production in the Philippine province of Antique ..."			"Martin, Gene Ellis."	"M.A."	"University of Washington"		"890609s1951\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 91 leaves"			"19841542"
"Geography of the Snoqualmie River Valley ..."			"Marts, Marion Ernest,1915-"	"M.A."	"University of Washington"		"890728s1944\\\\xx\b\\\\\bm\\\000\0\eng\d"	"iv, 77 leaves"			"20083071"
"The industrial geography of Seattle, Washington /"		"by Raymond Success Mathieson."	"Mathieson, Raymond Success,author."	"M.A."	"University of Washington"		"150810s1954\\\\wauab\\\obm\\s000\0\eng\d"	"1 online resource (ix, 164 leaves) :"	"Marts, Marion Ernest,1915-degree supervisor."	"http://hdl.handle.net/1773/23909"	"917191348"
"The industrial geography of Seattle, Washington ..."			"Mathieson, Raymond Success."	"M.A."	"University of Washington"		"890609s1954\\\\xx\ab\\\\bm\\\000\0\eng\d"	"ix, 164 leaves"			"19841482"
"The Hudson Bay wheat route ..."			"McClure, Russell Schee."	"M.A."	"University of Washington"		"890609s1939\\\\xx\ab\\\\bm\\\000\0\eng\d"	"ii, 89 leaves"			"19839800"
"Physical modifications of site necessitated by the urban growth of Seattle /"		"by Forrest Lester McElhoe, Jr."	"McElhoe, Forrest Lester,1923-"	"M.A."	"University of Washington"	"1950"	"890301s1950\\\\xx\b\\\\\bm\\\000\0\eng\d"	"iii, 69 leaves :"			"19284424"
"Geography of the New Hebrides ..."			"McIntyre, Michael Perry."	"M.A."	"University of Washington"		"890609s1947\\\\xx\abf\\\bm\\\000\0\eng\d"	"v, 145 leaves"			"19841946"
"Industrial Tacoma ..."			"McKean, Gertrude Louise."				"910107s1940\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 87 leaves"			"22930431"
"Environment and settlement in the Palouse, 1868-1910 /"		"by Donald William Meinig."	"Meinig, D. W.(Donald William),1924-2020,author."				"150806s1950\\\\wauab\\\obm\\s000\0\eng\d"	"1 online resource (iv, iii, 167 leaves) :"		"http://hdl.handle.net/1773/23936"	"916110010"
"Environment and settlement in the Palouse, 1868-1910 ..."			"Meinig, D. W.(Donald William),1924-2020."				"901119s1950\\\\xx\abo\\\bm\\\000\0\eng\d"	"iv, iii, 167 leaves"			"22714466"
"The Walla Walla country: 1805-1910,"	"a century of man and the land ..."		"Meinig, D. W.(Donald William),1924-2020."	"Ph. D."	"University of Washington"		"901120s1953\\\\xx\ab\\\\bm\\\000\0\eng\d"	"xiii, 340 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:0006419"	"22719042"
"The Rogue River Valley and associated highlands."			"Merriam, Willis Bungay."	"Ph. D."	"University of Washington"		"890822s1945\\\\xx\a\\\\\m\\\\000\0\eng\d"	"xi, 258 leaves"			"20228484"
"The historical and economic geography of Port Angeles, Washington /"		"by Fred Patrick Miletich."	"Miletich, Fred Patrick,author."	"M.A."	"University of Washington"		"150810s1954\\\\wauab\\\obm\\s000\0\eng\d"	"1 online resource (vi, 124 leaves) :"	"Martin, Howard H.(Howard Hanna),1892-degree supervisor."	"http://hdl.handle.net/1773/23937"	"917194935"
"The historical and economic geography of Port Angeles, Washington ..."			"Miletich, Fred Patrick."	"M.A."	"University of Washington"		"901120s1954\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 124 leaves"			"22719061"
"Geography of Grant County, Washington."			"Miller, Elbert Ernest,1916-"	"M.A."	"University of Washington"		"870511s1947\\\\xx\a\\\\\m\\\\000\0\eng\d"	"iii, 79 leaves"			"15667548"
"A geographic study of Jefferson and Clallam counties, Washington ..."			"Miller, Enid Lorine."				"901120s1943\\\\xx\ab\\\\bm\\\000\0\eng\d"	"97 leaves"			"22719087"
"Urban geography of Saskatoon, Saskatchewan ..."			"Myatt, Wilfred Gervais."	"M.A."	"University of Washington"		"890609s1950\\\\xx\abo\\\bm\\\000\0\eng\d"	"iii, 75 leaves"			"19841742"
"Changing occupance of the Japanese in Los Angeles County, 1940-1950 /"		"by Midori Nishi."	"Nishi, Midori,1921-"	"Ph. D."	"University of Washington"	"1955"	"180611s1955\\\\xx\ab\\\\bm\\\000\0\eng\d"	"x, 207 leaves :"			"1039721056"
"Phoenix: An oasis in the great American desert ..."			"Oxford, Elizabeth Schreiber."	"M.A."	"University of Washington"		"890717s1951\\\\xx\ab\\\\bm\\\000\0\eng\d"	"123 leaves"			"20018985"
"The White River Valley of Washington ..."			"Pence, William Ross."	"M.A."	"University of Washington"		"890609s1946\\\\xx\abfo\\bm\\\000\0\eng\d"	"iv, 94 leaves including plates, mounted photographs, diagrams (part mounted) maps (some folded)"			"19842039"
"The Puget Sound drift plain :"	"land resources and human occupance /"	"by Willert Rhynsburger."	"Rhynsburger, Willert."	"Ph. D."	"University of Washington"	"1952"	"890512s1952\\\\xx\abf\\\bm\\\000\0\eng\d"	"xvi, 358 leaves, 73 unnumbered leaves of plates :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:DP16240"	"19699701"
"A critical bibliography of African topographic maps ..."			"Rhynsburger, Willert,1917-"				"960625s1946\\\\xx\b\\\\\bm\\\000\0\eng\d"	"v, 155 leaves"			"34987318"
"Oasis agriculture in Tucumán, Argentina ..."			"Ryberg, Violet Elizabeth."	"M.A."	"University of Washington"		"890711s1942\\\\xx\abf\\\bm\\\000\0\eng\d"	"65 leaves including plates"			"19989512"
"The coal mining industry of South Limburg, Netherlands ..."			"Sas, Anthony."	"M.A."	"University of Washington"		"890711s1951\\\\xx\ab\\\\bm\\\000\0\eng\d"	"viii, 106 leaves"			"19989537"
"The conflict of fish and power :"	"a problem in the water resource development of the Pacific Northwest /"	"by William Robert Derrick Sewell."	"Sewell, W. R. Derrick."	"M.A."	"University of Washington"	"1956"	"900827s1956\\\\xx\abf\\\bm\\\000\0\eng\d"	"vii, 74 leaves, [1] folded leaf of plates :"			"22284490"
"Tourist flow to the San Juan Islands ..."			"Shafer, Francis E."	"M.A."	"University of Washington"		"901120s1953\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 98 numb leaves"			"22719053"
"The precipitation of eastern Washington ..."			"Sherman, John Clinton,1916-"	"Ph. D."	"University of Washington"		"890601s1947\\\\xx\abd\\\bm\\\000\0\eng\d"	"2 volumes"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:DP16238"	"19793273"
"I. Seattle and the hierarchy of central places in Alaska. II. Wholesale - retail trade ratios as indices of urban centrality. III. An historical study of the Yukon Waterway in the development of interior Alaska."			"Siddall, William Richard,1928-"	"M.A."	"University of Washington"		"901120s1955\\\\xx\ab\\\\bm\\\000\0\eng\d"	"1 volume (various pagings)."			"22719070"
"The development of the Kauri-gum industry and its role in th economy of Northland, N.Z. ..."			"Smith, Albert William,1921-"	"Ph. D."	"University of Washington"		"890601s1952\\\\xx\ab\\\\bm\\\000\0\eng\d"	"viii, 210 leaves"			"19793221"
"An investigation of selected phases of sampling to determine quantities of land and land-use types ..."			"Steiner, Rodney,1928-"	"Ph. D."	"University of Washington"		"901113s1954\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 54 leaves"			"22686352"
"International mail flows: a geographic analysis relating volume of mail to certain characteristics of postal countries."			"Taylor, Robert Martin,1909-1978."	"Ph. D."	"University of Washington"		"890714s1956\\\\xx\a\\\\\bm\\\000\0\eng\d"	"147 leaves"			"20009949"
"Geography of the Truckee and Carson river basins ..."			"Thompson, John Henry,1919-"	"Ph. D."	"University of Washington"		"890711s1949\\\\xx\abo\\\bm\\\000\0\eng\d"	"xi, 372 leaves"			"19992325"
"Resources of the western Aleutians,"		"by Will F. Thompson, Jr. ..."	"Thompson, Will F."	"M.A."	"University of Washington"		"890711s1950\\\\xx\ab\\\\bm\\\000\0\eng\d"	"96 leaves"			"19992483"
"The Manawatu lowland of New Zealand ..."			"Thomson, Keith Westhead."	"M.A."	"University of Washington"		"890711s1949\\\\xx\abo\\\bm\\\000\0\eng\d"	"vi, 102 leaves"			"19992429"
"The dairy industry of England and Wales since the establishment of the Milk Marketing Board ..."			"Thomson, Keith Westhead,1924-"	"Ph. D."	"University of Washington"		"890712s1953\\\\xx\a\\\\\bm\\\000\0\eng\d"	"3, xxii, 318 leaves"			"19994744"
"I. The role of irrigation ponds in the agricultural development of the Taoyuna Tableland, Taiwan."	"II. Irrigated agriculture in Imperial Valley, California. III. Ch'ientao: an irrigation region of Northwestern China."		"Wang, Chen."	"M.A."	"University of Washington"		"890724s1956\\\\xx\a\\\\\bm\\\000\0\eng\d"	"1 volume (various pagings)"			"20059650"
"Agricultural geography of the Kittitas Valley ..."			"Whitley, Edward C.,1917-1993."	"M.A."	"University of Washington"		"890711s1949\\\\xx\abo\\\bm\\\000\0\eng\d"	"iii, 108 leaves"			"19992376"
"Geography of the Okanogan valley ..."			"Young, Robert Nelson."	"M.A."	"University of Washington"		"890607s1948\\\\xx\abo\\\bm\\\000\0\eng\d"	"iv, 86 leaves"			"19830127"
"The Russian empire and the U.S.S.R."	"a cartographic and tabular presentation of population: 1897-1959."		"Wright, Robert Philip."	"M.A."	"University of Washington"		"890724s1964\\\\xx\ab\\\\bm\\\000\0\eng\d"	"95 leaves"			"20059436"
"Functional interrelationships of urban centers."			"Anderson, Frank,1918-"	"Ph. D."	"University of Washington"		"890601s1958\\\\xx\a\\\\\bm\\\000\0\eng\d"	"103, [1] leaf"			"19793044"
"The Soviet corn program; a study in crop geography."			"Anderson, Jeremy Herrick,1935-"	"Ph. D."	"University of Washington"		"890601s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"156 leaves"			"19793028"
"Rangoon; a study of the changing functions of a Southeast Asian city."			"Anderson, Michael Iwan."	"M.A."	"University of Washington"		"890606s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"66 leaves"			"19822326"
"Loss of detail in halftone reproduction of aerial photographs:"	"an investigation,"	"by Dexter Alden Armstrong, Jr."	"Armstrong, Dexter Alden."	"M.A."	"University of Washington"		"890719s1963\\\\xx\abo\\\bm\\\000\0\eng\d"	"62 leaves"			"20030264"
"Some geographical aspects of the fisheries of Iceland."			"Ástvaldur Eydal Kristinsson."	"Ph. D."	"University of Washington"		"890626s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"215 leaves"			"19927186"
"Shopping centers and the geography of urban areas"	"a theoretical and empirical study of the spatial structure of intraurban retail and service business."		"Berry, Brian J. L.,1934-"	"Ph. D."	"University of Washington"		"890711s1958\\\\xx\ab\\\\bmt\\000\0\eng\d"	"147, [14] leaves"		"http://hdl.handle.net/1773/5653;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:5803263"	"19989638"
"The development and significance of tea cultivation in the Soviet Union."			"Bone, Robert Martin."	"M.A."	"University of Washington"		"890711s1957\\\\xx\a\\\\\bm\\\000\0\eng\d"	"63 leaves"			"19989617"
"Comparative central city spatial structure: trends in the location and linkages of selected commercial activities."			"Boyce, Ronald R."	"Ph. D."	"University of Washington"		"890711s1961\\\\xx\a\\\\\bm\\\000\0\eng\d"	"153 leaves"			"19989669"
"Alaska's external trade, 1951-58"	"some characteristics and developments."		"Boyman, John Edward George."	"M.A."	"University of Washington"		"890731s1963\\\\xx\ab\\\\bm\\\000\0\eng\d"	"166 leaves"			"20101917"
"Location rent and journey-to-work patterns in Seattle."			"Brodsky, Harold,1933-"	"Ph. D."	"University of Washington"		"890608s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"173 leaves"			"19833633"
"Settlement problems related to farm size in the Columbia Basin Project, Washington."			"Brooks, James Eugene,1925-"	"Ph. D."	"University of Washington"		"890608s1957\\\\xx\ab\\\\bm\\\000\0\eng\d"	"151, [1] leaf"			"19833857"
"The structure of the Mexico City Central Business District:"	"a study in comparative urban geography."		"Browning, Clyde E.,1927-"	"Ph. D."	"University of Washington"		"890608s1958\\\\xx\ab\\\\bm\\\000\0\eng\d"	"178, [1] leaf"			"19833792"
"Theoretical geography,"		"by William Wheeler Bunge, Jr."	"Bunge, William,1928-2013."	"Ph. D."	"University of Washington"		"890630s1960\\\\xx\ab\\\\bm\\\000\0\eng\d"	"189, [1] leaf"			"19951878"
"The relation of irrigation efficiency to the potential development of irrigated agriculture in the Pacific Northwest."			"Carter, Douglas Broadmore,1921-"	"Ph. D."	"University of Washington"		"890630s1957\\\\xx\ab\\\\bm\\\000\0\eng\d"	"141, [1] leaf"			"19951719"
"Political-geographical appraisal of divided Korea."			"Cha, Yun."	"M.A."	"University of Washington"		"890623s1963\\\\xx\ab\\\\bm\\\000\0\eng\d"	"162 leaves"			"19916588"
"Land classification in British Columbia:"	"a review and appraisal of the Land Utilization Research and Survey Division."		"Chapman, John D.(John Doneric),1923-"	"Ph. D."	"University of Washington"		"890630s1958\\\\xx\ab\\\\bm\\\000\0\eng\d"	"149 leaves"			"19951839"
"Problems associated with predicting land use in low latitude humid regions:"	"a case study of the San Sebastian-Rincon Area, Puerto Rico."		"Courtney, Dale Elliot."	"Ph. D."	"University of Washington"		"890719s1959\\\\xx\ab\\\\bm\\\000\0\eng\d"	"214, [1] leaf"			"20030302"
"A geographical analysis of Seattle's wholesale trade territory."			"Crosby, John A.(John Albert),1921-"	"Ph. D."	"University of Washington"		"890731s1959\\\\xx\ab\\\\bm\\\000\0\eng\d"	"230 leaves"			"20102020"
