245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"An intake study of eighty cases at the Seattle guidance clinic ..."			"Bundas, Lourene Eisaman."	"M.S.W."	"University of Washington"		"890613s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 97 leaves"			"19862130"
"A study of mothers who left the King County tuberculosis sanatorium against medical advice ..."			"Carrington, Doris."	"M.S.W."	"University of Washington"		"890613s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"47 leaves"			"19862431"
"Survey of one hundred eighteen employable families affected by the reduction of relief funds in zone 4, King county, Washington, April 1, 1939 ..."			"Chagnon, Raymond Russell."				"930226s1942\\\\xx\b\\\\\bm\\\000\0\eng\d"	"141 leaves"			"27639682"
"A survey of the social welfare aide service at the Home service department of the Seattle-King county chapter, American Red cross ..."			"Chambers, Katharine Hall."				"930226s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"i, 82 leaves"			"27639685"
"The administration of the Work projects administration in the state of Washington ..."			"Chaskel, Ruth Joanna."	"M.A."	"University of Washington"		"890619s1942\\\\xx\ab\\\\bm\\\000\0\eng\d"	"280 leaves"			"19891198"
"A statistical description of the 186 children admitted to the institutional unit of the Ryther Child Center from October 1935 to October 1939 ..."			"Collard, Jean Elizabeth."	"M.A."	"University of Washington"		"890622s1946\\\\xx\\\\\\\bm\\\000\0\eng\d"	"5 preliminary leaves, 109 leaves"			"19908350"
"The history and development of the Social Service Division of the Veterans Administration with particular respect to a review of the student social worker training program ..."			"Collins, Jessie Beth."	"M.S.W."	"University of Washington"		"890623s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"i, 64 leaves"			"19914934"
"An examination of current financial assistance practices in a private family agency ..."			"Cressey, Charles Ovington."	"M.S.W."	"University of Washington"		"890725s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 83 leaves"			"20063841"
"The utilization of resources in the casework practice of a rural public welfare agency ..."			"De Tar, Dorothy Frances."	"M. Soc. Wk."	"University of Washington"		"890711s1948\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 76 leaves, 2 leaves"			"19991293"
"Administration of state institutions in Oregon ..."			"Doolittle, Carolyn."	"M.A."	"University of Washington"		"890726s1939\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 178 leaves"			"20072822"
"Study of the personal and real property of four hundred forty old age assistance recipients in King County, Washington, December, 1949 ..."			"Dossett, Cecil Wilson."	"M. Soc. Wk."	"University of Washington"		"890526s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 49 leaves"			"19770357"
"The meaning to social work of the interaction between culture and personality ..."			"Drum, William Louis."	"M.A."	"University of Washington"		"890526s1943\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 144 leaves"			"19770254"
"Tuberculosis and family problems"	"a study of the problems of 135 parents and the medical social worker's participation in planning for the admission to the tuberculosis sanatorium ..."		"Eby, Lenna Gladys."	"M.S.W."	"University of Washington"		"890725s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 95 leaves"			"20063791"
"The role of the psychiatric social worker in the intake process of a university counseling center ..."			"Elder, Walter Emerson."	"M.S.W."	"University of Washington"		"890725s1949\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 86 leaves"			"20063750"
"Meeting the individual needs of the child in the intake and diagnostic work-up procedure at the Northwest Clinic of Psychiatry and Neurology ..."			"Elvin, Mary Elizabeth Richenda."	"M.S.W."	"University of Washington"		"890725s1948\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 78 leaves, 2 leaves"			"20063664"
"Medical-social treatment provided by Seattle agencies for ten Alaskan children ..."			"Fisch, Miriam Murray."	"M. Soc. Wk."	"University of Washington"		"890526s1947\\\\xx\\\\\\\bm\\\000\0\eng\d"	"72 leaves, 2 leaves"			"19770314"
"Case study in a family service agency ..."			"Fowler, Eleanor Whipple."	"M.S.W."	"University of Washington"		"890613s1949\\\\xx\\\\\\\m\\\\000\0\eng\d"	"iv, 166 leaves"			"19861323"
"Initial contact and beginning case work treatment in a medical setting ..."			"Gideon, Lillian Morris."	"M.S.W."	"University of Washington"		"890613s1948\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 59 leaves"			"19862035"
"Individualized services provided by a social worker in a Veterans Administration Regional Office in the follow-up of patients discharged from Veterans Administration tuberculosis treatment facilities ..."			"Goldade, George Michael."	"M.S.W."	"University of Washington"		"890613s1950\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 87 leaves"			"19862250"
"The development and operation of a temporary care program by the Children's Division of King County Welfare Department prior to April 1, 1949 ..."			"Hagist, Harriet Joan."	"M.S.W."	"University of Washington"		"890623s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 68 leaves"			"19915559"
"Seattle high school girls in wage homes"	"a study based on interviews with 153 girls working in wage homes ..."		"Hartson, Margaret."	"M.A."	"University of Washington"		"890726s1937\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 122 leaves"			"20073114"
"Social work in a public school setting ..."			"Heye, Evva Wallace."	"M. Soc. Wk."	"University of Washington"		"890619s1950\\\\xx\ak\\\\bm\\\000\0\eng\d"	"i, 107 leaves"			"19889960"
"The administration of social services in selected state institutions of Washington ..."			"Hogan, Virginia Pettit."	"M.A."	"University of Washington"		"890619s1947\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 248 pages"			"19890107"
"Kindergarten referrals to the Tacoma School Social Work Service in 1948-1949 ..."			"Humiston, Katharine Zener."	"M.A."	"University of Washington"		"890619s1950\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 93 leaves"			"19889913"
"Contribution of social case work to the training of interns ..."			"Insley, Virginia."	"M. Soc. Wk."	"University of Washington"		"890619s1949\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 85 leaves"			"19889939"
"Problems of preschool children as presented to a child guidance clinic ..."			"Jacobs, Elizabeth Derr."	"M. Soc. Work."	"University of Washington"		"890728s1949\\\\xx\\\\\\\bm\\\000\0\eng\d"	"73 leaves"			"20083366"
"Study of a workup process in an adult psychiatric clinic ..."			"James, Myrtle Foss."	"M. Soc. Wk."	"University of Washington"		"890619s1950\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 76 leaves"			"19889840"
"Problems of the medically discharged veteran as revealed in letters written by the Red Cross hospital field directors ..."			"Johnson, Doris Margaret."	"M.A."	"University of Washington"		"890619s1944\\\\xx\\\\\\\bm\\\000\0\eng\d"	"69 leaves"			"19890236"
"A study of incapacitated fathers receiving public assistance under the aid to dependent children program ..."			"Kelley, Robert Eugene."	"M. Soc. Wk."	"University of Washington"		"890526s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"74 leaves"			"19770435"
"A study of first-born children ..."			"Kupper, Edna Potter."	"M.S.W."	"University of Washington"		"890613s1949\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 57 leaves"			"19861356"
"Examination of 37 referrals from family and children's agencies to Seattle guidance clinic in 1948 ..."			"Lamken, Cecil."	"M.S.W."	"University of Washington"		"890613s1948\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 71 leaves"			"19861412"
"The contribution of social studies presented for claim adjudication in the United States Veterans Administration ..."			"Larson, Arnold Franklin."	"M.S.W."	"University of Washington"		"890613s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 60 leaves"			"19861495"
"The contribution of the medical social caseworker in meeting the needs of the sick person ..."			"Laughrige, Katherine."	"M.A."	"University of Washington"		"890623s1944\\\\xx\\\\\\\bm\\\000\0\eng\d"	"132 numb L"			"19914738"
"A study of old age assistance recipients in King County, Washington ..."			"Leigh, Marion M."	"M.S.W."	"University of Washington"		"890613s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"61 leaves"			"19861450"
"A study of clients who failed to return for casework service ..."			"L'Esperance, David John."	"M.S.W."	"University of Washington"		"890711s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 76 leaves"			"19990667"
"The role and function of law in education for social work,"		"by Clyde Warren Linville, Jr. ..."	"Linville, Clyde Warren."	"M.S.W."	"University of Washington"		"890711s1948\\\\xx\\\\\\\bm\\\000\0\eng\d"	"69 leaves"			"19990476"
"Social services in a Veterans Administration Regional Office ..."			"Lovelace, Ruth Victoria."	"M.S.W."	"University of Washington"		"890711s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 66 leaves"			"19990511"
"The analysis of recent statutory and administrative developments in delinquency prevention and treatment ..."			"Lowe, Robert Kenneth."	"M.S.W."	"University of Washington"		"890711s1950\\\\xx\\\\\\\bm\\\000\0\eng\d"	"151, vi, l"			"19990375"
"A study of three cases of functional feeblemindedness treated by the Ryther Child Center ..."			"MacDonald, John Douglas."	"M. Soc. Wk."	"University of Washington"		"890619s1947\\\\xx\\\\\\\bm\\\000\0\eng\d"	"108 leaves"			"19890002"
"The role of the medical caseworker in the admitting unit of the Emergency Division of the King County Hospital ..."			"Matthews, Kay."	"M. Soc. Wk."	"University of Washington"		"890619s1947\\\\xx\\\\\\\bm\\\000\0\eng\d"	"154 leaves"			"19890092"
"A study of the non-financial services identified as needed by public assistance recipients in Thurston County, Washington ..."			"McDonald, Archie Donald."				"960711s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 103 leaves"			"35067831"
"Some aspects of foster home day care as shown through interviews with eighteen foster mothers ..."			"Melrose, Elizabeth."				"901130s1945\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 42 leaves"			"22761594"
"Case work on the psychiatric floor of the King County hospital system, October 1 to December 31, 1943."			"Micheelsen, Elizabeth Jacklin."				"901119s1944\\\\xx\\\\\\\bm\\\000\0\eng\d"	"100 leaves"			"22715454"
"Some criminogenic factors in a plurel of federal offenders ..."			"Miles, Frank Frodsham."				"901119s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 74 leaves"			"22715456"
"Foster care of children by a public welfare agency"	"a review of the case records of fifty-four children remaining on the foster care program of Snohomish County welfare department for the five-year period from January 1, 1939 to December 31, 1943."		"Miller, Blanche Dellinger."				"901119s1944\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 134 leaves"			"22715485"
"A study of need for individualized services for unattached persons receiving general assistance ..."			"Moore, Pamela."				"901130s1949\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 49 leaves"			"22761593"
"General assistance policies in King county, Washington, 1937-1941 ..."			"Moorhead, Ruth."				"901102s1943\\\\xx\a\\\\\blm\\000\0\eng\d"	"iii, 377 leaves"			"22622747"
"A study of resources and income of old age assistance recipients in King county."			"Mundt, Lenora Bybee."				"930304s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"58, [4] leaves"			"27668396"
"Farmers on cut-over timber lands in western Washington State"	"a study of the related programs of governmental agencies concerned with their rehabilitation with special reference to the Farm Security Administration ..."		"Murphy, Campbell Garrett."	"M.A."	"University of Washington"		"890619s1943\\\\xx\a\\\\\bm\\\000\0\eng\d"	"238 leaves"			"19890394"
"Some social-medical problems of the pre-war (1940) and war time (1942) obstetrical patients at King County Hospital ..."			"Mykut, Margaret Clark."	"M. Soc. Wk."	"University of Washington"		"890619s1944\\\\xx\\\\\\\bm\\\000\0\eng\d"	"70 leaves"			"19890142"
"A survey of services available to the blind in Seattle (1946) ..."			"Neubauer, Allan Richard."	"M. Soc. Work"	"University of Washington"		"890726s1950\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 61 leaves"			"20072666"
"One hundred and ninety children and young adults served by Travelers aid in Tacoma, Washington ..."			"Newton, Barbara Ruth."	"M.S.W."	"University of Washington"		"890714s1948\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 104 leaves"			"20007063"
"An experiment with the use of the work-study fellowship plan in professional education for social work by the University of Washington Graduate School of Social Work and the Washington State Department of Social Security ..."			"Palmer, Beatrice Rice."	"M.S.W."	"University of Washington"		"890613s1944\\\\xx\\\\\\\bm\\\000\0\eng\d"	"97 leaves"			"19861017"
"The contribution of the medical social case worker in determining eligibility for public medical care ..."			"Palmer, Howard Francis."	"M.S.W."	"University of Washington"		"890613s1944\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 67 leaves"			"19861215"
"Intake as a case work process in a private family agency ..."			"Patch, Phyllis Eleanor."	"M.S.W."	"University of Washington"		"890613s1949\\\\xx\\\\\\\bm\\\000\0\eng\d"	"122 leaves"			"19861267"
"An analysis of the property holdings of four hundred forty recipients of old age assistance in King County, Washington ..."			"Peterson, Pearl May."	"M.S.W."	"University of Washington"		"890619s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 62 leaves"			"19891394"
"Mobility related to housing standards, home ownership, and cost of housing for a selected group of recipients of public assistance ..."			"Piercey, Charles Clifford."	"M.A."	"University of Washington"		"890726s1938\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 93 leaves"			"20073260"
"A selective study of dispositions made by the King County Juvenile Court in 1939 ..."			"Piercey, Irene Shallit."	"M.A."	"University of Washington"		"890619s1941\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 112 leaves"			"19891148"
"A study of the non-financial services identified as needed by public assistance recipients in Thurston County, Washington ..."			"Pigott, Ann Theiline."	"M.S.W."	"University of Washington"		"890620s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 97 leaves"			"19897401"
"The evolution of a treatment center for problem children"	"a history of the Ryther Child Center ..."		"Reid, Joseph Harold."	"M. of Social work"	"University of Washington"		"890619s1950\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 70 leaves"			"19891330"
"Casework in the medical setting: the problems of the child hospitalized for treatment of poliomylitis [sic] ..."			"Rievman, Frances Dorothy."	"M. of Social work"	"University of Washington"		"890619s1948\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 84 leaves"			"19891281"
"Emergency relief in Skagit County, Washington, 1931-1934 ..."			"Rosenberg, Carolyn Barbara."	"M.A."	"University of Washington"		"890609s1938\\\\xx\ad\\\\bm\\\000\0\eng\d"	"xii, 128 leaves"			"19839338"
"A study of eighty-three children released from financial support because of age limitations from two private child placing agencies in Oregon during the years 1940 and 1941 ..."			"Russell, Genevieve Lucile."	"M. Social Work"	"University of Washington"		"890525s1943\\\\xx\ak\\\\bm\\\000\0\eng\d"	"iv, 106 leaves"			"19762101"
"The development of the emergency relief program in Oregon, June 1932 to January 1936 ..."			"Sandoz, Carl Victor."				"960711s1942\\\\xx\\\\\\\bm\\\000\0\eng\d"	"326 leaves"			"35067824"
"Indian unmarried mothers ..."			"Schultz, Amelia Louise."	"M.S.W."	"University of Washington"		"890627s1947\\\\xx\\\\\\\bm\\\000\0\eng\d"	"2 preliminary leaves, 140 leaves"			"19933110"
"An intake survey of 45 medical referrals to Seattle guidance clinic during 1948-49 ..."			"Sidell, Rosalie Sharon."				"901101s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"i, 101 leaves"			"22618468"
"An experiment in educational group method in treatment of reformatory inmates ..."			"Sieloff, Robert Vernon."	"M. Soc. Work"	"University of Washington"		"890807s1949\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 107 leaves"			"20134519"
"A study of the function of the Institute of child development, University of Washington ..."			"Simester, Patricia Anne."				"901119s1950\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 57 leaves"			"22715461"
"An analysis of the adequacy of care and planning for children under six years of age in foster homes ..."			"Simmons, Harold E."				"901126s1948\\\\xx\a\\\\\bm\\\000\0\eng\d"	"40 leaves"			"22739208"
"A child hospitalized for treatment of burns"	"a casework study ..."		"Skeen, Josephine Cotton."				"900720s1950\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 64 leaves"			"22107882"
"The role of the student advisor at the women's residence halls, University of Washington ..."			"Smith, Elinor."				"930304s1950\\\\xx\\\\\\\bm\\\000\0\eng\d"	"57 leaves"			"27668377"
"Case work services in an aid to dependent children's program ..."			"Stelloh, Frances Mathelde."	"M.S.W."	"University of Washington"		"890615s1948\\\\xx\\\\\\\bm\\\000\0\eng\d"	"79 leaves"			"19876040"
"A study of self-referral in a guidance clinic ..."			"Stolte, John William."	"M.S.W."	"University of Washington"		"890615s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"59 leaves"			"19875925"
"A study of income and property of old-age assistance recipients in King County ..."			"Voth, Rudolf Dirks."	"M.S.W."	"University of Washington"		"890628s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 77 leaves"			"19936360"
"The impact of the developing public children's services upon intake of the Washington children's home society ..."			"Warren, Frances Merkl."	"M.A."	"University of Washington"		"890711s1942\\\\xx\\\\\\\bm\\\000\0\eng\d"	"133 leaves"			"19990068"
"An evaluation of a community organization case record relative to a racial tension situation ..."			"Watts, Lewis Gould."	"M.S.W."	"University of Washington"		"890714s1949\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 240 leaves"			"20007075"
"Supervision in a public agency ..."			"Welty, Elizabeth."	"M.S.W."	"University of Washington"		"890714s1948\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 104 leaves"			"20007041"
"A report on a group study of the property and income of four hundred and forty recipients of old age assistance in King County, state of Washington, December, 1949 ..."			"Weltzien, Robert Taylor."	"M.S.W."	"University of Washington"		"890714s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 69 leaves"			"20007082"
"The Luther Burbank School: an analysis of its functions and of its population as of April 1, 1939 ..."			"Williams, Catherine Beck."	"M.A."	"University of Washington"		"890609s1940\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 115 leaves"			"19839307"
"Opinions of social work of one hundred Seattle clubwomen ..."			"Williams, Cecile Ellis."	"M.A."	"University of Washington"		"890711s1938\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 79 leaves"			"19990586"
"Administrative processes and the services in the King County Juvenile Court ..."			"Wolverton, Sidney Copeland."	"M.S.W."	"University of Washington"		"890628s1949\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 94 leaves"			"19936312"
"Intake in a medical setting ..."			"Wood, Zelma Estelle."	"M.S.W."	"University of Washington"		"890628s1949\\\\xx\a\\\\\bm\\\000\0\eng\d"	"i, 52 leaves"			"19936261"
"A study of the services given to 87 post-poliomyelitic children with emphasis on the role of the medical social worker in the clinics of the crippled children's section, Washington State Department of Health"		"by Jean Margaret White and Ruth Olive Currie ..."	"White, Jean Margaret."	"M.S.W."	"University of Washington"		"890628s1951\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 68 leaves"	"Currie, Ruth Olive."		"19936489"
"An analysis of intake procedures in the King County Division for Children ..."			"Wolfrom, Essey Tucker."	"M.S.W."	"University of Washington"		"890628s1951\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 59 leaves"			"19936595"
"A statistical analysis of case openings and closings in the Washington aid to dependent children program ..."			"Angrimson, Avis Lillian."	"M.S.W."	"University of Washington"		"890623s1951\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 43 leaves"			"19914945"
"A study comparing the use of property as an resource in determining eligibility for public assistance in seven states and the territory of Hawaii ..."			"Asahina, Mae Suzuko."	"M.S.W."	"University of Washington"		"890623s1952\\\\xx\a\\\\\bm\\\000\0\eng\d"	"[1] 52 leaves"			"19915491"
"A study of some social characteristics of persons requesting conciliation services for marital discord from the King County Family Court from February 1, 1950 to December 31, 1952,"		"by Pauline Ellen Bargquist, Walter Clarence Ihl and Shirley Jean Steele ..."	"Bargquist, Pauline Ellen."	"M.S.W."	"University of Washington"		"890623s1953\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 67 leaves"	"Ihl, Walter Clarence.;Steele, Shirley Jean."		"19915894"
"A study of seventeen-year-old recidivists referred to the King County Juvenile Court in 1952 with special emphasis on their social characteristics and disposition by the court,"		"by Richard Aaron Batterton, Ester Frances Harper, Jo Ann Ellen Nelson, Joseph Emery O'Coyne, Jr., Arnold Rothstein, Jane Witman Weissman ..."	"Batterton, Richard Aaron."	"M.S.W."	"University of Washington"		"890623s1954\\\\xx\a\\\\\m\\\\000\0\eng\d"	"ii, 57 leaves"	"Jarper, Ester Frances.;Nelson, Jo Ann Ellen.;O'Coyne, Joseph Emery.;Rothstein, Arnold.;Weissman, Jane Witman."		"19916115"
"A study of children reported as being mentally retarded in King County with special reference to foster homes as a resource for their care ..."			"Beamish, Jane Kindall."	"M.S.W."	"University of Washington"		"890607s1952\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 74 leaves"			"19827341"
"A study of medical services and personal characteristics of 352 children with crippling conditions hospitalized at the Children's Orthopedic Hospital of Seattle between January 1, 1952 and December 31, 1952,"		"by Edna Betzsold, Billy Jay Fogg, Bernard Orville Nelson, Barbara Sharretts Welliver ..."	"Betzsold, Edna."	"M.S.W."	"University of Washington"		"890620s1954\\\\xx\ab\\\\bm\\\000\0\eng\d"	"ii, 53 leaves"	"Fogg, Billy Jay.;Nelson, Bernard Orville.;Welliver, Barbara Sharretts."		"19898852"
"A study of child welfare services with a particular emphasis on intake practices and policies ..."			"Beyer, Mary Ellen."	"M.S.W."	"University of Washington"		"890615s1951\\\\xx\\\\\\\bm\\\000\0\eng\d"	"40 leaves"			"19875888"
"An analysis of 146 adoptive placements completed by Medina Children's Service, January 1951 to January 1953,"		"by Dora Blaser and Flora Curtis ..."	"Blaser, Dora."	"M.S.W."	"University of Washington"		"890620s1953\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 70 leaves"	"Curtis, Flora."		"19898195"
"A study of mentally retarded children in King county with emphasis on the need for special schools ..."			"Bloomfield, Patricia Jame."				"930211s1952\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 80 leaves"			"27421138"
"The need and use made of special resources by visually handicapped university students ..."			"Bobrow, Patricia Ward."	"M.S.W."	"University of Washington"		"890620s1953\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 52 leaves"			"19898558"
"A study of forty-five independent foster homes ..."			"Bradley, Emma Henke."	"M.S.W."	"University of Washington"		"890725s1952\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 110 leaves"			"20064012"
"A study of reopened cases in the Psychiatric Clinic for Children ..."			"Brickell, Irma."	"M.S.W."	"University of Washington"		"890725s1951\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 65 leaves"			"20063946"
"The rejected applicant: A study of the unsuccessful factory job seeker ..."			"Broussard, John Augustine."	"M.A."	"University of Washington"		"890620s1951\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 64 leaves"			"19897717"
"The child's participation in the intake process in a child welfare agency ..."			"Brown, Herma Alice."	"M.S.W."	"University of Washington"		"890620s1951\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 63 leaves"			"19897361"
"A study in the development and function of three community councils ..."			"Buckland, Richard C."	"M.S.W."	"University of Washington"		"890613s1952\\\\xx\\\\\\\bm\\\000\0\eng\d"	"68 leaves"			"19862529"
"A study of mentally retarded children reported in King County with special reference to problems created in families by the presence of such children ..."			"Caplan, Thelma."	"M.S.W."	"University of Washington"		"890613s1952\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 72 leaves"			"19862576"
"An analysis of the group interpretation method as used in the application process, King County Welfare Department ..."			"Case, Elizabeth Hunt."	"M.S.W."	"University of Washington"		"890613s1953\\\\xx\a\\\\\bm\\\000\0\eng\d"	"61 leaves"			"19862635"
"A statistical description of the 125 tuberculous children known to the Seattle-King County Public Health Department Tuberculosis Clinic from July, 1952 to December, 1953,"		"by Annabelle Cobb, Willard Goard, Peggy Luening and Morris Tolmach ..."	"Cobb, Annabelle."	"M.S.W."	"University of Washington"		"890623s1954\\\\xx\a\\\\\bms\\000\0\eng\d"	"iii, 61 leaves"	"Goard, Willard.;Luening, Peggy.;Tolmach, Morris."		"19915697"
"A study of 231 King county public welfare recipients who received assistance out of state in August, 1952,"		"by Lewis Warren Colson, Robert Elmer Dahl and Margrethe Caroline Tuel ..."	"Colson, Lewis Warren."	"M.S.W."	"University of Washington"		"930211s1953\\\\xx\a\\\\\m\\\\000\0\eng\d"	"71 leaves"	"Dahl, Robert Elmer.;Tuel, Margrethe Caroline."		"27421130"
"Study of mentally retarded children in King County with special reference to the need for casework services ..."			"Coon, Edris Marie."	"M.S.W."	"University of Washington"		"890623s1952\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 68 leaves"			"19914958"
"A study of a group of mothers receiving aid to dependent children in 1953 with particular reference to their ability to work,"		"by Howard Roland Dewey, Wreatha Winifred Johnson, Sylvia Ellen La Forest, Melissa Clinton Richardson, Robert Say Yee ..."	"Dewey, Howard Roland."	"M.S.W."	"University of Washington"		"890530s1954\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 70 leaves"	"Johnson, Wreatha Winifred.;La Forest, Sylvia Ellen.;Richardson, Melissa Clinton.;Yee, Robert Say."		"19781336"
"Medical social work in state health departments: A study restricted to some of the duties, qualifications and salary ranges of medical social workers in several state health departments ..."			"Dix, Frank Arthur."	"M. Soc. Wk."	"University of Washington"		"890530s1951\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 72 leaves"			"19781319"
"A study of the children referred by the schools of Seattle to the Family Society during 1951 ..."			"Frasier, Roberta Cline."	"M.S.W."	"University of Washington"		"890613s1952\\\\xx\a\\\\\bm\\\000\0\eng\d"	"i, 70 leaves"			"19861666"
