245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"In lucem molecular mechanics :"	"design, validation, and applications of a scalable-parallel software environment for molecular dynamics /"	"David Andrew Crawford Beck."	"Beck, David Andrew Crawford."	"Ph. D."	"University of Washington"	"2006"	"061117s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 316 leaves :"			"76291050"
"Suicide inhibition of aromatase /"		"by Patrick J. Bednarski."	"Bednarski, Patrick J."	"Ph. D."	"University of Washington"	"1986"	"870313s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"xiii, 207 leaves, 45 unnumbered leaves of plates :"			"15312234"
"Metabolic studies with the antiepileptic drug Valproic Acid /"		"by Susan M. Bjorge."	"Bjorge, Susan M."	"Ph. D."	"University of Washington"	"1988"	"890822s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 138 leaves :"			"20231818"
"Mechanistic investigation of cytochrome P450 1A2 catalyzed metabolism of 8-alkylxanthines /"		"Jason Boer."	"Boer, Jason."	"Ph. D."	"University of Washington"	"2003"	"030708s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 189 leaves :"		"http://hdl.handle.net/1773/8161;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3079204"	"52571839"
"The use of specifically deuterated analogs of warfarin as probes in the determination of the mechanism of aromatic hydroxylation catalyzed by cytochrome P-450 /"		"by Ernie David Bush."	"Bush, Ernie David."	"Ph. D."	"University of Washington"	"1981"	"811201s1981\\\\xx\af\\\\bm\\\000\0\eng\d"	"xi, 141 leaves, 30 unnumbered leaves of plates :"			"7963873"
"Mechanistic and stereochemical studies on the cytochrome P-450 catalyzed alpha-carbon oxidation of selected cyclic tertiary amines :"	"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP) and nicotine /"	"by Timothy J. Carlson."	"Carlson, Timothy J.(Timothy James),1964-"	"Ph. D."	"University of Washington"	"1992"	"921105s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 165 leaves :"			"26921122"
"Mechanistic studies on the formation of oxidative metabolites of acetaminophen /"		"by Weiqiao Chen."	"Chen, Weiqiao."	"Ph. D."	"University of Washington"	"1998"	"981116s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 131 leaves :"		"http://hdl.handle.net/1773/8162;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9828475"	"40325387"
"Part 1, A¹³C NMR study of vitamin K₁ and analogs ; Part 2, Intramolecular isotope effects in the cytochrome P-450 mediated oxidation of isomeric xylenes and methoxyanisoles /"		"by James Louis Christie."	"Christie, James Louis."	"Ph. D."	"University of Washington"	"1982"	"830223s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"xii, 204 leaves, 60 unnumbered leaves of plates :"			"9247258"
"Metabolism and cytotoxicity of the nitroaromatic drug flutamide and its cyano analog in hepatocyte cell lines /"		"Kevin James Coe."	"Coe, Kevin James,1977-"	"Ph. D."	"University of Washington"	"2008"	"090507s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xv, 229 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3345637"	"320455525"
"Mechanisms of oxidation of acetaminophen /"		"by David Clyde Dahlin."	"Dahlin, David Clyde."	"Ph. D."	"University of Washington"	"1984"	"840425s1984\\\\xx\af\\\\bmt\\000\0\eng\d"	"xi, 172 leaves, 43 unnumbered leaves of plates :"		"http://hdl.handle.net/1773/8174"	"10661579"
"Applications of ionspray tandem mass spectrometry to studies on the biological chemistry of isocyanates /"		"by Margaret Ruth Davis."	"Davis, Margaret Ruth."	"Ph. D."	"University of Washington"	"1994"	"941109s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xviii, 234 leaves :"			"31430936"
"Synthesis and preliminary in vitro testing of naltrexone-derived opioid ligands /"		"by Ronda D. Davis."	"Davis, Ronda D."	"Ph. D."	"University of Washington"	"1994"	"950412s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 191 leaves :"			"32297587"
"Addressing protein folding using all-atom molecular dynamics simulations /"		"Ryan Day."	"Day, Ryan."	"Ph. D."	"University of Washington"	"2005"	"051110s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 199 leaves :"			"62257018"
"Prion disease :"	"molecular dynamics and modeling of prion protein misfolding and aggregation /"	"Mari DeMarco."	"DeMarco, Mari."	"Ph. D."	"University of Washington"	"2006"	"070209s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 203 leaves :"			"82559679"
"Characterization of CYP2C9 residues important for conferring substrate specificity and inter-individual variability in drug metabolism /"		"Leslie J. Dickmann."	"Dickmann, Leslie J."	"Ph. D."	"University of Washington"	"2003"	"031017s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 108 leaves :"		"http://hdl.handle.net/1773/8184;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3090988"	"53226091"
"The enzymology and mechanisms of cytochrome P450-catalyzed aliphatic desaturation /"		"by Michael B. Fisher."	"Fisher, Michael B."	"Ph. D."	"University of Washington"	"1998"	"990923s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 153 leaves :"		"http://hdl.handle.net/1773/8158;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9907899"	"42423406"
"Metabolism and toxicity of acetaminophen /"		"by Anthony Joseph Forte."	"Forte, Anthony Joseph."	"Ph. D."	"University of Washington"	"1981"	"820325s1981\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 128 leaves :"			"8272498"
"An investigation of interactions of cytochrome b₅ with cytochrome P450s and mechanisms of cytochrome b₅ on cytochrome P450 reactions /"		"Qiuxia Gao."	"Gao, Qiuxia,1978-"	"Ph. D."	"University of Washington"	"2007"	"070726s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 205 leaves :"			"157000693"
"Human cytochrome P-450 aromatase :"	"purification and structural studies /"	"Carlos A. Gartner."	"Gartner, Carlos A.(Carlos Augusto)"	"Ph. D."	"University of Washington"	"2001"	"011001s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 143 leaves :"		"http://hdl.handle.net/1773/8183;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3014071"	"48061835"
"Studies on the mechanism of toxicity of pennyroyal oil /"		"by William Perry Gordon."	"Gordon, William Perry."	"Ph. D."	"University of Washington"	"1982"	"830106s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"x, 149 leaves, 17 unnumbered leaves of plates :"			"9104243"
"Mechanistic studies on the metabolic activation of valproic acid /"		"by Mark Patrick Grillo."	"Grillo, Mark Patrick,1963-"	"Ph. D."	"University of Washington"	"1993"	"940509s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 234 leaves :"			"30407051"
"Structural immunology of humoral and cellular recognition of a MUC1 breast cancer antigen /"		"Jeffrey Scott Grinstead."	"Grinstead, Jeffrey Scott,1975-"	"Ph. D."	"University of Washington"	"2003"	"040225s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 208 leaves :"		"http://hdl.handle.net/1773/8180;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102656"	"54482978"
"Mechanism-based inactivation of cytochrome P450 3A4 :"	"an examination of the sequential metabolites of diltiazem and the reactive metabolites of trans-resveratrol /"	"Kelsey L. Hanson."	"Hanson, Kelsey L.(Kelsey Lara),1982-"	"Ph. D."	"University of Washington"	"2011"	"111117s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 250 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3472190"	"761328726"
"A comparative study of cytochromes P450 2E1 and 2A6 :"	"substrate dynamics, multiple ligand binding, and adduct formatioin by N-acetyl-m-aminophenol /"	"John P. Harrelson."	"Harrelson, John P."	"Ph. D."	"University of Washington"	"2005"	"060531s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 206 leaves :"		"http://hdl.handle.net/1773/8166;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3198797"	"69660716"
"Catalytic characteristics of cytochrome P-450 2C9 and their relationship to the metabolism of coumarin anticoagulants and associated drug interactions /"		"by Minxia He."	"He, Minxia,1961-"	"Ph. D."	"University of Washington"	"1995"	"960619s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 234 leaves :"			"34957647"
"An investigation of the stereoselective metabolism of warfarin and phenprocoumon by beta-naphthoflavone induced microsomes /"		"by Larry D. Heimark."	"Heimark, Larry D."	"Ph. D."	"University of Washington"	"1983"	"831129s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"viii, 84 leaves, 15 unnumbered leaves of plates :"			"10168234"
"Proteomic mass spectrometry :"	"from data-independent proteome profiling to the characterization of post-translational modifications /"	"Shawna Mae Hengel."	"Hengel, Shawna Mae,1979-"	"Ph. D."	"University of Washington"	"2010"	"101130s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 192 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3421799"	"688185079"
"The active site characteristics of the cytochrome P450 4B1 bioactivation enzyme /"		"Kirk R. Henne."	"Henne, Kirk R.(Kirk Russell),1973-"	"Ph. D."	"University of Washington"	"2001"	"020403s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 185 leaves :"		"http://hdl.handle.net/1773/8159;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3022848"	"49509022"
"An investigation of cellular responses to tetrafluoroethylcysteine-induced mitochondrial dysfunction /"		"Han Kiat Ho."	"Ho, Han Kiat,1975-"	"Ph. D."	"University of Washington"	"2005"	"060808s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 187 leaves :"		"http://hdl.handle.net/1773/8175;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3198801"	"70852631"
"Conformational heterogeneity and catalytic promiscuity in glutathione transferases /"		"Matthew T. Honaker."	"Honaker, Matthew T."	"Ph. D."	"University of Washington"	"2012"	"130701s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (vi, 126 pages) :"	"Atkins, William Mark,1958-thesis advisor."	"http://hdl.handle.net/1773/21993;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3542139"	"851392700"
"Biochemical and mechanistic studies of the interactions between vitamin K antagonists and vitamin K epoxide reductase /"		"Clara K. Hsia."	"Hsia, Clara K."	"Ph. D."	"University of Washington"	"2012"	"130701s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (ix, 166 pages) :"	"Rettie, Allan E.(Allan Edward),thesis advisor."	"http://hdl.handle.net/1773/21992;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3542140"	"851393518"
"The functional role of Phe-10 and the anomalous Tyr-9 pKa in glutathione S-transferase A1-1 /"		"Catherine A. Ibarra."	"Ibarra, Catherine A."	"Ph. D."	"University of Washington"	"2002"	"030402s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 139 leaves :"		"http://hdl.handle.net/1773/8186"	"51962690"
"Application of ionspray tandem mass spectrometry to mechanistic studies on the bioactivation of xenobiotics /"		"by Lixia Jin."	"Jin, Lixia,1963-"	"Ph. D."	"University of Washington"	"1996"	"971124s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 186 leaves :"		"http://hdl.handle.net/1773/8171"	"37999689"
"Characterizing the unfolding pathway and denatured state of proteins through molecular dynamics simulations /"		"by Steven Lee Kazmirski."	"Kazmirski, Steven Lee."	"Ph. D."	"University of Washington"	"1999"	"000321s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 214 leaves :"		"http://hdl.handle.net/1773/8156;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9924101"	"43676307"
"Studies on metabolism and toxicity of menthofuran /"		"by Siamak C. Khojasteh-Bakht."	"Khojasteh-Bakht, Siamak C."	"Ph. D."	"University of Washington"	"1998"	"990301s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xvi, 159 leaves :"		"http://hdl.handle.net/1773/8157;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9836196"	"40876916"
"Mechanism-based inactivation of P450 /"		"by Luke L. Koenigs."	"Koenigs, Luke L."	"Ph. D."	"University of Washington"	"1998"	"990923s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 223 leaves :"		"http://hdl.handle.net/1773/8150;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9907922"	"42425007"
"Theoretical and isotope effect studies on cytochrome P-450 mediated aromatic oxidation /"		"by Kenneth Ray Korzekwa."	"Korzekwa, Kenneth Ray."	"Ph. D."	"University of Washington"	"1987"	"870313s1987\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 199 leaves, 37 unnumbered leaves of plates :"			"15312225"
"Allosteric mechanisms of cytochrome P450 3A4 probed using time-resolved fluorescence spectroscopy and steady-state kinetic analysis /"		"Jed N. Lampe."	"Lampe, Jed N."	"Ph. D."	"University of Washington"	"2007"	"071113s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 124 leaves :"		"http://hdl.handle.net/1773/8164;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3265364"	"181103629"
"Studies on the biotransformation and pharmacology of ketamine and its metabolites /"		"by Yan (Louis) Leung."	"Leung, Yan (Louis)"	"Ph. D."	"University of Washington"	"1986"	"861210s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 145 leaves :"			"14950732"
"Enzymology at the dimer interface of cytosolic glutathione S-transferases /"		"by Robert Patrick Lyon."	"Lyon, Robert Patrick."	"Ph. D."	"University of Washington"	"2002"	"030619s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 156 leaves :"		"http://hdl.handle.net/1773/8165;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3072112"	"52469280"
"Design, synthesis, and characterization of bivalent glutathione S-transferase inhibitors using combinatorial chemistry /"		"Sumit S. Mahajan."	"Mahajan, Sumit S.,1976-"	"Ph. D."	"University of Washington"	"2006"	"070619s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 143 leaves :"		"http://hdl.handle.net/1773/8179;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3241928"	"144642678"
"Growing pains of bacteriophage lambda :"	"examination of the maturation of procapsids into capsids /"	"Elizabeth Medina."	"Medina, Elizabeth,1979-"	"Ph. D."	"University of Washington"	"2010"	"110714s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xvi, 181 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3443166"	"741306716"
"Anti-salmonella adhesion activity of Saccharomyces boulardii "	"Effects of of Ginkgo biloba on activities of Cytochromes P-450 /"	"Michael A. Mohutsky."	"Mohutsky, Michael A.(Michael Anthony),1972-"	"Ph. D."	"University of Washington"	"2002"	"030623s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 233 leaves :"		"http://hdl.handle.net/1773/8177"	"52482727"
"CYP2C9 binding determinants and activation mechanisms for phenytoin and (S)-warfarin metabolism /"		"Carrie M. Mosher."	"Mosher, Carrie M."	"Ph. D."	"University of Washington"	"2008"	"081014s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 208 leaves :"		"http://hdl.handle.net/1773/8170;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3303396"	"262479829"
"Interactions of acetaminophen and its metabolites with proteins /"		"by Timothy Gene Myers."	"Myers, Timothy Gene,1964-"	"Ph. D."	"University of Washington"	"1991"	"911210s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 113 leaves :"			"24925722"
"Biochemical characterization of CYP4V2 and its role in the retinal disease, Bietti crystalline dystrophy /"		"Mariko Nakano."	"Nakano, Mariko,1969-"	"Ph. D."	"University of Washington"	"2011"	"120319s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 117 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3485526"	"780441122"
"Thermodynamics and kinetics of ligand binding to cytochrome P450 3A4 in membrane nanodiscs /"		"Abhinav Nath."	"Nath, Abhinav."	"Ph. D."	"University of Washington"	"2008"	"090605s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 120 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3345568"	"370998542"
"Searching for protein biomarkers of disease in bronchoalveolar lavage fluid /"		"Elizabeth Vi Nguyen."	"Nguyen, Elizabeth Vi,1981-"	"Ph. D."	"University of Washington"	"2012"	"140326s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (iii, 163 pages) :"	"Goodlett, David Robinson,1960-thesis advisor."	"http://hdl.handle.net/1773/22550;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3552833"	"874851094"
"A structure-function analysis of the C-terminus in glutathione S-transferase A1-1 /"		"Brenda Sue Nieslanik."	"Nieslanik, Brenda Sue."	"Ph. D."	"University of Washington"	"2000"	"010507s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 147 leaves :"		"http://hdl.handle.net/1773/8163;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9983528"	"46888194"
"Metabolic activation and cytotoxicity of menthofuran /"		"by Shimako Oishi."	"Oishi, Shimako."	"Ph. D."	"University of Washington"	"1994"	"950412s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xx, 231 leaves :"			"32297610"
"PART I, Naltrexone-derived conjugate addition ligands for opioid receptors ; PART II, Chemical and Enantioselective aspects of the metabolism of verapamil /"		"by Leslie Dean Olsen."	"Olsen, Leslie Dean."	"Ph. D."	"University of Washington"	"1987"	"880706s1987\\\\xx\af\\\\bm\\\000\0\eng\d"	"viii, 143 leaves, 6 unnumbered leaves of plates :"			"18176690"
"Synthesis and toxicity testing of selectively methylated and deuterated analogs of Tris-BP and DBCP /"		"by James Gerard Omichinski."	"Omichinski, James Gerard."	"Ph. D."	"University of Washington"	"1986"	"861015s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"xvi, 220 leaves, 73 unnumbered leaves of plates :"			"14397109"
"Cyclosporin A."		"by Sang Bum Park."	"Park, Sang Bum,1951-"	"Ph. D."	"University of Washington"	"1990"	"910819s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 203 leaves :"			"24253802"
"The biosynthesis of the deoxyhexose moieties in oleandomycin /"		"Sung-Hae Park."	"Park, Sung-Hae."	"Ph. D."	"University of Washington"	"1999"	"000814s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 208 leaves :"		"http://hdl.handle.net/1773/8152;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9952882"	"44780715"
"Species differences in the metabolism and toxicity of 4-ipomeanol /"		"Oliver Thomas Parkinson."	"Parkinson, Oliver Thomas,1980-"	"Ph. D."	"University of Washington"	"2012"	"140326s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (vii, 149) :"	"Rettie, Allan E.(Allan Edward),thesis advisor."	"http://hdl.handle.net/1773/22549;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3552718"	"874850821"
"A biophysical study of protein dynamics and protein-ligand interactions /"		"Joshua Thomas Pearson."	"Pearson, Joshua Thomas."	"Ph. D."	"University of Washington"	"2006"	"061113s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 129 leaves :"		"http://hdl.handle.net/1773/8173;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3205875"	"75961113"
"Defining the use of midazolam as a probe of CYP3A4 activity :"	"sensitive quantitation of the metabolites and characterization of mechanism-based inactivation /"	"by Terry D. Podoll."	"Podoll, Terry D."	"Ph. D."	"University of Washington"	"1996"	"961211s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 159 leaves :"		"http://hdl.handle.net/1773/8160"	"36070756"
"Evaluation of radiometric assay of catechol estrogen formation by tissues of the rat /"		"by David John Porubek."	"Porubek, David John."	"Ph. D."	"University of Washington"	"1984"	"850221s1984\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 138 leaves, 23 unnumbered leaves of plates :"			"11717374"
